,2020-03-01,2020-03-08,2020-03-15,2020-03-22,2020-03-29,2020-04-05,2020-04-12,2020-04-19,2020-04-26,2020-05-03,2020-05-10,2020-05-17,2020-05-24,2020-05-31,2020-06-07,2020-06-14,2020-06-21,2020-06-28,2020-07-05,2020-07-12,2020-07-19,2020-07-26,2020-08-02,2020-08-09,2020-08-16,2020-08-23,2020-08-30,2020-09-06,2020-09-13,2020-09-20,2020-09-27,2020-10-04,2020-10-11,2020-10-18,2020-10-25,2020-11-01,2020-11-08,2020-11-15,2020-11-22,2020-11-29,2020-12-06,2020-12-13,2020-12-20,2020-12-27,2021-01-03,2021-01-10,2021-01-17,2021-01-24,2021-01-31,2021-02-07,2021-02-14,2021-02-21,2021-02-28,2021-03-07,2021-03-14,2021-03-21,2021-03-28,2021-04-04,2021-04-11
55,,,,,9.25,0.0,9.25,9.0,27.5,33.75,7.75,16.25,3.75,70.25,44.75,52.25,74.5,25.25,69.5,70.0,52.75,69.0,83.25,44.5,44.25,52.75,29.0,37.75,25.25,37.0,23.25,5.0,29.25,13.0,15.0,19.75,23.25,9.25,14.5,0.0,12.5,48.25,17.0,33.0,4.5,44.75,17.5,51.25,26.25,32.75,16.75,39.0,12.0,17.75,10.5,,,,
56,,,,,28.5,0.0,17.0,12.75,4.5,18.5,7.75,4.25,12.0,32.0,11.0,62.25,53.75,26.0,53.75,88.75,71.0,38.0,56.0,61.75,40.0,36.0,41.0,38.75,11.25,16.25,7.75,16.75,10.75,10.5,20.0,12.5,0.0,4.5,8.25,0.0,0.0,0.0,9.75,19.75,34.0,65.5,64.25,7.75,18.75,19.0,23.0,20.25,17.75,3.0,9.75,,,,
57,,,,,0.0,0.0,0.0,0.0,5.0,33.0,39.5,44.5,17.75,4.75,43.5,62.0,54.0,80.75,32.25,58.5,74.25,67.5,59.75,28.75,23.25,61.5,53.5,7.75,45.75,9.75,18.75,4.5,17.5,25.5,0.0,10.25,0.0,0.0,14.25,30.75,11.0,0.0,17.0,40.0,64.75,23.0,20.25,23.5,18.5,11.5,22.25,26.75,8.0,27.25,10.0,,,,
58,,,,,13.0,0.0,3.0,4.0,24.75,34.75,5.75,12.5,3.5,28.75,16.75,39.25,96.0,23.0,63.25,47.0,49.75,64.0,57.0,33.75,19.75,35.5,17.75,24.5,28.0,18.5,9.75,3.75,29.25,3.0,6.25,11.0,3.0,13.75,6.5,0.0,3.5,11.25,39.25,8.25,12.75,42.25,27.25,37.75,23.25,13.5,16.25,30.75,8.0,11.0,8.0,,,,
59,,,,,0.0,0.0,4.75,0.0,4.5,14.25,30.5,17.5,12.75,4.75,54.75,48.0,88.5,56.75,27.75,72.25,47.25,66.25,33.0,29.5,23.5,41.0,54.0,20.25,33.5,35.75,26.75,15.25,8.25,26.25,8.75,24.25,9.0,18.5,18.5,21.5,10.0,0.0,17.5,25.75,58.0,8.75,43.75,21.0,30.0,18.75,14.25,57.25,26.25,12.25,15.25,,,,
60,,,,,22.25,0.0,31.75,7.75,4.25,4.0,6.0,6.25,14.25,19.5,19.5,60.75,45.25,32.25,42.25,75.5,58.5,54.25,41.5,85.25,20.0,45.0,38.75,29.0,10.25,6.75,7.75,7.25,13.25,21.25,4.25,24.75,0.0,0.0,7.0,8.0,0.0,0.0,13.0,34.25,31.0,66.25,31.0,11.25,26.75,14.25,17.5,9.75,10.25,12.25,11.0,,,,
61,,,,,0.0,0.0,4.5,0.0,3.75,17.75,23.75,27.5,8.5,4.5,37.5,32.25,65.25,79.75,38.5,39.75,51.75,58.0,49.25,33.5,37.5,66.5,30.25,4.75,40.75,27.25,20.75,21.75,3.5,37.5,15.75,26.75,9.5,10.75,3.75,13.5,13.75,0.0,16.75,9.25,63.0,4.5,36.25,19.75,36.25,21.25,22.75,38.5,26.5,33.0,5.0,,,,
62,,,,,21.5,0.0,8.5,4.5,27.25,31.75,4.0,11.5,8.0,58.25,44.75,67.75,88.75,16.5,79.25,54.25,40.25,68.5,63.75,35.25,60.0,65.0,23.75,38.75,30.25,17.5,12.25,8.75,33.0,0.0,12.75,13.75,17.0,21.75,3.75,0.0,25.75,22.0,34.25,21.5,12.75,54.0,14.0,35.25,25.5,24.75,20.25,36.75,7.0,6.5,16.25,,,,
63,,,,,,0.0,4.5,0.0,10.5,14.0,23.5,13.25,8.5,4.0,38.25,59.5,74.75,78.0,41.5,64.0,40.0,76.5,33.0,45.75,21.5,58.5,80.0,22.0,45.25,18.75,13.75,9.0,14.5,19.5,9.0,29.75,4.25,5.5,9.75,18.25,22.75,0.0,23.25,17.0,62.5,35.75,42.75,17.75,24.0,12.5,28.75,25.5,20.0,14.75,7.0,16.0,,,
64,,,,,3.25,0.0,0.0,4.0,12.75,31.75,8.75,9.5,5.0,59.5,39.0,48.25,87.0,22.0,59.0,80.25,42.75,48.25,47.75,48.5,42.5,41.25,41.25,25.5,21.75,22.5,27.75,5.25,17.0,7.0,29.5,30.25,14.25,0.0,3.25,0.0,16.0,22.25,20.0,37.25,10.75,43.0,28.75,40.25,15.5,26.25,19.25,35.75,17.75,15.25,9.25,15.5,,,
