fecha,vacuna_fabricante,dosis,departamento,cantidad
2021-08-16,sputnik-v,2da_dosis,oruro,5763.0
2021-08-16,sputnik-v,2da_dosis,pando,2530.0
2021-08-16,sputnik-v,2da_dosis,potosi,4967.0
2021-08-16,sputnik-v,2da_dosis,santa cruz,33038.0
2021-08-16,sputnik-v,2da_dosis,tarija,7045.0
2021-08-16,total,1ra_dosis_suministradas,almacen nacional,0.0
2021-08-16,total,1ra_dosis_suministradas,beni,113663.0
2021-08-16,total,1ra_dosis_suministradas,chuquisaca,180159.0
2021-08-16,total,1ra_dosis_suministradas,cochabamba,541529.0
2021-08-16,total,1ra_dosis_suministradas,la paz,694863.0
2021-08-16,total,1ra_dosis_suministradas,oruro,152004.0
2021-08-16,total,1ra_dosis_suministradas,pando,42804.0
2021-08-16,total,1ra_dosis_suministradas,potosi,141235.0
2021-08-16,total,1ra_dosis_suministradas,santa cruz,924216.0
2021-08-16,total,1ra_dosis_suministradas,tarija,210508.0
2021-08-16,total,dosis_entregadas,almacen nacional,184920.0
2021-08-16,total,dosis_entregadas,beni,447917.0
2021-08-16,total,dosis_entregadas,chuquisaca,620370.0
2021-08-16,total,dosis_entregadas,cochabamba,1417155.0
2021-08-16,total,dosis_entregadas,la paz,1874992.0
2021-08-16,total,dosis_entregadas,oruro,563632.0
2021-08-16,total,dosis_entregadas,pando,173410.0
2021-08-16,total,dosis_entregadas,potosi,535724.0
2021-08-16,total,dosis_entregadas,santa cruz,2587738.0
2021-08-16,total,dosis_entregadas,tarija,575252.0
2021-08-17,astrazeneca,1ra_dosis,beni,48630.0
2021-08-17,astrazeneca,1ra_dosis,chuquisaca,8020.0
2021-08-17,astrazeneca,1ra_dosis,cochabamba,31855.0
2021-08-17,astrazeneca,1ra_dosis,la paz,45242.0
2021-08-17,astrazeneca,1ra_dosis,oruro,8050.0
2021-08-17,astrazeneca,1ra_dosis,pando,19150.0
2021-08-17,astrazeneca,1ra_dosis,potosi,10168.0
2021-08-17,astrazeneca,1ra_dosis,santa cruz,38703.0
2021-08-17,astrazeneca,1ra_dosis,tarija,6849.0
2021-08-17,astrazeneca,2da_dosis,beni,12873.0
2021-08-17,astrazeneca,2da_dosis,chuquisaca,6895.0
2021-08-17,astrazeneca,2da_dosis,cochabamba,25798.0
2021-08-17,astrazeneca,2da_dosis,la paz,37994.0
2021-08-17,astrazeneca,2da_dosis,oruro,7008.0
2021-08-17,astrazeneca,2da_dosis,pando,12090.0
2021-08-17,astrazeneca,2da_dosis,potosi,6186.0
2021-08-17,astrazeneca,2da_dosis,santa cruz,21955.0
2021-08-17,astrazeneca,2da_dosis,tarija,4941.0
2021-08-17,janssen,dosis_unica,beni,406.0
2021-08-17,janssen,dosis_unica,chuquisaca,14245.0
2021-08-17,janssen,dosis_unica,cochabamba,93245.0
2021-08-17,janssen,dosis_unica,la paz,114134.0
2021-08-17,janssen,dosis_unica,oruro,10820.0
2021-08-17,janssen,dosis_unica,pando,0.0
2021-08-17,janssen,dosis_unica,potosi,17938.0
2021-08-17,janssen,dosis_unica,santa cruz,211584.0
2021-08-17,janssen,dosis_unica,tarija,16933.0
2021-08-17,pfizer,1ra_dosis,beni,0.0
2021-08-17,pfizer,1ra_dosis,chuquisaca,8379.0
2021-08-17,pfizer,1ra_dosis,cochabamba,17644.0
2021-08-17,pfizer,1ra_dosis,la paz,29698.0
2021-08-17,pfizer,1ra_dosis,oruro,8949.0
2021-08-17,pfizer,1ra_dosis,pando,0.0
2021-08-17,pfizer,1ra_dosis,potosi,0.0
2021-08-17,pfizer,1ra_dosis,santa cruz,26508.0
2021-08-17,pfizer,1ra_dosis,tarija,5904.0
2021-08-17,pfizer,2da_dosis,beni,0.0
2021-08-17,pfizer,2da_dosis,chuquisaca,7915.0
2021-08-17,pfizer,2da_dosis,cochabamba,17039.0
2021-08-17,pfizer,2da_dosis,la paz,27892.0
2021-08-17,pfizer,2da_dosis,oruro,8377.0
2021-08-17,pfizer,2da_dosis,pando,0.0
2021-08-17,pfizer,2da_dosis,potosi,0.0
2021-08-17,pfizer,2da_dosis,santa cruz,25396.0
2021-08-17,pfizer,2da_dosis,tarija,5753.0
2021-08-17,sinopharm,1ra_dosis,beni,42012.0
2021-08-17,sinopharm,1ra_dosis,chuquisaca,101652.0
2021-08-17,sinopharm,1ra_dosis,cochabamba,304494.0
2021-08-17,sinopharm,1ra_dosis,la paz,364263.0
2021-08-17,sinopharm,1ra_dosis,oruro,90621.0
2021-08-17,sinopharm,1ra_dosis,pando,15088.0
2021-08-17,sinopharm,1ra_dosis,potosi,87021.0
2021-08-17,sinopharm,1ra_dosis,santa cruz,464391.0
2021-08-17,sinopharm,1ra_dosis,tarija,150045.0
2021-08-17,sinopharm,2da_dosis,beni,30468.0
2021-08-17,sinopharm,2da_dosis,chuquisaca,76315.0
2021-08-17,sinopharm,2da_dosis,cochabamba,245281.0
2021-08-17,sinopharm,2da_dosis,la paz,299644.0
2021-08-17,sinopharm,2da_dosis,oruro,66518.0
2021-08-17,sinopharm,2da_dosis,pando,10226.0
2021-08-17,sinopharm,2da_dosis,potosi,58984.0
2021-08-17,sinopharm,2da_dosis,santa cruz,382441.0
2021-08-17,sinopharm,2da_dosis,tarija,114504.0
2021-08-17,sputnik-v,1ra_dosis,beni,23464.0
2021-08-17,sputnik-v,1ra_dosis,chuquisaca,62402.0
2021-08-17,sputnik-v,1ra_dosis,cochabamba,189258.0
2021-08-17,sputnik-v,1ra_dosis,la paz,258486.0
2021-08-17,sputnik-v,1ra_dosis,oruro,45010.0
2021-08-17,sputnik-v,1ra_dosis,pando,8607.0
2021-08-17,sputnik-v,1ra_dosis,potosi,44474.0
2021-08-17,sputnik-v,1ra_dosis,santa cruz,399163.0
2021-08-17,sputnik-v,1ra_dosis,tarija,48237.0
2021-08-17,sputnik-v,2da_dosis,beni,4867.0
2021-08-17,sputnik-v,2da_dosis,chuquisaca,12540.0
2021-08-17,sputnik-v,2da_dosis,cochabamba,41189.0
2021-08-17,sputnik-v,2da_dosis,la paz,32682.0
2021-08-17,sputnik-v,2da_dosis,oruro,6454.0
2021-08-17,sputnik-v,2da_dosis,pando,2698.0
2021-08-17,sputnik-v,2da_dosis,potosi,5296.0
2021-08-17,sputnik-v,2da_dosis,santa cruz,36888.0
2021-08-17,sputnik-v,2da_dosis,tarija,7404.0
2021-08-17,total,1ra_dosis_suministradas,almacen nacional,0.0
2021-08-17,total,1ra_dosis_suministradas,beni,114106.0
2021-08-17,total,1ra_dosis_suministradas,chuquisaca,180453.0
2021-08-17,total,1ra_dosis_suministradas,cochabamba,543251.0
2021-08-17,total,1ra_dosis_suministradas,la paz,697689.0
2021-08-17,total,1ra_dosis_suministradas,oruro,152630.0
2021-08-17,total,1ra_dosis_suministradas,pando,42845.0
2021-08-17,total,1ra_dosis_suministradas,potosi,141663.0
2021-08-17,total,1ra_dosis_suministradas,santa cruz,928765.0
2021-08-17,total,1ra_dosis_suministradas,tarija,211035.0
2021-08-17,total,dosis_entregadas,almacen nacional,184920.0
2021-08-17,total,dosis_entregadas,beni,447917.0
2021-08-17,total,dosis_entregadas,chuquisaca,620370.0
2021-08-17,total,dosis_entregadas,cochabamba,1417155.0
2021-08-17,total,dosis_entregadas,la paz,1874992.0
2021-08-17,total,dosis_entregadas,oruro,563632.0
2021-08-17,total,dosis_entregadas,pando,173410.0
2021-08-17,total,dosis_entregadas,potosi,535724.0
2021-08-17,total,dosis_entregadas,santa cruz,2587738.0
2021-08-17,total,dosis_entregadas,tarija,575252.0
2021-08-18,astrazeneca,1ra_dosis,beni,48637.0
2021-08-18,astrazeneca,1ra_dosis,chuquisaca,8020.0
2021-08-18,astrazeneca,1ra_dosis,cochabamba,31858.0
2021-08-18,astrazeneca,1ra_dosis,la paz,45242.0
2021-08-18,astrazeneca,1ra_dosis,oruro,8050.0
2021-08-18,astrazeneca,1ra_dosis,pando,19150.0
2021-08-18,astrazeneca,1ra_dosis,potosi,10168.0
2021-08-18,astrazeneca,1ra_dosis,santa cruz,38703.0
2021-08-18,astrazeneca,1ra_dosis,tarija,6849.0
2021-08-18,astrazeneca,2da_dosis,beni,14383.0
2021-08-18,astrazeneca,2da_dosis,chuquisaca,6915.0
2021-08-18,astrazeneca,2da_dosis,cochabamba,25846.0
2021-08-18,astrazeneca,2da_dosis,la paz,38259.0
2021-08-18,astrazeneca,2da_dosis,oruro,7026.0
2021-08-18,astrazeneca,2da_dosis,pando,12305.0
2021-08-18,astrazeneca,2da_dosis,potosi,6234.0
2021-08-18,astrazeneca,2da_dosis,santa cruz,22884.0
2021-08-18,astrazeneca,2da_dosis,tarija,4951.0
2021-08-18,janssen,dosis_unica,beni,568.0
2021-08-18,janssen,dosis_unica,chuquisaca,15233.0
2021-08-18,janssen,dosis_unica,cochabamba,96014.0
2021-08-18,janssen,dosis_unica,la paz,117912.0
2021-08-18,janssen,dosis_unica,oruro,12202.0
2021-08-18,janssen,dosis_unica,pando,0.0
2021-08-18,janssen,dosis_unica,potosi,19043.0
2021-08-18,janssen,dosis_unica,santa cruz,217867.0
2021-08-18,janssen,dosis_unica,tarija,17739.0
2021-08-18,pfizer,1ra_dosis,beni,0.0
2021-08-18,pfizer,1ra_dosis,chuquisaca,8379.0
2021-08-18,pfizer,1ra_dosis,cochabamba,17647.0
2021-08-18,pfizer,1ra_dosis,la paz,29698.0
2021-08-18,pfizer,1ra_dosis,oruro,8949.0
2021-08-18,pfizer,1ra_dosis,pando,0.0
2021-08-18,pfizer,1ra_dosis,potosi,0.0
2021-08-18,pfizer,1ra_dosis,santa cruz,26508.0
2021-08-18,pfizer,1ra_dosis,tarija,5904.0
2021-08-18,pfizer,2da_dosis,beni,0.0
2021-08-18,pfizer,2da_dosis,chuquisaca,7915.0
2021-08-18,pfizer,2da_dosis,cochabamba,17042.0
2021-08-18,pfizer,2da_dosis,la paz,27934.0
2021-08-18,pfizer,2da_dosis,oruro,8377.0
2021-08-18,pfizer,2da_dosis,pando,0.0
2021-08-18,pfizer,2da_dosis,potosi,0.0
2021-08-18,pfizer,2da_dosis,santa cruz,25468.0
2021-08-18,pfizer,2da_dosis,tarija,5753.0
2021-08-18,sinopharm,1ra_dosis,beni,42563.0
2021-08-18,sinopharm,1ra_dosis,chuquisaca,101843.0
2021-08-18,sinopharm,1ra_dosis,cochabamba,306551.0
2021-08-18,sinopharm,1ra_dosis,la paz,365622.0
2021-08-18,sinopharm,1ra_dosis,oruro,90981.0
2021-08-18,sinopharm,1ra_dosis,pando,15115.0
2021-08-18,sinopharm,1ra_dosis,potosi,87385.0
2021-08-18,sinopharm,1ra_dosis,santa cruz,467205.0
2021-08-18,sinopharm,1ra_dosis,tarija,150394.0
2021-08-18,sinopharm,2da_dosis,beni,30684.0
2021-08-18,sinopharm,2da_dosis,chuquisaca,77147.0
2021-08-18,sinopharm,2da_dosis,cochabamba,248264.0
2021-08-18,sinopharm,2da_dosis,la paz,300781.0
2021-08-18,sinopharm,2da_dosis,oruro,67606.0
2021-08-18,sinopharm,2da_dosis,pando,10279.0
2021-08-18,sinopharm,2da_dosis,potosi,59466.0
2021-08-18,sinopharm,2da_dosis,santa cruz,384946.0
2021-08-18,sinopharm,2da_dosis,tarija,115547.0
2021-08-18,sputnik-v,1ra_dosis,beni,23480.0
2021-08-18,sputnik-v,1ra_dosis,chuquisaca,62502.0
2021-08-18,sputnik-v,1ra_dosis,cochabamba,189258.0
2021-08-18,sputnik-v,1ra_dosis,la paz,259965.0
2021-08-18,sputnik-v,1ra_dosis,oruro,45426.0
2021-08-18,sputnik-v,1ra_dosis,pando,8686.0
2021-08-18,sputnik-v,1ra_dosis,potosi,44486.0
2021-08-18,sputnik-v,1ra_dosis,santa cruz,400021.0
2021-08-18,sputnik-v,1ra_dosis,tarija,48399.0
2021-08-18,sputnik-v,2da_dosis,beni,5055.0
2021-08-18,sputnik-v,2da_dosis,chuquisaca,14432.0
2021-08-18,sputnik-v,2da_dosis,cochabamba,44085.0
2021-08-18,sputnik-v,2da_dosis,la paz,36621.0
2021-08-18,sputnik-v,2da_dosis,oruro,9704.0
2021-08-18,sputnik-v,2da_dosis,pando,2836.0
2021-08-18,sputnik-v,2da_dosis,potosi,5767.0
2021-08-18,sputnik-v,2da_dosis,santa cruz,42620.0
2021-08-18,sputnik-v,2da_dosis,tarija,8450.0
2021-08-18,total,1ra_dosis_suministradas,almacen nacional,0.0
2021-08-18,total,1ra_dosis_suministradas,beni,114680.0
2021-08-18,total,1ra_dosis_suministradas,chuquisaca,180744.0
2021-08-18,total,1ra_dosis_suministradas,cochabamba,545314.0
2021-08-18,total,1ra_dosis_suministradas,la paz,700527.0
2021-08-18,total,1ra_dosis_suministradas,oruro,153406.0
2021-08-18,total,1ra_dosis_suministradas,pando,42951.0
2021-08-18,total,1ra_dosis_suministradas,potosi,142039.0
2021-08-18,total,1ra_dosis_suministradas,santa cruz,932437.0
2021-08-18,total,1ra_dosis_suministradas,tarija,211546.0
2021-08-18,total,dosis_entregadas,almacen nacional,184920.0
2021-08-18,total,dosis_entregadas,beni,447917.0
2021-08-18,total,dosis_entregadas,chuquisaca,620370.0
2021-08-18,total,dosis_entregadas,cochabamba,1417155.0
2021-08-18,total,dosis_entregadas,la paz,1874992.0
2021-08-18,total,dosis_entregadas,oruro,563632.0
2021-08-18,total,dosis_entregadas,pando,173410.0
2021-08-18,total,dosis_entregadas,potosi,535724.0
2021-08-18,total,dosis_entregadas,santa cruz,2587738.0
2021-08-18,total,dosis_entregadas,tarija,575252.0
2021-08-19,astrazeneca,1ra_dosis,beni,48640.0
2021-08-19,astrazeneca,1ra_dosis,chuquisaca,8020.0
2021-08-19,astrazeneca,1ra_dosis,cochabamba,31858.0
2021-08-19,astrazeneca,1ra_dosis,la paz,45242.0
2021-08-19,astrazeneca,1ra_dosis,oruro,8050.0
2021-08-19,astrazeneca,1ra_dosis,pando,19150.0
2021-08-19,astrazeneca,1ra_dosis,potosi,10168.0
2021-08-19,astrazeneca,1ra_dosis,santa cruz,38704.0
2021-08-19,astrazeneca,1ra_dosis,tarija,6849.0
2021-08-19,astrazeneca,2da_dosis,beni,15102.0
2021-08-19,astrazeneca,2da_dosis,chuquisaca,6926.0
2021-08-19,astrazeneca,2da_dosis,cochabamba,25930.0
2021-08-19,astrazeneca,2da_dosis,la paz,38464.0
2021-08-19,astrazeneca,2da_dosis,oruro,7046.0
2021-08-19,astrazeneca,2da_dosis,pando,12345.0
2021-08-19,astrazeneca,2da_dosis,potosi,6390.0
2021-08-19,astrazeneca,2da_dosis,santa cruz,24217.0
2021-08-19,astrazeneca,2da_dosis,tarija,4959.0
2021-08-19,janssen,dosis_unica,beni,646.0
2021-08-19,janssen,dosis_unica,chuquisaca,16027.0
2021-08-19,janssen,dosis_unica,cochabamba,98478.0
2021-08-19,janssen,dosis_unica,la paz,121062.0
2021-08-19,janssen,dosis_unica,oruro,13482.0
2021-08-19,janssen,dosis_unica,pando,0.0
2021-08-19,janssen,dosis_unica,potosi,20736.0
2021-08-19,janssen,dosis_unica,santa cruz,224140.0
2021-08-19,janssen,dosis_unica,tarija,18558.0
2021-08-19,pfizer,1ra_dosis,beni,0.0
2021-08-19,pfizer,1ra_dosis,chuquisaca,8379.0
2021-08-19,pfizer,1ra_dosis,cochabamba,17647.0
2021-08-19,pfizer,1ra_dosis,la paz,29698.0
2021-08-19,pfizer,1ra_dosis,oruro,8949.0
2021-08-19,pfizer,1ra_dosis,pando,0.0
2021-08-19,pfizer,1ra_dosis,potosi,0.0
2021-08-19,pfizer,1ra_dosis,santa cruz,26508.0
2021-08-19,pfizer,1ra_dosis,tarija,5904.0
2021-08-19,pfizer,2da_dosis,beni,0.0
2021-08-19,pfizer,2da_dosis,chuquisaca,7915.0
2021-08-19,pfizer,2da_dosis,cochabamba,17042.0
2021-08-19,pfizer,2da_dosis,la paz,27974.0
2021-08-19,pfizer,2da_dosis,oruro,8377.0
2021-08-19,pfizer,2da_dosis,pando,0.0
2021-08-19,pfizer,2da_dosis,potosi,0.0
2021-08-19,pfizer,2da_dosis,santa cruz,25498.0
2021-08-19,pfizer,2da_dosis,tarija,5753.0
2021-08-19,sinopharm,1ra_dosis,beni,43013.0
2021-08-19,sinopharm,1ra_dosis,chuquisaca,102021.0
2021-08-19,sinopharm,1ra_dosis,cochabamba,308738.0
2021-08-19,sinopharm,1ra_dosis,la paz,366501.0
2021-08-19,sinopharm,1ra_dosis,oruro,91321.0
2021-08-19,sinopharm,1ra_dosis,pando,15138.0
2021-08-19,sinopharm,1ra_dosis,potosi,87839.0
2021-08-19,sinopharm,1ra_dosis,santa cruz,469753.0
2021-08-19,sinopharm,1ra_dosis,tarija,150736.0
2021-08-19,sinopharm,2da_dosis,beni,30855.0
2021-08-19,sinopharm,2da_dosis,chuquisaca,77834.0
2021-08-19,sinopharm,2da_dosis,cochabamba,250944.0
2021-08-19,sinopharm,2da_dosis,la paz,301655.0
2021-08-19,sinopharm,2da_dosis,oruro,68576.0
2021-08-19,sinopharm,2da_dosis,pando,10322.0
2021-08-19,sinopharm,2da_dosis,potosi,59955.0
2021-08-19,sinopharm,2da_dosis,santa cruz,386897.0
2021-08-19,sinopharm,2da_dosis,tarija,116425.0
2021-08-19,sputnik-v,1ra_dosis,beni,23487.0
2021-08-19,sputnik-v,1ra_dosis,chuquisaca,62595.0
2021-08-19,sputnik-v,1ra_dosis,cochabamba,189258.0
2021-08-19,sputnik-v,1ra_dosis,la paz,261276.0
2021-08-19,sputnik-v,1ra_dosis,oruro,45824.0
2021-08-19,sputnik-v,1ra_dosis,pando,8712.0
2021-08-19,sputnik-v,1ra_dosis,potosi,44502.0
2021-08-19,sputnik-v,1ra_dosis,santa cruz,400516.0
2021-08-19,sputnik-v,1ra_dosis,tarija,48520.0
2021-08-19,sputnik-v,2da_dosis,beni,5191.0
2021-08-19,sputnik-v,2da_dosis,chuquisaca,15917.0
2021-08-19,sputnik-v,2da_dosis,cochabamba,44856.0
2021-08-19,sputnik-v,2da_dosis,la paz,40958.0
2021-08-19,sputnik-v,2da_dosis,oruro,11533.0
2021-08-19,sputnik-v,2da_dosis,pando,2955.0
2021-08-19,sputnik-v,2da_dosis,potosi,6327.0
2021-08-19,sputnik-v,2da_dosis,santa cruz,48798.0
2021-08-19,sputnik-v,2da_dosis,tarija,9882.0
2021-08-19,total,1ra_dosis_suministradas,almacen nacional,0.0
2021-08-19,total,1ra_dosis_suministradas,beni,115140.0
2021-08-19,total,1ra_dosis_suministradas,chuquisaca,181015.0
2021-08-19,total,1ra_dosis_suministradas,cochabamba,547501.0
2021-08-19,total,1ra_dosis_suministradas,la paz,702717.0
2021-08-19,total,1ra_dosis_suministradas,oruro,154144.0
2021-08-19,total,1ra_dosis_suministradas,pando,43000.0
2021-08-19,total,1ra_dosis_suministradas,potosi,142509.0
2021-08-19,total,1ra_dosis_suministradas,santa cruz,935481.0
2021-08-19,total,1ra_dosis_suministradas,tarija,212009.0
2021-08-19,total,dosis_entregadas,almacen nacional,184920.0
2021-08-19,total,dosis_entregadas,beni,447917.0
2021-08-19,total,dosis_entregadas,chuquisaca,620370.0
2021-08-19,total,dosis_entregadas,cochabamba,1417155.0
2021-08-19,total,dosis_entregadas,la paz,1874992.0
2021-08-19,total,dosis_entregadas,oruro,563632.0
2021-08-19,total,dosis_entregadas,pando,173410.0
2021-08-19,total,dosis_entregadas,potosi,535724.0
2021-08-19,total,dosis_entregadas,santa cruz,2587738.0
2021-08-19,total,dosis_entregadas,tarija,575252.0
2021-08-20,astrazeneca,1ra_dosis,beni,48641.0
2021-08-20,astrazeneca,1ra_dosis,chuquisaca,8020.0
2021-08-20,astrazeneca,1ra_dosis,cochabamba,31859.0
2021-08-20,astrazeneca,1ra_dosis,la paz,45243.0
2021-08-20,astrazeneca,1ra_dosis,oruro,8050.0
2021-08-20,astrazeneca,1ra_dosis,pando,19150.0
2021-08-20,astrazeneca,1ra_dosis,potosi,10168.0
2021-08-20,astrazeneca,1ra_dosis,santa cruz,38704.0
2021-08-20,astrazeneca,1ra_dosis,tarija,6849.0
2021-08-20,astrazeneca,2da_dosis,beni,16361.0
2021-08-20,astrazeneca,2da_dosis,chuquisaca,6943.0
2021-08-20,astrazeneca,2da_dosis,cochabamba,25985.0
2021-08-20,astrazeneca,2da_dosis,la paz,38674.0
2021-08-20,astrazeneca,2da_dosis,oruro,7064.0
2021-08-20,astrazeneca,2da_dosis,pando,12396.0
2021-08-20,astrazeneca,2da_dosis,potosi,6390.0
2021-08-20,astrazeneca,2da_dosis,santa cruz,25314.0
2021-08-20,astrazeneca,2da_dosis,tarija,4967.0
2021-08-20,janssen,dosis_unica,beni,827.0
2021-08-20,janssen,dosis_unica,chuquisaca,16891.0
2021-08-20,janssen,dosis_unica,cochabamba,101138.0
2021-08-20,janssen,dosis_unica,la paz,124146.0
2021-08-20,janssen,dosis_unica,oruro,14481.0
2021-08-20,janssen,dosis_unica,pando,0.0
2021-08-20,janssen,dosis_unica,potosi,21976.0
2021-08-20,janssen,dosis_unica,santa cruz,229154.0
2021-08-20,janssen,dosis_unica,tarija,19342.0
2021-08-20,pfizer,1ra_dosis,beni,0.0
2021-08-20,pfizer,1ra_dosis,chuquisaca,8379.0
2021-08-20,pfizer,1ra_dosis,cochabamba,17650.0
2021-08-20,pfizer,1ra_dosis,la paz,29698.0
2021-08-20,pfizer,1ra_dosis,oruro,8949.0
2021-08-20,pfizer,1ra_dosis,pando,0.0
2021-08-20,pfizer,1ra_dosis,potosi,0.0
2021-08-20,pfizer,1ra_dosis,santa cruz,26508.0
2021-08-20,pfizer,1ra_dosis,tarija,5904.0
2021-08-20,pfizer,2da_dosis,beni,0.0
2021-08-20,pfizer,2da_dosis,chuquisaca,7915.0
2021-08-20,pfizer,2da_dosis,cochabamba,17051.0
2021-08-20,pfizer,2da_dosis,la paz,28004.0
2021-08-20,pfizer,2da_dosis,oruro,8377.0
2021-08-20,pfizer,2da_dosis,pando,0.0
2021-08-20,pfizer,2da_dosis,potosi,0.0
2021-08-20,pfizer,2da_dosis,santa cruz,25522.0
2021-08-20,pfizer,2da_dosis,tarija,5753.0
2021-08-20,sinopharm,1ra_dosis,beni,43439.0
2021-08-20,sinopharm,1ra_dosis,chuquisaca,102190.0
2021-08-20,sinopharm,1ra_dosis,cochabamba,310968.0
2021-08-20,sinopharm,1ra_dosis,la paz,367508.0
2021-08-20,sinopharm,1ra_dosis,oruro,91564.0
2021-08-20,sinopharm,1ra_dosis,pando,15189.0
2021-08-20,sinopharm,1ra_dosis,potosi,88222.0
2021-08-20,sinopharm,1ra_dosis,santa cruz,472535.0
2021-08-20,sinopharm,1ra_dosis,tarija,151042.0
2021-08-20,sinopharm,2da_dosis,beni,31245.0
2021-08-20,sinopharm,2da_dosis,chuquisaca,78493.0
2021-08-20,sinopharm,2da_dosis,cochabamba,253047.0
2021-08-20,sinopharm,2da_dosis,la paz,302320.0
2021-08-20,sinopharm,2da_dosis,oruro,69387.0
2021-08-20,sinopharm,2da_dosis,pando,10374.0
2021-08-20,sinopharm,2da_dosis,potosi,60298.0
2021-08-20,sinopharm,2da_dosis,santa cruz,388975.0
2021-08-20,sinopharm,2da_dosis,tarija,117170.0
2021-08-20,sputnik-v,1ra_dosis,beni,23492.0
2021-08-20,sputnik-v,1ra_dosis,chuquisaca,62685.0
2021-08-20,sputnik-v,1ra_dosis,cochabamba,189284.0
2021-08-20,sputnik-v,1ra_dosis,la paz,263076.0
2021-08-20,sputnik-v,1ra_dosis,oruro,46188.0
2021-08-20,sputnik-v,1ra_dosis,pando,8742.0
2021-08-20,sputnik-v,1ra_dosis,potosi,44526.0
2021-08-20,sputnik-v,1ra_dosis,santa cruz,400936.0
2021-08-20,sputnik-v,1ra_dosis,tarija,48653.0
2021-08-20,sputnik-v,2da_dosis,beni,5289.0
2021-08-20,sputnik-v,2da_dosis,chuquisaca,16977.0
2021-08-20,sputnik-v,2da_dosis,cochabamba,45102.0
2021-08-20,sputnik-v,2da_dosis,la paz,44687.0
2021-08-20,sputnik-v,2da_dosis,oruro,12707.0
2021-08-20,sputnik-v,2da_dosis,pando,3047.0
2021-08-20,sputnik-v,2da_dosis,potosi,6699.0
2021-08-20,sputnik-v,2da_dosis,santa cruz,54703.0
2021-08-20,sputnik-v,2da_dosis,tarija,10509.0
2021-08-20,total,1ra_dosis_suministradas,almacen nacional,0.0
2021-08-20,total,1ra_dosis_suministradas,beni,115572.0
2021-08-20,total,1ra_dosis_suministradas,chuquisaca,181274.0
2021-08-20,total,1ra_dosis_suministradas,cochabamba,549761.0
2021-08-20,total,1ra_dosis_suministradas,la paz,705525.0
2021-08-20,total,1ra_dosis_suministradas,oruro,154751.0
2021-08-20,total,1ra_dosis_suministradas,pando,43081.0
2021-08-20,total,1ra_dosis_suministradas,potosi,142916.0
2021-08-20,total,1ra_dosis_suministradas,santa cruz,938683.0
2021-08-20,total,1ra_dosis_suministradas,tarija,212448.0
2021-08-20,total,dosis_entregadas,almacen nacional,184920.0
2021-08-20,total,dosis_entregadas,beni,447917.0
2021-08-20,total,dosis_entregadas,chuquisaca,620370.0
2021-08-20,total,dosis_entregadas,cochabamba,1417155.0
2021-08-20,total,dosis_entregadas,la paz,1874992.0
2021-08-20,total,dosis_entregadas,oruro,563632.0
2021-08-20,total,dosis_entregadas,pando,173410.0
2021-08-20,total,dosis_entregadas,potosi,535724.0
2021-08-20,total,dosis_entregadas,santa cruz,2587738.0
2021-08-20,total,dosis_entregadas,tarija,575252.0
2021-08-21,astrazeneca,1ra_dosis,beni,48641.0
2021-08-21,astrazeneca,1ra_dosis,chuquisaca,8020.0
2021-08-21,astrazeneca,1ra_dosis,cochabamba,31859.0
2021-08-21,astrazeneca,1ra_dosis,la paz,45243.0
2021-08-21,astrazeneca,1ra_dosis,oruro,8050.0
2021-08-21,astrazeneca,1ra_dosis,pando,19150.0
2021-08-21,astrazeneca,1ra_dosis,potosi,10168.0
2021-08-21,astrazeneca,1ra_dosis,santa cruz,38704.0
2021-08-21,astrazeneca,1ra_dosis,tarija,6849.0
2021-08-21,astrazeneca,2da_dosis,beni,16381.0
2021-08-21,astrazeneca,2da_dosis,chuquisaca,6943.0
2021-08-21,astrazeneca,2da_dosis,cochabamba,26022.0
2021-08-21,astrazeneca,2da_dosis,la paz,38753.0
2021-08-21,astrazeneca,2da_dosis,oruro,7064.0
2021-08-21,astrazeneca,2da_dosis,pando,12396.0
2021-08-21,astrazeneca,2da_dosis,potosi,6390.0
2021-08-21,astrazeneca,2da_dosis,santa cruz,25602.0
2021-08-21,astrazeneca,2da_dosis,tarija,4967.0
2021-08-21,janssen,dosis_unica,beni,832.0
2021-08-21,janssen,dosis_unica,chuquisaca,17450.0
2021-08-21,janssen,dosis_unica,cochabamba,101792.0
2021-08-21,janssen,dosis_unica,la paz,125214.0
2021-08-21,janssen,dosis_unica,oruro,14756.0
2021-08-21,janssen,dosis_unica,pando,0.0
2021-08-21,janssen,dosis_unica,potosi,22204.0
2021-08-21,janssen,dosis_unica,santa cruz,229917.0
2021-08-21,janssen,dosis_unica,tarija,19582.0
2021-08-21,pfizer,1ra_dosis,beni,0.0
2021-08-21,pfizer,1ra_dosis,chuquisaca,8379.0
2021-08-21,pfizer,1ra_dosis,cochabamba,17650.0
2021-08-21,pfizer,1ra_dosis,la paz,29698.0
2021-08-21,pfizer,1ra_dosis,oruro,8949.0
2021-08-21,pfizer,1ra_dosis,pando,0.0
2021-08-21,pfizer,1ra_dosis,potosi,0.0
2021-08-21,pfizer,1ra_dosis,santa cruz,26508.0
2021-08-21,pfizer,1ra_dosis,tarija,5904.0
2021-08-21,pfizer,2da_dosis,beni,0.0
2021-08-21,pfizer,2da_dosis,chuquisaca,7915.0
