,2020-03-01,2020-03-08,2020-03-15,2020-03-22,2020-03-29,2020-04-05,2020-04-12,2020-04-19,2020-04-26,2020-05-03,2020-05-10,2020-05-17,2020-05-24,2020-05-31,2020-06-07,2020-06-14,2020-06-21,2020-06-28,2020-07-05,2020-07-12,2020-07-19,2020-07-26,2020-08-02,2020-08-09,2020-08-16,2020-08-23,2020-08-30,2020-09-06,2020-09-13,2020-09-20,2020-09-27,2020-10-04,2020-10-11,2020-10-18,2020-10-25,2020-11-01,2020-11-08,2020-11-15,2020-11-22,2020-11-29,2020-12-06,2020-12-13,2020-12-20,2020-12-27,2021-01-03,2021-01-10,2021-01-17,2021-01-24,2021-01-31,2021-02-07,2021-02-14,2021-02-21,2021-02-28,2021-03-07,2021-03-14,2021-03-21,2021-03-28,2021-04-04,2021-04-11,2021-04-18,2021-04-25,2021-05-02,2021-05-09,2021-05-16,2021-05-23,2021-05-30,2021-06-06,2021-06-13,2021-06-20,2021-06-27,2021-07-04,2021-07-11,2021-07-18,2021-07-25,2021-08-01,2021-08-08,2021-08-15,2021-08-22,2021-08-29,2021-09-05,2021-09-12,2021-09-19,2021-09-26,2021-10-03,2021-10-10,2021-10-17,2021-10-24,2021-10-31,2021-11-07,2021-11-14,2021-11-21,2021-11-28,2021-12-05,2021-12-12,2021-12-19,2021-12-26,2022-01-02
209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,10.25,4.0,0.0,15.75,41.5,26.0,80.25,45.75,87.25,28.25,9.75,14.75,0.0,15.75,36.5,15.75,39.75,0.0,15.5,0.0,16.25,24.25,4.25,12.0,6.0,18.5,0.0,5.25,0.0,0.0,5.25,12.0,13.75,5.0,19.0,12.75,21.5,16.0,29.25,5.5,,,,,,,,
210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,29.0,16.5,8.0,9.75,0.0,5.0,25.25,8.5,8.0,0.0,0.0,0.0,27.0,26.25,20.0,56.5,63.25,68.5,34.5,28.0,55.25,29.75,12.25,35.75,0.0,7.25,36.5,0.0,43.0,0.0,0.0,8.25,8.25,5.5,19.25,16.0,9.5,16.75,5.5,0.0,26.75,40.5,21.75,37.75,9.75,21.25,36.75,18.0,9.0,0.0,,,,,,,,
211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.75,8.0,5.5,0.0,21.5,14.0,10.25,0.0,0.0,12.5,13.0,5.25,4.25,17.25,40.25,22.5,20.25,45.5,52.25,31.5,27.75,17.0,21.5,21.0,27.0,23.25,17.25,12.5,32.5,0.0,0.0,5.75,5.75,5.5,10.0,21.0,0.0,11.0,24.25,0.0,6.0,28.0,32.75,33.75,12.5,0.0,44.25,0.0,11.5,0.0,,,,,,,,
212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.75,13.5,0.0,9.75,0.0,0.0,9.0,22.0,0.0,0.0,13.25,0.0,13.0,25.75,38.5,35.0,53.25,61.25,37.0,61.0,26.75,23.25,25.0,31.5,0.0,0.0,34.5,5.25,33.5,0.0,0.0,5.5,0.0,0.0,22.5,32.5,9.5,5.75,5.75,0.0,21.5,30.0,30.0,35.0,6.75,36.0,42.5,20.75,14.0,0.0,,,,,,,,
213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,0.0,21.25,0.0,0.0,0.0,5.25,0.0,0.0,0.0,16.25,16.0,0.0,37.5,45.75,29.5,64.25,33.25,92.0,20.5,8.25,7.5,10.5,8.0,21.0,29.0,30.25,6.0,26.5,0.0,14.5,17.75,6.75,10.0,0.0,30.0,0.0,5.25,19.25,0.0,5.0,43.25,19.5,5.0,26.0,6.5,12.25,0.0,9.5,6.5,,,,,,,,
214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.25,16.75,0.0,22.25,0.0,12.75,26.25,12.5,12.0,0.0,10.75,0.0,10.75,10.25,22.0,50.5,43.0,79.0,40.0,56.25,26.5,24.75,10.0,20.0,0.0,0.0,35.25,0.0,26.0,0.0,0.0,0.0,0.0,5.5,15.25,39.25,14.75,0.0,7.25,0.0,13.5,40.0,49.0,65.25,0.0,14.75,40.5,6.5,0.0,0.0,0.0,,,,,,,
215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,32.0,0.0,7.5,0.0,0.0,31.0,17.75,5.0,0.0,4.75,0.0,5.75,4.5,23.25,28.5,33.5,65.0,44.5,55.75,20.25,15.75,7.75,23.0,0.0,0.0,50.75,4.75,28.5,0.0,0.0,0.0,0.0,5.75,15.5,19.75,15.5,0.0,9.25,0.0,54.25,46.0,37.0,52.75,0.0,6.75,6.0,0.0,0.0,0.0,0.0,,,,,,,
216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,16.0,0.0,13.25,0.0,5.0,17.25,11.5,15.75,0.0,10.0,0.0,14.0,0.0,24.5,20.75,25.0,74.75,26.25,56.0,15.75,10.0,10.25,16.0,0.0,0.0,25.5,0.0,17.0,0.0,0.0,0.0,0.0,5.5,13.5,21.25,7.25,12.5,11.5,0.0,27.5,46.0,27.0,27.75,21.25,19.25,26.25,12.75,0.0,0.0,0.0,,,,,,,
217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5,0.0,7.5,0.0,6.5,13.0,12.75,6.25,0.0,10.5,0.0,10.0,22.0,10.5,37.0,66.75,66.25,37.25,37.0,21.0,37.25,33.25,14.0,0.0,0.0,33.0,12.25,25.0,0.0,0.0,0.0,0.0,14.25,20.5,26.25,7.25,12.25,26.75,0.0,29.5,23.75,50.75,55.25,0.0,8.0,23.25,14.25,13.75,0.0,0.0,0.0,,,,,,
218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.25,0.0,7.5,0.0,6.5,8.5,12.75,6.25,0.0,4.5,8.5,10.0,37.25,25.75,27.5,72.25,63.0,40.25,39.0,17.0,33.0,29.0,15.5,15.0,7.75,22.5,6.0,26.75,0.0,8.75,8.5,0.0,14.25,20.5,18.5,0.0,12.25,28.75,0.0,21.25,14.75,45.0,38.5,0.0,18.5,25.0,23.75,22.5,0.0,0.0,8.25,,,,,,
219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.25,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,25.75,0.0,24.25,23.0,10.75,73.0,42.75,78.5,21.0,8.75,0.0,0.0,0.0,30.75,28.25,17.0,0.0,22.25,0.0,6.5,24.75,10.5,7.25,12.25,27.75,0.0,0.0,10.75,0.0,14.5,22.0,20.75,7.0,31.75,20.75,25.25,15.25,28.75,6.5,0.0,13.0,,,,,,
220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.25,0.0,23.0,0.0,10.75,25.25,9.5,0.0,0.0,22.0,0.0,23.75,21.25,21.5,64.0,41.75,57.25,32.25,33.5,44.25,40.25,30.0,30.75,0.0,0.0,38.0,0.0,23.0,0.0,0.0,0.0,0.0,19.5,38.0,40.5,8.5,8.5,19.0,0.0,32.5,43.75,30.5,22.25,13.0,6.0,36.25,5.25,0.0,0.0,0.0,0.0,,,,,,
221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.75,8.75,10.5,0.0,0.0,8.75,0.0,0.0,0.0,6.0,9.0,0.0,34.5,24.25,34.25,55.0,63.25,56.25,50.5,16.75,0.0,11.5,16.75,23.25,48.25,58.75,20.5,17.0,0.0,0.0,5.0,6.5,5.25,9.75,9.75,0.0,14.0,7.0,0.0,27.0,33.5,31.25,24.5,25.75,6.5,24.5,5.5,5.0,8.0,0.0,0.0,,,,,,
222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,7.75,0.0,6.75,15.0,12.25,6.5,0.0,0.0,0.0,18.5,5.75,33.25,42.25,39.25,82.75,37.5,33.25,35.5,27.0,22.5,6.75,0.0,0.0,25.25,18.75,8.5,0.0,0.0,0.0,0.0,0.0,26.25,24.25,7.5,21.75,15.75,0.0,24.5,46.0,61.0,35.0,5.25,5.25,16.0,0.0,5.25,0.0,0.0,0.0,,,,,,
223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.25,0.0,22.5,0.0,13.0,18.25,6.25,5.25,0.0,5.5,0.0,16.25,10.75,22.0,36.5,29.75,29.75,39.25,27.0,21.5,19.25,25.0,30.75,0.0,0.0,22.25,5.5,6.5,0.0,0.0,0.0,0.0,6.5,7.0,65.0,0.0,13.5,0.0,0.0,14.5,24.75,37.75,32.75,0.0,4.5,17.5,4.25,7.75,0.0,0.0,0.0,0.0,,,,,
224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.25,0.0,10.75,15.5,9.5,5.0,0.0,14.0,0.0,20.75,0.0,28.5,37.75,47.0,70.75,31.0,47.0,13.0,19.0,6.75,31.25,0.0,0.0,46.75,7.5,8.25,0.0,0.0,0.0,0.0,5.5,9.5,22.0,5.5,10.75,0.0,0.0,12.5,31.5,6.75,36.75,0.0,10.0,21.75,3.25,3.25,0.0,0.0,0.0,0.0,,,,,
225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,13.0,17.0,0.0,13.75,0.0,13.0,0.0,0.0,19.75,12.75,49.0,63.0,72.0,13.25,56.0,43.0,5.25,36.25,32.25,0.0,0.0,28.0,12.5,30.0,0.0,0.0,0.0,0.0,6.75,7.5,51.25,32.0,0.0,15.75,0.0,29.25,44.0,38.5,39.5,12.25,0.0,20.25,9.0,0.0,0.0,0.0,0.0,0.0,,,,,
226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.75,0.0,0.0,0.0,13.75,0.0,0.0,0.0,8.25,0.0,0.0,20.75,21.25,32.25,79.75,67.0,39.0,21.25,17.25,8.25,9.25,16.25,40.0,23.25,12.0,4.25,22.5,0.0,16.5,27.5,4.75,15.0,9.75,30.75,0.0,5.0,26.25,0.0,5.25,49.5,23.5,9.75,7.25,6.75,10.0,14.5,14.0,5.25,0.0,2.5,7.5,,,,,
227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,15.5,0.0,0.0,0.0,18.75,5.75,0.0,0.0,0.0,11.25,44.0,27.75,46.0,77.5,55.25,60.5,53.0,20.75,10.5,38.25,65.5,0.0,0.0,16.0,6.5,18.5,0.0,0.0,0.0,0.0,21.0,22.0,37.25,6.75,0.0,15.0,0.0,16.75,43.75,8.0,26.0,27.0,10.25,31.25,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.0,0.0,6.5,26.5,12.25,6.0,0.0,12.0,0.0,28.25,0.0,28.75,59.0,75.75,62.25,40.25,5.5,22.0,10.25,21.25,19.25,0.0,0.0,17.5,5.75,6.0,0.0,0.0,0.0,0.0,0.0,7.0,44.25,14.25,6.75,21.25,0.0,31.75,34.5,16.0,32.0,15.75,9.75,23.0,8.0,7.75,0.0,0.0,0.0,0.0,0.0,,,,
229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,6.25,13.0,0.0,5.5,0.0,16.25,0.0,15.5,9.0,26.75,52.25,77.0,56.0,54.25,43.0,14.75,23.0,5.0,26.75,0.0,0.0,15.5,0.0,12.75,0.0,0.0,0.0,0.0,0.0,22.5,47.25,7.0,5.25,13.5,0.0,13.25,49.0,14.5,23.5,10.0,9.25,16.5,4.0,3.75,0.0,0.0,0.0,0.0,0.0,,,,
230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,6.25,13.0,0.0,5.5,0.0,16.25,0.0,15.5,9.0,26.5,52.25,77.75,57.25,54.75,43.5,15.0,23.0,5.0,27.25,0.0,0.0,15.75,0.0,12.75,0.0,0.0,0.0,0.0,0.0,23.0,47.5,7.25,5.5,14.0,0.0,13.5,48.75,14.5,23.25,10.25,9.25,16.75,4.0,4.0,0.0,0.0,0.0,0.0,0.0,,,,
231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5,0.0,12.0,20.5,0.0,7.25,0.0,15.75,0.0,12.5,16.75,16.75,23.75,79.25,67.75,45.25,32.5,38.5,19.0,14.25,18.75,0.0,0.0,44.75,5.75,11.25,0.0,0.0,0.0,0.0,13.75,20.0,32.25,16.0,8.75,21.5,0.0,15.75,8.5,33.75,7.75,11.25,8.5,21.5,5.0,8.0,0.0,0.0,0.0,0.0,0.0,,,,
232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,45.5,0.0,4.0,0.0,3.75,0.0,13.5,14.25,30.5,40.5,90.25,84.75,38.5,32.0,31.75,29.75,21.5,6.0,0.0,0.0,29.25,7.5,17.25,0.0,0.0,0.0,0.0,0.0,25.0,16.5,10.5,8.75,0.0,0.0,37.5,42.5,38.5,47.75,7.75,10.0,28.5,4.0,3.75,0.0,0.0,0.0,0.0,0.0,0.0,,,
233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,9.0,30.25,5.75,0.0,0.0,0.0,0.0,24.25,13.25,37.0,37.5,53.5,86.0,38.5,37.25,40.75,6.75,7.0,16.75,0.0,0.0,5.5,16.5,20.75,0.0,0.0,0.0,0.0,0.0,17.5,17.25,6.75,34.5,9.0,0.0,45.25,34.75,67.0,31.0,0.0,14.0,18.25,6.25,5.75,0.0,0.0,0.0,0.0,0.0,0.0,,,
234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,17.25,23.5,6.5,14.75,0.0,14.75,0.0,14.0,22.0,29.0,20.0,62.25,47.5,31.0,46.5,48.25,27.5,5.5,42.75,0.0,0.0,40.0,14.5,29.5,0.0,0.0,0.0,0.0,0.0,31.25,43.0,5.75,17.25,5.25,0.0,13.5,40.5,52.0,6.25,7.75,17.0,12.75,0.0,8.75,0.0,0.0,0.0,0.0,0.0,0.0,,,
235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,6.5,0.0,0.0,0.0,6.75,12.75,0.0,29.75,29.75,17.75,77.5,32.75,59.75,23.75,11.0,21.0,5.5,13.0,29.25,48.75,24.75,18.0,26.5,0.0,0.0,20.0,7.5,14.75,16.25,21.75,0.0,14.0,15.5,0.0,7.75,51.25,17.25,7.75,22.25,5.0,9.25,12.25,16.5,7.75,0.0,7.75,19.5,21.75,0.0,,,
236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,30.0,19.5,19.0,0.0,11.75,0.0,11.0,24.5,36.5,17.5,51.25,53.75,54.5,44.5,26.0,10.0,10.25,34.75,0.0,0.0,30.75,0.0,12.25,0.0,0.0,0.0,0.0,7.0,7.25,36.5,7.25,8.5,6.75,0.0,14.5,52.75,26.0,44.5,12.0,0.0,22.75,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,21.25,0.0,0.0,0.0,12.75,15.25,0.0,42.75,19.25,15.5,100.0,51.0,68.5,23.75,15.0,15.25,0.0,13.0,26.25,33.5,13.75,13.5,17.25,0.0,6.5,16.75,8.75,28.5,0.0,23.25,0.0,21.0,14.25,0.0,7.75,60.75,27.25,0.0,28.75,8.5,4.5,10.5,12.75,0.0,0.0,7.25,12.5,19.75,0.0,,,
238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.25,6.75,21.0,12.5,0.0,20.5,0.0,10.5,0.0,16.5,52.0,46.0,39.5,33.0,44.5,36.25,13.0,16.75,22.25,0.0,0.0,7.0,7.0,42.75,0.0,0.0,0.0,0.0,22.5,16.75,39.5,9.0,0.0,15.25,0.0,27.25,18.75,17.5,20.75,11.75,12.0,27.0,0.0,3.75,0.0,0.0,0.0,0.0,0.0,0.0,,,
239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,9.0,25.75,15.75,21.75,0.0,15.5,0.0,6.0,11.0,28.25,41.75,86.0,76.75,50.75,51.5,32.75,26.0,26.0,37.25,0.0,0.0,30.75,7.25,16.5,0.0,0.0,0.0,0.0,26.5,44.5,19.25,0.0,18.0,19.0,0.0,36.0,42.25,49.75,50.5,5.25,6.0,12.25,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.25,21.0,0.0,17.75,0.0,11.75,0.0,22.75,10.75,41.5,46.25,62.75,63.5,36.0,35.25,43.0,25.25,15.5,25.0,0.0,0.0,23.0,12.0,25.25,0.0,0.0,0.0,0.0,8.0,23.0,28.5,7.0,20.75,21.5,0.0,8.5,50.5,23.5,32.25,11.0,9.0,13.5,12.75,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,31.0,5.5,11.25,0.0,15.25,0.0,11.0,18.0,24.0,41.5,61.25,37.5,37.0,59.5,37.5,16.0,13.75,14.25,0.0,0.0,27.75,10.75,14.75,0.0,0.0,0.0,0.0,11.75,31.5,38.5,7.75,7.0,17.75,0.0,29.75,52.25,20.5,55.5,10.75,5.25,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.25,41.5,8.0,14.75,0.0,7.5,0.0,29.0,0.0,29.25,56.5,49.75,98.25,58.0,53.0,48.25,13.25,7.25,40.5,0.0,0.0,51.5,22.0,16.5,0.0,0.0,0.0,0.0,0.0,28.25,18.75,18.5,17.75,17.75,0.0,9.5,43.5,51.5,73.25,13.5,6.0,23.5,10.75,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,
243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.5,0.0,7.25,0.0,7.5,0.0,21.5,14.25,21.75,55.75,49.75,97.75,50.75,52.75,41.0,13.25,0.0,32.25,0.0,0.0,58.75,21.75,16.25,0.0,0.0,0.0,0.0,0.0,28.25,36.75,27.5,17.75,8.5,0.0,19.5,32.25,31.0,62.0,13.5,6.0,17.5,5.5,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,
244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,4.75,5.5,0.0,5.5,0.0,10.0,22.5,15.5,27.0,45.5,55.25,34.5,45.75,44.0,16.25,4.75,37.5,0.0,0.0,32.5,4.5,12.5,0.0,0.0,0.0,0.0,5.75,15.0,34.75,7.0,7.0,6.75,0.0,7.25,38.5,16.5,66.0,5.0,9.5,25.75,9.25,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.25,
245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,0.0,0.0,0.0,4.75,19.25,0.0,37.0,22.75,22.0,61.25,31.75,67.5,5.25,4.5,27.0,0.0,15.0,39.5,40.5,37.0,4.25,10.0,0.0,13.75,15.0,9.5,10.5,0.0,10.0,0.0,15.0,9.75,0.0,17.5,25.5,31.25,18.5,19.5,15.5,13.5,0.0,22.0,6.5,0.0,6.0,11.25,6.5,0.0,0.0,4.25,
246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,0.0,0.0,0.0,0.0,8.5,0.0,36.75,27.25,32.25,76.0,53.0,63.25,31.0,13.75,46.75,6.75,21.25,68.25,45.0,27.75,15.25,33.0,0.0,29.5,9.0,8.25,8.75,33.75,52.5,0.0,18.0,0.0,0.0,10.25,39.5,39.0,26.25,24.25,16.5,17.75,18.75,18.0,12.75,0.0,9.5,29.75,13.75,0.0,0.0,23.75,
247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,11.25,7.25,0.0,0.0,0.0,34.5,22.0,16.25,36.75,50.25,54.5,30.25,45.5,45.25,35.5,8.75,11.5,0.0,0.0,42.5,7.5,11.5,0.0,0.0,0.0,0.0,6.0,21.0,24.75,6.0,0.0,13.25,0.0,26.75,38.25,31.25,35.25,7.0,4.0,17.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.75,0.0
248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,0.0,0.0,5.5,34.5,0.0,25.25,37.25,19.75,31.25,26.75,28.5,41.0,31.5,36.25,39.25,6.0,44.75,5.5,20.5,14.5,33.5,0.0,0.0,0.0,0.0,0.0,18.25,6.75,0.0,6.25,20.75,48.25,0.0,17.0,15.25,27.25,33.0,0.0,4.25,0.0,4.0,0.0,0.0,7.75,9.25,0.0,12.25,0.0,0.0,0.0
