,2020-03-01,2020-03-08,2020-03-15,2020-03-22,2020-03-29,2020-04-05,2020-04-12,2020-04-19,2020-04-26,2020-05-03,2020-05-10,2020-05-17,2020-05-24,2020-05-31,2020-06-07,2020-06-14,2020-06-21,2020-06-28,2020-07-05,2020-07-12,2020-07-19,2020-07-26,2020-08-02,2020-08-09,2020-08-16,2020-08-23,2020-08-30,2020-09-06,2020-09-13,2020-09-20,2020-09-27,2020-10-04,2020-10-11,2020-10-18,2020-10-25,2020-11-01,2020-11-08,2020-11-15,2020-11-22,2020-11-29,2020-12-06,2020-12-13,2020-12-20,2020-12-27,2021-01-03,2021-01-10,2021-01-17,2021-01-24,2021-01-31,2021-02-07,2021-02-14,2021-02-21,2021-02-28,2021-03-07,2021-03-14,2021-03-21,2021-03-28,2021-04-04,2021-04-11,2021-04-18,2021-04-25,2021-05-02,2021-05-09,2021-05-16,2021-05-23
55,,,,,,,,,11.5,11.25,11.5,32.75,12.25,10.0,34.0,12.0,6.0,11.75,0.0,28.5,12.5,23.5,12.0,34.5,19.0,0.0,0.0,24.25,37.75,0.0,31.25,44.25,0.0,0.0,0.0,0.0,0.0,55.5,21.0,10.5,0.0,27.5,19.75,0.0,0.0,0.0,11.75,22.0,17.25,0.0,0.0,0.0,27.0,0.0,0.0,23.5,37.25,12.75,35.0,,,,,,
56,,,,,,,,,34.0,30.75,23.75,0.0,25.0,0.0,43.25,24.75,12.75,43.25,13.0,0.0,25.5,32.25,45.25,13.0,13.25,0.0,12.75,34.5,8.75,31.75,13.0,26.25,0.0,0.0,29.75,0.0,0.0,49.25,0.0,0.0,0.0,13.0,0.0,0.0,35.0,0.0,23.75,0.0,11.75,0.0,0.0,0.0,11.5,19.5,18.0,24.75,76.0,42.25,45.75,,,,,,
57,,,,,,,,,11.75,10.25,33.25,0.0,34.5,0.0,67.25,22.75,35.0,21.75,24.75,11.25,0.0,35.25,23.5,71.25,23.0,24.25,48.25,36.25,26.25,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,0.0,13.75,58.75,0.0,56.75,0.0,0.0,0.0,0.0,0.0,10.25,34.0,19.5,34.25,70.25,35.0,0.0,,,,,,
58,,,,,,,,,12.0,29.0,0.0,0.0,0.0,63.25,0.0,0.0,0.0,0.0,12.25,26.25,45.25,44.0,12.25,64.0,58.75,12.5,13.0,0.0,13.25,0.0,0.0,0.0,21.0,20.5,22.25,0.0,0.0,11.75,17.5,0.0,0.0,0.0,35.5,0.0,22.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,22.5,13.5,25.75,12.75,0.0,0.0,,,,,
59,,,,,,,,,31.0,0.0,0.0,20.75,0.0,10.5,0.0,10.5,23.0,0.0,0.0,29.75,30.75,19.25,23.75,45.0,22.75,0.0,0.0,63.25,87.0,25.25,38.25,62.0,0.0,0.0,0.0,0.0,0.0,19.0,7.0,7.25,0.0,11.25,21.25,0.0,0.0,0.0,0.0,0.0,17.75,0.0,0.0,10.25,10.0,0.0,0.0,26.5,59.0,0.0,19.0,,,,,,
60,,,,,,,,,11.0,0.0,0.0,48.25,0.0,11.25,10.75,0.0,12.0,0.0,0.0,36.25,37.25,11.0,25.75,33.0,0.0,0.0,0.0,25.75,50.0,12.75,36.5,24.5,0.0,0.0,0.0,0.0,0.0,10.5,9.75,12.25,0.0,12.25,29.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,12.5,51.5,0.0,57.0,23.0,,,,,
61,,,,,,,,,11.75,0.0,0.0,27.75,0.0,0.0,11.0,0.0,12.0,0.0,0.0,11.0,24.0,19.5,19.25,11.5,20.0,0.0,0.0,45.25,43.0,12.25,47.25,75.25,0.0,0.0,0.0,0.0,0.0,6.75,11.25,29.25,0.0,38.75,12.75,0.0,0.0,0.0,0.0,11.5,36.75,0.0,0.0,16.75,17.5,0.0,0.0,34.75,45.0,0.0,19.75,11.0,,,,,
62,,,,,,,,,,35.25,12.0,0.0,0.0,67.5,0.0,0.0,0.0,0.0,12.0,37.25,26.0,49.5,38.25,13.5,12.75,51.0,0.0,26.5,13.0,0.0,0.0,0.0,60.75,25.25,21.5,0.0,0.0,32.25,21.5,0.0,0.0,0.0,42.0,0.0,52.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.25,0.0,39.75,25.5,0.0,0.0,,,,,
63,,,,,,,,,,0.0,0.0,10.25,0.0,13.25,7.0,0.0,26.25,0.0,0.0,29.75,26.25,11.0,26.25,33.5,7.5,0.0,0.0,11.5,37.0,25.0,33.75,56.25,0.0,0.0,0.0,0.0,0.0,0.0,6.5,10.25,0.0,25.25,33.5,0.0,0.0,0.0,0.0,7.25,37.5,0.0,0.0,9.75,23.75,0.0,0.0,40.75,33.0,0.0,30.0,10.5,,,,,
64,,,,,,,,,,0.0,0.0,0.0,0.0,17.5,10.75,0.0,15.75,0.0,0.0,7.5,27.25,7.25,15.75,27.25,7.75,0.0,0.0,24.25,59.0,30.0,15.75,34.25,0.0,0.0,0.0,0.0,0.0,29.75,0.0,0.0,0.0,26.75,39.25,0.0,0.0,0.0,0.0,0.0,32.5,0.0,0.0,16.75,0.0,0.0,0.0,19.5,44.75,0.0,19.75,15.25,,,,,
65,,,,,,,,,,11.75,23.75,0.0,21.75,0.0,41.0,33.0,20.75,0.0,0.0,24.5,47.5,0.0,33.0,67.25,42.5,34.5,33.0,35.0,50.0,51.5,0.0,26.5,0.0,0.0,29.75,0.0,0.0,46.5,0.0,0.0,0.0,24.25,0.0,28.75,55.75,0.0,32.0,0.0,11.75,0.0,0.0,0.0,11.5,23.0,21.75,20.5,46.75,20.75,12.25,0.0,,,,,
66,,,,,,,,,,55.75,40.0,0.0,0.0,66.75,0.0,0.0,0.0,0.0,12.5,54.75,35.5,58.25,28.75,48.75,50.5,34.0,0.0,20.25,16.75,0.0,0.0,0.0,51.75,15.5,6.5,0.0,0.0,18.5,6.0,0.0,0.0,0.0,38.5,0.0,20.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.25,32.0,34.25,0.0,0.0,0.0,,,,
67,,,,,,,,,,0.0,0.0,0.0,0.0,6.75,18.75,19.25,19.0,0.0,0.0,29.5,23.5,7.25,11.75,19.5,31.25,0.0,0.0,0.0,21.5,25.25,35.5,62.75,0.0,0.0,0.0,0.0,0.0,20.5,0.0,10.5,0.0,28.75,34.25,0.0,0.0,0.0,0.0,29.5,10.75,0.0,0.0,27.5,0.0,0.0,0.0,18.5,62.25,0.0,29.75,11.25,10.5,,,,
68,,,,,,,,,,,0.0,7.25,0.0,13.5,7.0,7.5,19.0,0.0,0.0,36.75,19.0,7.25,11.75,22.5,19.0,0.0,0.0,8.0,33.5,20.75,30.75,58.5,0.0,0.0,0.0,0.0,0.0,10.0,0.0,17.5,0.0,28.75,21.0,0.0,0.0,0.0,0.0,17.75,10.75,0.0,0.0,16.5,7.0,0.0,0.0,26.0,53.0,0.0,37.0,18.75,0.0,,,,
69,,,,,,,,,,,0.0,18.25,0.0,13.5,11.25,14.75,7.5,0.0,0.0,22.0,43.25,19.0,0.0,26.75,7.75,0.0,0.0,36.5,46.0,46.0,26.75,38.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,10.5,0.0,14.5,46.75,0.0,0.0,0.0,0.0,10.75,7.25,0.0,0.0,29.25,0.0,0.0,0.0,15.25,65.25,0.0,37.25,0.0,10.25,,,,
70,,,,,,,,,,,11.5,0.0,0.0,53.5,0.0,0.0,0.0,0.0,13.5,37.5,38.0,36.25,37.75,50.5,37.75,25.0,38.5,0.0,39.75,0.0,0.0,0.0,25.0,24.25,32.25,0.0,0.0,32.25,11.25,0.0,0.0,0.0,27.5,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,31.25,24.0,12.75,25.0,0.0,0.0,0.0,,,,
71,,,,,,,,,,,0.0,41.5,0.0,9.75,10.75,33.25,11.5,0.0,0.0,10.75,44.25,0.0,22.5,21.75,34.0,0.0,0.0,11.75,61.25,24.5,22.25,35.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,75.25,0.0,0.0,0.0,0.0,21.75,64.0,0.0,0.0,10.0,20.25,0.0,0.0,44.5,47.5,0.0,11.5,21.0,0.0,,,,
72,,,,,,,,,,,26.5,0.0,0.0,85.25,0.0,0.0,0.0,0.0,12.5,19.25,26.5,12.0,0.0,34.75,38.75,41.5,34.75,21.75,21.25,0.0,0.0,0.0,32.75,25.5,34.75,0.0,0.0,22.5,12.0,0.0,0.0,0.0,39.5,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,14.0,35.25,33.25,0.0,0.0,0.0,0.0,,,
73,,,,,,,,,,,0.0,31.25,0.0,10.75,11.5,30.25,11.75,0.0,0.0,52.75,51.5,0.0,0.0,38.0,30.75,0.0,0.0,12.25,58.5,8.75,32.0,45.5,0.0,0.0,0.0,0.0,0.0,19.75,0.0,7.25,0.0,30.25,0.0,0.0,0.0,0.0,0.0,21.25,28.75,0.0,0.0,0.0,7.25,0.0,0.0,30.5,73.25,0.0,30.5,40.75,17.25,0.0,,,
74,,,,,,,,,,,15.75,0.0,0.0,66.25,0.0,0.0,0.0,0.0,12.25,25.0,46.0,20.75,29.25,46.5,38.5,45.5,22.75,0.0,0.0,0.0,0.0,0.0,15.75,30.0,6.25,0.0,0.0,0.0,7.75,0.0,0.0,0.0,24.5,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,16.75,25.0,40.75,18.75,0.0,0.0,0.0,27.5,,,
75,,,,,,,,,,,0.0,32.75,0.0,0.0,23.25,24.75,0.0,0.0,0.0,41.5,42.25,12.75,0.0,21.0,24.5,0.0,0.0,49.5,37.25,50.5,19.25,50.75,0.0,0.0,0.0,0.0,0.0,19.5,0.0,11.75,0.0,55.5,12.5,0.0,0.0,0.0,0.0,16.0,28.0,0.0,0.0,26.25,27.25,0.0,0.0,17.0,42.5,0.0,23.0,0.0,5.25,23.75,,,
76,,,,,,,,,,,,0.0,0.0,41.25,0.0,0.0,0.0,0.0,12.25,18.0,42.25,20.75,43.5,42.75,42.25,31.25,22.75,0.0,0.0,0.0,0.0,0.0,19.5,40.5,0.0,0.0,0.0,9.0,17.5,0.0,0.0,0.0,49.5,0.0,44.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,10.75,18.0,33.25,29.75,0.0,0.0,0.0,20.5,,,
77,,,,,,,,,,,,0.0,7.25,0.0,0.0,7.0,0.0,13.5,0.0,14.0,9.0,30.75,16.0,23.25,22.75,0.0,24.0,32.0,9.5,75.0,7.5,7.5,0.0,0.0,35.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,17.25,7.5,0.0,7.25,0.0,14.0,0.0,0.0,0.0,6.5,27.25,12.75,0.0,22.25,22.5,7.0,0.0,0.0,15.0,,,
78,,,,,,,,,,,,19.0,0.0,23.0,12.0,24.5,13.75,0.0,0.0,30.5,8.0,7.75,26.0,23.25,0.0,0.0,0.0,35.75,52.75,51.5,25.75,53.75,0.0,0.0,0.0,0.0,0.0,17.0,0.0,16.0,0.0,29.0,6.5,0.0,0.0,0.0,0.0,0.0,29.75,0.0,0.0,0.0,15.25,0.0,0.0,13.5,6.0,0.0,27.0,19.5,11.0,5.5,,,
79,,,,,,,,,,,,0.0,0.0,44.75,0.0,0.0,0.0,0.0,12.75,48.5,26.75,47.0,24.75,37.0,37.0,25.0,27.25,0.0,13.5,0.0,0.0,0.0,49.0,13.75,33.5,0.0,0.0,0.0,33.75,0.0,0.0,0.0,14.5,0.0,38.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,24.25,28.25,24.75,0.0,0.0,0.0,13.5,,,
80,,,,,,,,,,,,0.0,0.0,57.5,0.0,0.0,0.0,0.0,12.5,0.0,37.75,41.0,44.5,50.5,44.75,43.5,24.5,13.0,20.75,0.0,0.0,0.0,53.75,0.0,10.0,0.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,32.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.75,0.0,11.5,13.75,37.25,0.0,0.0,0.0,6.5,22.5,,
81,,,,,,,,,,,,10.25,0.0,17.25,0.0,0.0,11.0,0.0,0.0,5.75,37.0,0.0,6.0,0.0,8.0,0.0,0.0,14.25,9.0,31.5,30.25,34.5,0.0,0.0,0.0,0.0,0.0,21.25,0.0,5.75,0.0,34.25,29.0,0.0,0.0,0.0,0.0,7.75,29.25,0.0,0.0,10.25,23.0,0.0,0.0,37.0,44.0,0.0,28.0,11.25,0.0,11.25,0.0,,
82,,,,,,,,,,,,,0.0,7.0,0.0,0.0,0.0,0.0,0.0,16.5,49.0,0.0,6.0,11.25,8.0,0.0,0.0,26.0,34.0,18.75,30.25,46.5,0.0,0.0,0.0,0.0,0.0,21.25,0.0,5.75,0.0,23.5,28.5,0.0,0.0,0.0,0.0,18.25,40.5,0.0,0.0,20.0,12.75,0.0,0.0,25.75,67.75,0.0,27.75,22.5,10.0,11.25,0.0,,
83,,,,,,,,,,,,,0.0,47.5,0.0,0.0,0.0,0.0,12.5,8.25,37.75,34.25,37.25,61.5,37.75,36.5,24.5,13.0,22.5,0.0,0.0,0.0,47.0,0.0,17.25,0.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.75,0.0,19.25,23.0,45.75,0.0,0.0,0.0,0.0,30.25,,
84,,,,,,,,,,,,,0.0,78.5,0.0,0.0,0.0,0.0,8.5,29.75,9.25,34.0,17.75,25.0,51.75,25.75,18.5,12.75,9.75,0.0,0.0,0.0,17.25,9.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.75,7.75,0.0,9.75,20.0,0.0,0.0,0.0,11.75,19.25,,
85,,,,,,,,,,,,,11.5,20.5,10.5,45.0,12.5,10.5,0.0,46.5,36.0,0.0,35.25,23.25,11.25,0.0,23.75,11.5,50.5,50.75,34.75,38.25,0.0,0.0,19.75,0.0,0.0,9.75,0.0,0.0,0.0,22.0,52.5,0.0,12.0,0.0,0.0,0.0,44.5,0.0,0.0,29.75,31.25,11.0,0.0,11.5,48.0,0.0,24.5,11.75,10.0,22.25,11.5,,
86,,,,,,,,,,,,,0.0,27.0,18.75,0.0,42.0,0.0,0.0,33.25,46.75,30.0,23.75,30.5,7.75,0.0,0.0,22.75,98.75,24.5,23.0,70.75,0.0,0.0,0.0,0.0,0.0,16.25,0.0,0.0,0.0,30.0,8.5,0.0,0.0,0.0,0.0,7.25,18.0,0.0,0.0,20.5,6.75,0.0,0.0,30.0,44.5,0.0,11.0,22.5,0.0,21.5,0.0,,
87,,,,,,,,,,,,,0.0,42.75,0.0,0.0,0.0,0.0,35.5,0.0,12.25,46.5,49.5,72.5,50.5,71.5,50.0,12.25,13.0,0.0,0.0,0.0,47.5,11.75,0.0,0.0,0.0,10.25,19.5,0.0,0.0,0.0,0.0,0.0,87.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.5,0.0,48.25,0.0,0.0,0.0,11.25,55.75,44.25,
88,,,,,,,,,,,,,0.0,12.0,0.0,11.5,17.5,0.0,0.0,29.25,28.5,5.75,7.5,35.25,7.5,0.0,0.0,34.5,68.0,6.5,28.5,53.25,0.0,0.0,0.0,0.0,0.0,20.75,0.0,16.0,0.0,23.5,46.25,0.0,0.0,0.0,0.0,5.5,27.75,0.0,0.0,10.25,6.75,0.0,0.0,21.75,24.0,0.0,28.25,27.0,5.0,21.5,0.0,7.0,
89,,,,,,,,,,,,,0.0,56.75,0.0,0.0,0.0,0.0,34.25,24.5,25.0,23.75,31.25,63.75,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.75,0.0,0.0,0.0,0.0,43.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.75,45.0,33.5,0.0,0.0,0.0,0.0,28.5,50.0,
90,,,,,,,,,,,,,,10.5,21.25,0.0,22.75,0.0,0.0,43.25,24.25,22.25,0.0,22.5,0.0,0.0,0.0,36.5,61.75,61.75,34.75,50.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,10.5,0.0,21.75,12.75,0.0,0.0,0.0,0.0,11.5,21.25,0.0,0.0,29.25,20.25,0.0,0.0,34.5,48.5,0.0,32.75,0.0,19.5,10.75,0.0,0.0,
91,,,,,,,,,,,,,,62.5,0.0,0.0,0.0,0.0,34.25,24.5,49.75,35.25,42.75,71.25,11.5,33.5,11.75,0.0,12.5,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,8.0,10.0,0.0,0.0,0.0,37.25,0.0,37.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,11.75,48.25,56.5,0.0,0.0,0.0,11.25,22.25,45.75,
92,,,,,,,,,,,,,,53.25,0.0,0.0,0.0,0.0,0.0,12.25,49.5,35.75,61.5,49.0,49.5,49.5,25.25,0.0,0.0,0.0,0.0,0.0,70.75,23.75,21.0,0.0,0.0,21.25,10.25,0.0,0.0,0.0,13.5,0.0,25.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10.25,23.25,13.25,47.75,0.0,0.0,0.0,23.25,34.0,22.0,
93,,,,,,,,,,,,,,0.0,0.0,8.25,11.5,30.75,12.25,8.0,33.75,12.25,41.25,17.5,12.5,34.5,36.75,22.25,13.0,18.25,21.75,0.0,0.0,0.0,10.5,0.0,0.0,66.75,0.0,0.0,0.0,28.5,0.0,28.25,46.25,0.0,39.5,0.0,19.0,0.0,0.0,0.0,0.0,26.5,7.5,0.0,83.75,29.5,8.5,0.0,0.0,7.75,16.5,22.25,
94,,,,,,,,,,,,,,,10.75,0.0,0.0,0.0,0.0,34.25,47.75,12.25,12.75,11.5,24.0,0.0,0.0,47.5,25.0,25.0,36.25,76.5,0.0,0.0,0.0,0.0,0.0,9.5,0.0,10.75,0.0,22.75,52.75,0.0,0.0,0.0,0.0,22.25,42.75,0.0,0.0,20.75,21.25,0.0,0.0,35.25,48.75,0.0,33.75,34.75,20.5,34.0,0.0,10.25,0.0
