,2020-03-01,2020-03-08,2020-03-15,2020-03-22,2020-03-29,2020-04-05,2020-04-12,2020-04-19,2020-04-26,2020-05-03,2020-05-10,2020-05-17,2020-05-24,2020-05-31,2020-06-07,2020-06-14,2020-06-21,2020-06-28,2020-07-05,2020-07-12,2020-07-19,2020-07-26,2020-08-02,2020-08-09,2020-08-16,2020-08-23,2020-08-30,2020-09-06,2020-09-13,2020-09-20,2020-09-27,2020-10-04,2020-10-11,2020-10-18,2020-10-25,2020-11-01,2020-11-08,2020-11-15,2020-11-22,2020-11-29,2020-12-06,2020-12-13,2020-12-20,2020-12-27,2021-01-03,2021-01-10,2021-01-17,2021-01-24,2021-01-31,2021-02-07,2021-02-14,2021-02-21,2021-02-28,2021-03-07,2021-03-14,2021-03-21,2021-03-28,2021-04-04,2021-04-11,2021-04-18,2021-04-25,2021-05-02,2021-05-09,2021-05-16,2021-05-23,2021-05-30,2021-06-06,2021-06-13,2021-06-20,2021-06-27,2021-07-04,2021-07-11,2021-07-18,2021-07-25,2021-08-01,2021-08-08,2021-08-15,2021-08-22,2021-08-29,2021-09-05,2021-09-12,2021-09-19,2021-09-26,2021-10-03,2021-10-10,2021-10-17,2021-10-24,2021-10-31,2021-11-07,2021-11-14,2021-11-21,2021-11-28,2021-12-05,2021-12-12,2021-12-19,2021-12-26,2022-01-02,2022-01-09,2022-01-16,2022-01-23,2022-01-30,2022-02-06,2022-02-13,2022-02-20,2022-02-27,2022-03-06,2022-03-13,2022-03-20,2022-03-27,2022-04-03,2022-04-10,2022-04-17,2022-04-24,2022-05-01,2022-05-08,2022-05-15,2022-05-22,2022-05-29,2022-06-05,2022-06-12,2022-06-19,2022-06-26,2022-07-03,2022-07-10,2022-07-17
243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.75,0.0,0.0,0.0,0.0,0.0,12.75,18.75,0.0,8.0,0.0,65.25,0.0,8.25,0.0,0.0,12.75,0.0,0.0,0.0,0.0,32.5,42.75,38.75,21.25,0.0,40.75,12.25,37.25,17.25,15.5,8.0,59.0,0.0,55.75,7.25,20.0,28.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.25,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,8.0,0.0,0.0,7.75,0.0,37.5,0.0,18.5,18.0,0.0,0.0,13.5,0.0,0.0,0.0,25.0,0.0,0.0,0.0,11.75,12.75,24.0,24.0,7.25,20.0,68.5,10.25,0.0,0.0,31.25,45.75,29.0,0.0,0.0,0.0,42.0,21.5,0.0,0.0,0.0,23.0,6.25,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.25,0.0,0.0,10.25,0.0,0.0,0.0,11.0,10.25,0.0,0.0,47.75,0.0,0.0,0.0,0.0,10.5,15.5,0.0,0.0,0.0,18.5,14.25,51.5,18.25,0.0,33.75,25.0,32.0,0.0,34.75,22.25,64.5,0.0,20.75,37.5,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.25,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.25,7.75,0.0,27.25,0.0,0.0,34.0,20.25,19.75,9.75,0.0,53.75,0.0,51.0,0.0,0.0,20.75,22.75,0.0,0.0,0.0,17.25,18.75,23.25,6.25,0.0,0.0,26.25,57.5,12.75,12.75,13.25,80.75,0.0,63.25,13.25,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.25,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.25,9.0,0.0,0.0,11.5,0.0,16.75,16.0,14.0,10.25,0.0,0.0,0.0,0.0,0.0,13.5,12.75,0.0,0.0,8.75,6.5,22.5,19.5,4.75,12.5,12.25,52.25,5.0,0.0,16.75,17.0,18.25,18.25,25.0,46.75,18.0,15.75,5.25,13.0,0.0,13.5,14.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,0.0,16.0,0.0,0.0,31.5,0.0,0.0,9.5,0.0,59.25,0.0,53.5,0.0,0.0,30.75,10.5,0.0,0.0,0.0,31.25,10.75,24.75,17.5,0.0,34.25,26.5,49.5,24.75,0.0,26.5,57.25,0.0,16.25,23.75,21.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.25,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,0.0,18.5,0.0,0.0,37.75,14.0,56.75,24.75,0.0,23.75,0.0,24.75,0.0,0.0,0.0,18.0,0.0,0.0,0.0,30.75,7.0,44.0,30.5,0.0,39.0,29.5,36.25,23.0,7.75,46.0,37.0,0.0,40.0,23.5,23.0,24.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.5,0.0,0.0,19.0,0.0,52.75,0.0,16.75,15.25,0.0,0.0,8.0,0.0,0.0,6.5,14.5,0.0,0.0,0.0,19.25,6.0,0.0,18.25,11.25,19.75,81.0,19.0,0.0,0.0,43.25,20.75,26.25,0.0,0.0,0.0,12.0,10.75,0.0,0.0,19.5,13.25,6.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,7.25,0.0,43.0,0.0,27.0,27.0,0.0,0.0,6.5,0.0,0.0,14.75,27.0,0.0,0.0,0.0,0.0,15.25,13.0,14.5,13.25,27.75,77.0,26.25,0.0,0.0,68.5,22.5,43.0,0.0,0.0,0.0,21.75,15.5,0.0,0.0,0.0,0.0,0.0,5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,18.0,0.0,0.0,34.25,10.25,11.0,20.0,0.0,45.25,0.0,23.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,26.5,5.75,25.5,6.5,0.0,19.5,20.25,19.5,17.0,6.25,8.0,78.75,0.0,27.25,0.0,7.25,14.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0,23.25,0.0,0.0,39.5,10.25,24.5,32.25,0.0,42.5,0.0,32.5,0.0,0.0,9.25,14.75,0.0,0.0,0.0,20.75,8.75,23.25,15.5,0.0,13.5,23.25,7.5,27.0,0.0,8.0,72.75,0.0,33.5,0.0,16.75,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,18.0,0.0,10.5,21.5,19.75,0.0,28.5,0.0,37.0,0.0,23.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,37.75,5.75,11.25,6.5,0.0,19.5,45.25,12.0,8.75,13.25,6.75,70.0,0.0,24.5,14.5,7.25,14.75,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.25,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,33.0,0.0,20.5,10.5,0.0,17.25,0.0,16.0,0.0,0.0,11.5,6.25,0.0,0.0,0.0,12.5,4.75,20.5,11.0,12.0,31.5,19.5,7.5,16.75,18.75,13.25,64.5,0.0,15.5,0.0,12.5,13.75,0.0,0.0,0.0,13.25,14.25,0.0,0.0,0.0,0.0,21.75,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,35.5,0.0,30.25,17.25,0.0,0.0,8.5,0.0,0.0,13.75,7.25,0.0,0.0,0.0,19.75,14.5,7.75,20.5,5.75,14.75,52.75,28.25,0.0,0.0,31.0,38.5,68.5,0.0,0.0,0.0,31.5,13.5,0.0,0.0,0.0,15.5,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,9.75,0.0,0.0,27.0,21.75,11.25,8.5,0.0,55.5,0.0,6.5,0.0,0.0,6.25,19.75,0.0,0.0,0.0,12.5,13.25,7.25,0.0,0.0,22.75,12.5,44.0,7.0,9.0,8.75,59.5,0.0,57.25,9.0,7.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.75,0.0,0.0,0.0,0.0,9.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,40.75,0.0,0.0,10.75,0.0,27.0,36.25,0.0,28.25,0.0,30.25,0.0,0.0,27.5,5.5,0.0,0.0,0.0,22.25,17.75,49.0,19.75,0.0,24.5,8.5,48.5,6.75,0.0,9.25,56.5,0.0,59.25,10.5,0.0,6.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,0.0,0.0,0.0,0.0,26.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.0,0.0,0.0,26.0,41.5,29.25,26.75,0.0,50.5,0.0,49.5,0.0,0.0,30.0,19.25,0.0,0.0,0.0,18.75,16.75,42.0,8.75,0.0,29.75,13.0,42.25,9.5,9.5,21.0,64.5,0.0,42.25,0.0,28.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,0.0,0.0,0.0,0.0,16.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,24.5,0.0,53.75,0.0,20.5,32.0,0.0,0.0,7.0,0.0,0.0,14.0,14.5,0.0,0.0,0.0,6.75,18.25,15.75,11.5,6.5,0.0,60.25,12.0,0.0,0.0,38.75,9.75,23.75,0.0,0.0,0.0,22.75,5.5,0.0,0.0,15.25,24.0,14.5,11.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5,0.0,0.0,13.5,22.25,32.25,0.0,0.0,58.5,0.0,16.0,0.0,0.0,6.5,14.25,0.0,0.0,0.0,29.75,0.0,57.0,14.75,0.0,35.75,14.75,21.5,0.0,16.5,16.25,64.5,0.0,58.25,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,21.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,0.0,0.0,13.5,22.25,21.5,10.0,0.0,58.5,0.0,8.5,0.0,0.0,6.5,20.75,0.0,0.0,0.0,29.75,0.0,57.0,7.75,0.0,35.75,7.5,29.0,0.0,8.5,16.25,64.5,0.0,58.25,28.0,7.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,21.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,7.5,0.0,85.75,0.0,19.0,65.75,0.0,0.0,12.75,0.0,0.0,5.0,20.5,0.0,0.0,0.0,10.75,13.75,0.0,23.0,17.0,27.75,84.25,26.25,0.0,0.0,32.0,35.25,52.75,0.0,0.0,0.0,16.5,13.0,0.0,0.0,14.5,15.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.75,0.0,69.75,0.0,0.0,18.75,0.0,0.0,7.0,0.0,0.0,7.0,35.25,0.0,0.0,0.0,6.75,23.5,17.25,0.0,0.0,0.0,52.75,26.5,0.0,0.0,47.5,41.0,47.0,0.0,0.0,0.0,14.75,12.0,0.0,0.0,19.25,35.25,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5,0.0,0.0,16.5,10.25,18.0,9.0,0.0,55.25,0.0,17.5,0.0,0.0,12.25,9.5,0.0,0.0,0.0,0.0,0.0,57.25,23.25,0.0,18.5,11.75,25.0,13.25,11.75,11.25,70.25,0.0,60.0,0.0,0.0,21.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,8.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,0.0,0.0,32.75,0.0,10.25,16.75,0.0,36.75,0.0,18.0,0.0,0.0,17.25,15.5,0.0,0.0,0.0,12.0,5.0,39.25,12.25,0.0,32.0,32.5,30.5,8.0,21.0,12.75,67.25,0.0,35.5,6.0,0.0,5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,0.0,0.0,0.0,0.0,11.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,50.0,0.0,22.75,28.0,0.0,0.0,16.75,0.0,0.0,9.25,0.0,0.0,0.0,0.0,0.0,15.75,15.5,4.25,10.5,9.25,49.25,24.75,0.0,0.0,52.75,5.0,30.25,0.0,0.0,0.0,22.25,7.25,0.0,0.0,4.75,38.75,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,0.0,0.0,20.75,14.5,9.5,39.5,0.0,50.75,0.0,44.0,0.0,0.0,30.0,8.5,0.0,0.0,0.0,15.75,6.0,46.0,6.25,0.0,18.25,50.5,33.75,13.5,20.75,26.5,34.5,0.0,20.5,22.75,22.5,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,8.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.25,0.0,0.0,39.0,11.75,23.5,12.75,0.0,37.5,0.0,30.75,0.0,0.0,19.25,6.75,0.0,0.0,0.0,18.75,13.0,44.5,6.0,0.0,9.75,21.0,45.75,13.25,14.5,23.75,48.75,0.0,33.75,19.75,12.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.25,0.0,0.0,0.0,0.0,5.75,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,16.0,15.5,10.0,16.5,0.0,63.75,0.0,10.25,0.0,0.0,10.25,0.0,0.0,0.0,0.0,12.25,9.25,58.25,18.5,0.0,39.5,46.75,22.0,20.0,12.75,10.0,59.5,0.0,33.75,26.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.75,0.0,0.0,0.0,0.0,14.75,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,10.75,9.75,11.0,0.0,41.75,0.0,30.5,0.0,0.0,0.0,10.0,0.0,0.0,0.0,12.0,6.5,45.0,20.25,0.0,23.5,27.0,39.75,8.75,17.75,0.0,57.0,0.0,46.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.25,0.0,0.0,0.0,0.0,12.25,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,21.75,0.0,16.5,18.75,0.0,55.5,0.0,7.0,0.0,0.0,6.75,5.75,0.0,0.0,0.0,18.75,10.5,78.75,13.5,0.0,25.25,30.0,25.0,12.0,7.25,19.25,38.0,0.0,13.0,28.0,12.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,12.25,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,68.25,0.0,10.25,42.25,0.0,0.0,6.75,0.0,0.0,6.75,18.25,0.0,0.0,0.0,11.5,11.25,6.5,23.25,12.5,6.5,50.25,30.0,0.0,0.0,55.75,37.5,38.5,0.0,0.0,0.0,0.0,15.0,0.0,0.0,7.25,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.25,0.0,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,42.75,19.25,0.0,27.5,0.0,32.5,0.0,34.75,0.0,0.0,24.25,8.0,0.0,0.0,0.0,16.5,0.0,60.5,0.0,0.0,22.25,37.5,44.75,0.0,23.5,0.0,57.0,0.0,51.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.75,0.0,0.0,0.0,0.0,12.25,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,31.5,13.75,17.25,15.25,0.0,33.25,0.0,28.0,0.0,0.0,15.5,26.25,0.0,0.0,0.0,20.75,8.25,58.25,12.25,0.0,12.5,15.25,9.0,0.0,0.0,0.0,49.5,0.0,25.0,13.75,0.0,13.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.75,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,32.25,12.75,16.0,17.0,0.0,42.25,0.0,33.5,0.0,0.0,0.0,9.5,0.0,0.0,0.0,27.5,0.0,49.5,0.0,0.0,18.5,19.75,0.0,0.0,11.5,25.5,70.0,0.0,66.25,12.75,0.0,35.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5,0.0,0.0,0.0,0.0,17.25,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,51.75,0.0,0.0,30.75,0.0,0.0,0.0,0.0,0.0,14.25,19.75,0.0,0.0,0.0,21.5,6.0,13.75,25.5,6.0,15.5,97.25,33.5,0.0,0.0,56.25,19.25,51.0,0.0,0.0,0.0,22.75,8.0,0.0,0.0,0.0,0.0,0.0,7.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.25,0.0,7.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,68.0,0.0,10.5,17.0,0.0,0.0,12.0,0.0,0.0,11.75,30.5,0.0,0.0,0.0,10.25,5.0,11.5,17.25,0.0,6.5,43.25,15.0,0.0,0.0,29.75,30.75,18.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,15.75,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,9.75,10.0,22.0,0.0,47.25,0.0,16.0,0.0,0.0,28.5,11.5,0.0,0.0,0.0,19.25,13.0,29.0,16.25,0.0,18.5,30.25,20.0,0.0,23.75,24.0,71.5,0.0,33.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.25,37.5,41.75,35.25,0.0,29.75,0.0,19.75,0.0,0.0,0.0,10.75,0.0,0.0,0.0,32.5,6.75,52.0,0.0,0.0,24.25,19.0,12.0,0.0,7.75,7.75,62.0,0.0,69.25,18.5,0.0,6.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,0.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.75,33.25,10.0,0.0,0.0,57.0,0.0,10.25,0.0,0.0,21.25,0.0,0.0,0.0,0.0,21.75,31.25,62.25,16.5,0.0,44.0,6.25,15.25,0.0,0.0,35.75,38.0,0.0,32.0,38.25,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,0.0,0.0,0.0,0.0,24.25,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.5,27.5,21.0,8.25,0.0,76.0,0.0,40.25,0.0,0.0,23.0,25.5,0.0,0.0,0.0,42.0,24.25,47.25,11.25,0.0,34.5,12.25,29.0,0.0,13.25,15.25,86.5,0.0,46.25,36.25,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,16.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.5,0.0,8.25,27.5,0.0,0.0,20.75,0.0,0.0,19.75,25.5,0.0,0.0,0.0,20.25,0.0,6.0,24.0,6.0,13.75,72.5,5.75,0.0,0.0,30.5,50.5,19.75,0.0,0.0,0.0,21.0,6.75,0.0,0.0,14.25,21.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.5,0.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,46.5,0.0,0.0,0.0,34.75,0.0,22.5,0.0,0.0,0.0,19.0,0.0,0.0,0.0,11.75,17.5,51.5,17.75,0.0,23.75,23.0,40.25,0.0,17.5,0.0,65.5,0.0,49.25,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.25,0.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.75,40.25,32.75,8.75,0.0,21.25,0.0,30.0,0.0,0.0,9.5,10.25,0.0,0.0,0.0,50.5,11.75,39.0,18.0,0.0,17.75,17.25,10.0,0.0,6.75,12.25,55.25,0.0,25.0,14.0,6.5,9.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,16.5,26.25,13.25,0.0,56.75,0.0,40.5,0.0,0.0,19.75,13.75,0.0,0.0,0.0,35.25,18.75,45.75,0.0,0.0,28.0,9.25,16.25,0.0,4.75,22.75,38.75,0.0,64.5,5.25,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,0.0,0.0,40.25,0.0,0.0,15.75,0.0,0.0,15.0,4.25,0.0,0.0,0.0,0.0,4.0,18.25,17.25,4.75,5.0,65.0,14.25,0.0,0.0,32.25,26.75,20.5,0.0,0.0,0.0,25.5,0.0,0.0,0.0,22.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,0.0,8.5,0.0,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,16.0,0.0,42.0,0.0,64.5,0.0,0.0,0.0,0.0,25.0,13.5,0.0,0.0,0.0,10.75,24.75,52.0,10.75,0.0,11.25,10.0,26.5,0.0,30.25,6.75,64.75,0.0,25.0,13.75,0.0,20.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
