,2020-03-01,2020-03-08,2020-03-15,2020-03-22,2020-03-29,2020-04-05,2020-04-12,2020-04-19,2020-04-26,2020-05-03,2020-05-10,2020-05-17,2020-05-24,2020-05-31,2020-06-07,2020-06-14,2020-06-21,2020-06-28,2020-07-05,2020-07-12,2020-07-19,2020-07-26,2020-08-02,2020-08-09,2020-08-16,2020-08-23,2020-08-30,2020-09-06,2020-09-13,2020-09-20,2020-09-27,2020-10-04,2020-10-11,2020-10-18,2020-10-25,2020-11-01,2020-11-08,2020-11-15,2020-11-22,2020-11-29,2020-12-06,2020-12-13,2020-12-20,2020-12-27,2021-01-03,2021-01-10,2021-01-17,2021-01-24,2021-01-31,2021-02-07,2021-02-14,2021-02-21,2021-02-28,2021-03-07,2021-03-14,2021-03-21,2021-03-28,2021-04-04,2021-04-11,2021-04-18,2021-04-25,2021-05-02,2021-05-09,2021-05-16,2021-05-23,2021-05-30,2021-06-06,2021-06-13,2021-06-20,2021-06-27,2021-07-04,2021-07-11,2021-07-18,2021-07-25,2021-08-01,2021-08-08,2021-08-15,2021-08-22,2021-08-29,2021-09-05,2021-09-12,2021-09-19,2021-09-26,2021-10-03,2021-10-10,2021-10-17,2021-10-24,2021-10-31,2021-11-07,2021-11-14,2021-11-21,2021-11-28,2021-12-05,2021-12-12,2021-12-19,2021-12-26,2022-01-02,2022-01-09,2022-01-16,2022-01-23,2022-01-30,2022-02-06,2022-02-13,2022-02-20,2022-02-27,2022-03-06,2022-03-13,2022-03-20,2022-03-27,2022-04-03,2022-04-10,2022-04-17,2022-04-24,2022-05-01,2022-05-08,2022-05-15
164,,,,,,,,,,,,,,,,,,,,,,0.0,34.25,0.0,0.0,16.75,32.0,25.5,62.5,0.0,39.0,0.0,0.0,0.0,23.5,0.0,12.0,11.75,35.5,0.0,11.75,0.0,0.0,0.0,0.0,70.5,0.0,0.0,0.0,13.5,0.0,0.0,0.0,25.25,24.0,0.0,26.75,0.0,23.5,86.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,24.75,0.0,13.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,,,,,,,,,,,,,,,,,,,,,,0.0,16.25,0.0,26.75,0.0,11.25,28.5,75.25,0.0,70.0,0.0,0.0,0.0,18.75,0.0,0.0,27.25,68.0,0.0,20.25,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,17.25,0.0,0.0,36.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,28.5,0.0,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,,,,,,,,,,,,,,,,,,,,,,0.0,36.75,0.0,18.5,17.0,38.5,40.5,68.75,0.0,51.75,0.0,0.0,0.0,6.75,0.0,25.75,12.5,62.25,0.0,12.25,0.0,0.0,0.0,0.0,48.5,0.0,0.0,0.0,40.25,0.0,0.0,0.0,7.0,17.75,0.0,0.0,0.0,0.0,19.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.25,12.25,0.0,7.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,,,,,,,,,,,,,,,,,,,,,,0.0,33.75,13.0,0.0,0.0,8.0,0.0,15.5,6.25,72.5,9.5,0.0,19.25,6.5,0.0,0.0,29.25,0.0,0.0,0.0,0.0,7.25,0.0,20.25,0.0,0.0,0.0,0.0,0.0,22.5,9.25,32.5,0.0,14.5,15.25,0.0,8.5,19.75,0.0,8.75,0.0,23.75,73.25,0.0,0.0,0.0,0.0,0.0,0.0,25.25,26.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,,,,,,,,,,,,,,,,,,,,,,15.5,0.0,12.5,44.5,28.75,0.0,22.5,13.75,0.0,0.0,29.0,9.0,0.0,0.0,14.25,6.0,11.25,0.0,0.0,0.0,0.0,0.0,15.75,14.75,0.0,8.25,0.0,0.0,0.0,0.0,0.0,0.0,58.75,0.0,0.0,41.0,17.5,0.0,10.75,46.0,0.0,11.5,0.0,0.0,13.25,0.0,10.5,6.25,0.0,0.0,12.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,,,,,,,,,,,,,,,,,,,,,,,42.5,39.75,29.5,29.25,11.5,0.0,18.5,10.25,29.5,17.5,0.0,30.0,10.5,0.0,0.0,16.5,0.0,0.0,0.0,16.25,43.25,28.25,35.0,0.0,0.0,9.75,0.0,26.75,10.75,0.0,19.25,0.0,17.5,11.25,0.0,56.5,26.0,0.0,16.25,0.0,19.25,46.25,0.0,0.0,15.5,0.0,0.0,0.0,31.75,29.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,,,,,,,,,,,,,,,,,,,,,,,0.0,31.75,0.0,8.75,0.0,24.0,49.5,0.0,10.0,18.25,0.0,0.0,0.0,44.75,9.75,27.5,0.0,6.25,0.0,0.0,0.0,24.5,56.0,0.0,10.75,0.0,0.0,0.0,0.0,0.0,0.0,16.75,0.0,0.0,31.25,0.0,17.5,18.5,21.75,0.0,21.5,10.75,0.0,9.5,0.0,10.25,0.0,0.0,0.0,12.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,,,,,,,,,,,,,,,,,,,,,,,0.0,13.75,16.25,13.5,0.0,21.5,37.0,10.0,21.0,10.0,0.0,0.0,0.0,12.75,23.25,7.5,0.0,7.75,0.0,0.0,0.0,42.25,36.25,0.0,30.75,0.0,0.0,0.0,0.0,0.0,0.0,29.75,0.0,0.0,52.5,7.5,9.25,20.0,0.0,0.0,17.75,29.25,0.0,0.0,0.0,21.5,0.0,0.0,0.0,26.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,,,,,,,,,,,,,,,,,,,,,,,28.5,8.75,0.0,0.0,0.0,0.0,43.25,17.5,48.25,17.0,0.0,35.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,35.5,18.25,12.75,0.0,0.0,0.0,17.25,0.0,0.0,45.25,26.75,9.5,0.0,16.5,9.5,0.0,23.25,16.75,17.75,28.25,0.0,34.5,45.0,0.0,0.0,19.25,0.0,0.0,0.0,22.0,45.5,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,,,,,,,,,,,,,,,,,,,,,,,,8.75,0.0,16.25,15.75,0.0,43.25,6.25,37.75,17.0,0.0,37.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,25.0,33.75,30.75,12.75,0.0,0.0,17.75,0.0,0.0,31.5,16.25,22.25,0.0,28.75,22.25,0.0,23.25,6.25,6.5,17.25,0.0,23.5,59.0,0.0,0.0,20.5,0.0,0.0,0.0,22.75,20.5,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,,,,,,,,,,,,,,,,,,,,,,,,0.0,66.75,66.0,44.75,49.0,79.0,0.0,19.0,0.0,0.0,0.0,18.0,0.0,17.5,46.0,76.75,0.0,35.75,0.0,0.0,0.0,0.0,29.5,0.0,0.0,0.0,32.25,0.0,0.0,0.0,48.25,0.0,0.0,0.0,0.0,35.0,29.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.25,66.25,0.0,19.5,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,,,,,,,,,,,,,,,,,,,,,,,,28.75,12.5,42.25,62.0,0.0,40.25,0.0,43.0,18.25,0.0,32.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,38.25,14.5,0.0,26.75,0.0,0.0,11.0,0.0,30.5,25.5,0.0,43.25,0.0,12.25,12.25,0.0,30.0,18.5,22.25,31.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,53.25,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,,,,,,,,,,,,,,,,,,,,,,,,,63.75,47.75,7.75,0.0,18.25,0.0,43.75,38.0,0.0,54.0,6.5,0.0,0.0,23.75,0.0,0.0,0.0,11.25,13.0,38.25,29.0,0.0,0.0,0.0,0.0,10.75,0.0,23.0,39.25,0.0,16.75,17.5,0.0,17.5,34.25,24.25,29.0,0.0,0.0,24.25,0.0,0.0,0.0,0.0,0.0,0.0,29.25,18.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,,,,,,,,,,,,,,,,,,,,,,,,,13.5,41.25,0.0,21.25,35.0,11.75,27.75,9.75,18.25,0.0,0.0,0.0,9.0,18.75,10.25,0.0,0.0,0.0,0.0,0.0,34.0,10.25,36.5,0.0,0.0,0.0,0.0,0.0,0.0,9.25,9.75,0.0,45.5,0.0,29.75,0.0,11.25,0.0,35.0,9.0,0.0,0.0,0.0,37.75,27.0,0.0,0.0,19.5,11.25,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,,,,,,,,,,,,,,,,,,,,,,,,,62.0,0.0,0.0,20.75,10.0,0.0,16.5,9.75,27.5,0.0,0.0,11.0,42.25,51.0,0.0,16.25,0.0,0.0,0.0,24.5,38.0,0.0,25.75,0.0,0.0,0.0,0.0,0.0,0.0,9.25,0.0,0.0,58.0,26.25,17.25,16.5,40.75,0.0,43.0,35.5,0.0,15.75,0.0,9.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,,,,,,,,,,,,,,,,,,,,,,,,,15.25,31.5,45.75,38.75,25.0,0.0,35.75,0.0,0.0,0.0,11.5,0.0,34.5,23.25,47.75,0.0,12.0,0.0,0.0,0.0,0.0,57.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,0.0,38.5,0.0,0.0,48.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.75,24.5,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,,,,,,,,,,,,,,,,,,,,,,,,,8.5,12.75,32.25,0.0,43.0,18.75,43.25,10.0,0.0,48.0,28.25,0.0,0.0,9.25,0.0,0.0,0.0,18.5,10.0,9.0,26.5,0.0,0.0,8.5,0.0,19.25,15.5,17.75,49.75,0.0,8.75,15.5,0.0,33.5,14.75,0.0,9.0,0.0,12.25,31.25,0.0,0.0,5.75,0.0,0.0,0.0,32.5,29.75,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,,,,,,,,,,,,,,,,,,,,,,,,,16.75,0.0,10.75,43.0,68.75,0.0,28.75,0.0,0.0,0.0,0.0,0.0,0.0,18.0,20.0,0.0,8.25,0.0,0.0,0.0,0.0,34.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.25,9.5,0.0,16.0,0.0,10.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.25,0.0,0.0,27.25,11.25,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,,,,,,,,,,,,,,,,,,,,,,,,,,23.25,21.25,0.0,59.25,0.0,66.75,9.75,0.0,9.25,26.75,0.0,0.0,16.25,0.0,0.0,0.0,15.5,25.0,50.75,8.5,0.0,0.0,20.25,0.0,30.0,11.5,16.5,17.0,0.0,8.5,26.0,0.0,0.0,29.0,0.0,37.75,0.0,20.75,57.0,0.0,0.0,28.75,0.0,0.0,0.0,9.75,18.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,32.75,0.0,18.5,25.5,60.75,37.0,0.0,18.0,0.0,0.0,0.0,8.25,0.0,0.0,0.0,8.25,50.0,12.5,25.25,0.0,0.0,8.0,0.0,8.5,10.25,17.25,54.25,0.0,17.5,17.5,0.0,25.25,25.5,0.0,34.0,0.0,16.5,51.5,0.0,0.0,25.0,0.0,0.0,0.0,26.25,38.75,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,30.75,57.0,71.75,0.0,40.5,0.0,0.0,0.0,8.0,0.0,11.5,30.5,18.75,0.0,32.5,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,11.25,0.0,0.0,0.0,10.75,11.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,12.5,0.0,13.0,21.75,0.0,0.0,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,,,,,,,,,,,,,,,,,,,,,,,,,,19.5,0.0,27.75,33.0,40.75,0.0,39.25,40.0,0.0,0.0,30.0,19.0,29.75,0.0,17.5,0.0,0.0,0.0,19.75,44.25,0.0,18.75,0.0,0.0,0.0,0.0,0.0,0.0,19.5,0.0,0.0,27.5,6.0,0.0,19.25,43.0,0.0,35.5,12.75,0.0,0.0,0.0,6.0,6.25,0.0,0.0,19.75,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,,,,,,,,,,,,,,,,,,,,,,,,,,,46.25,38.0,64.5,0.0,35.0,0.0,0.0,0.0,9.5,0.0,12.25,0.0,27.5,0.0,19.25,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,19.5,0.0,0.0,0.0,10.0,21.25,0.0,30.0,0.0,0.0,56.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.75,0.0,0.0,13.5,11.5,0.0,0.0,36.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,48.0,25.0,68.25,0.0,0.0,27.5,25.5,0.0,0.0,8.0,0.0,0.0,0.0,33.5,19.25,12.5,7.75,0.0,0.0,10.0,0.0,8.5,52.5,11.0,28.5,0.0,0.0,27.75,0.0,26.75,24.0,0.0,16.5,0.0,7.75,41.25,0.0,0.0,10.0,0.0,0.0,0.0,8.75,46.5,0.0,0.0,0.0,0.0,10.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,47.25,25.0,68.25,0.0,0.0,27.0,25.5,0.0,0.0,8.0,0.0,0.0,0.0,33.25,19.25,12.5,7.75,0.0,0.0,10.0,0.0,8.5,53.0,9.75,28.0,0.0,0.0,27.25,0.0,27.25,24.0,0.0,16.5,0.0,7.75,41.25,0.0,0.0,10.0,0.0,0.0,0.0,8.75,46.5,0.0,0.0,0.0,0.0,10.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,,,,,,,,,,,,,,,,,,,,,,,,,,,41.25,25.75,89.0,0.0,43.75,0.0,0.0,0.0,6.75,0.0,34.0,6.5,20.0,0.0,20.75,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,16.25,0.0,12.5,0.0,29.75,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,43.5,19.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,25.0,9.25,47.0,10.0,0.0,23.75,0.0,0.0,0.0,35.0,0.0,0.0,0.0,21.25,0.0,0.0,11.75,0.0,0.0,20.5,0.0,23.25,10.75,9.0,35.5,0.0,41.75,22.0,0.0,45.25,0.0,0.0,21.0,0.0,43.25,31.25,0.0,0.0,20.5,0.0,0.0,0.0,22.5,48.25,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5,51.25,13.0,0.0,0.0,0.0,0.0,0.0,25.25,9.25,0.0,0.0,14.75,0.0,0.0,0.0,13.0,28.75,0.0,15.25,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,0.0,23.5,9.0,18.75,12.75,21.0,0.0,26.75,21.0,0.0,17.0,0.0,12.0,6.5,0.0,0.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,28.75,12.25,43.25,18.25,0.0,40.5,8.75,0.0,0.0,10.25,0.0,0.0,0.0,27.0,20.25,13.5,19.0,0.0,0.0,19.75,0.0,9.25,15.0,9.75,61.5,0.0,0.0,0.0,0.0,31.75,17.0,0.0,16.0,0.0,16.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,30.75,0.0,0.0,0.0,0.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,31.0,12.25,61.5,10.5,0.0,52.75,18.25,0.0,0.0,10.25,0.0,0.0,0.0,20.0,11.75,13.5,12.0,0.0,0.0,19.75,0.0,9.25,15.0,18.5,63.5,0.0,9.0,0.0,0.0,41.5,10.0,0.0,18.0,0.0,9.0,38.75,0.0,0.0,8.5,0.0,0.0,0.0,32.25,41.75,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.75,77.5,0.0,66.25,0.0,0.0,0.0,29.5,0.0,53.5,49.75,47.5,0.0,24.5,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,12.25,0.0,0.0,0.0,36.5,0.0,0.0,38.25,0.0,0.0,64.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,0.0,0.0,37.5,15.0,0.0,0.0,39.5,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,52.75,31.75,9.25,10.25,31.5,0.0,0.0,25.0,19.75,8.75,0.0,30.5,0.0,0.0,0.0,14.25,40.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,41.0,20.75,19.75,0.0,47.75,0.0,9.0,18.5,0.0,19.5,0.0,9.25,10.25,0.0,0.0,11.75,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,56.25,0.0,22.5,0.0,0.0,0.0,35.0,0.0,24.5,33.5,35.5,0.0,23.5,0.0,0.0,0.0,0.0,68.5,0.0,0.0,0.0,11.25,0.0,0.0,0.0,11.25,22.25,0.0,0.0,0.0,10.5,46.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,22.5,0.0,39.25,0.0,0.0,0.0,17.5,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.25,9.5,21.0,9.75,0.0,0.0,0.0,0.0,19.0,28.75,0.0,9.25,0.0,0.0,0.0,25.0,62.75,0.0,9.75,0.0,0.0,0.0,0.0,0.0,0.0,40.25,0.0,0.0,20.75,20.5,0.0,19.0,20.5,0.0,18.25,9.25,0.0,8.75,0.0,18.5,9.5,0.0,0.0,21.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.5,0.0,49.5,0.0,0.0,63.25,9.5,0.0,0.0,28.5,0.0,0.0,0.0,27.25,46.25,42.0,10.5,0.0,0.0,10.0,0.0,20.5,34.0,18.25,47.75,0.0,9.0,0.0,0.0,48.25,10.25,0.0,28.25,0.0,19.25,47.25,0.0,0.0,18.5,0.0,0.0,0.0,0.0,54.5,0.0,0.0,0.0,0.0,12.75,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.25,44.5,9.0,19.5,16.75,0.0,0.0,0.0,23.0,15.75,0.0,6.0,0.0,0.0,0.0,61.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,47.5,9.25,18.5,20.0,46.25,0.0,34.25,15.25,0.0,0.0,0.0,18.0,15.5,0.0,0.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.75,0.0,51.0,35.25,0.0,33.5,19.25,0.0,0.0,11.0,0.0,0.0,0.0,0.0,12.5,31.75,0.0,0.0,0.0,0.0,0.0,12.75,25.0,17.25,33.0,0.0,11.75,0.0,0.0,39.75,18.0,0.0,12.5,0.0,20.25,52.5,0.0,0.0,21.5,0.0,0.0,0.0,0.0,32.75,0.0,0.0,0.0,0.0,21.5,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,0.0,52.5,0.0,0.0,0.0,10.75,0.0,6.75,22.0,35.25,0.0,0.0,0.0,0.0,0.0,0.0,31.25,0.0,0.0,0.0,12.25,0.0,0.0,0.0,14.0,6.5,0.0,13.5,0.0,13.0,59.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,37.0,0.0,0.0,21.75,0.0,0.0,33.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.5,0.0,29.0,0.0,0.0,0.0,12.0,0.0,0.0,19.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,27.75,0.0,0.0,0.0,13.25,0.0,0.0,0.0,12.25,19.75,0.0,8.75,0.0,20.75,34.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.25,12.25,0.0,46.75,36.75,0.0,0.0,15.75,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.75,9.5,9.0,22.25,0.0,32.5,20.0,0.0,0.0,50.25,0.0,0.0,0.0,0.0,23.25,0.0,49.5,0.0,0.0,20.25,0.0,9.25,35.75,19.5,52.75,0.0,0.0,0.0,0.0,30.25,18.75,0.0,30.25,0.0,0.0,41.75,0.0,0.0,19.25,0.0,0.0,0.0,9.75,0.0,0.0,0.0,0.0,0.0,24.75,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,11.5,23.0,10.25,0.0,0.0,22.0,7.25,49.25,0.0,23.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,48.0,9.25,0.0,22.5,20.25,0.0,6.0,6.25,0.0,9.0,0.0,0.0,0.0,22.75,0.0,30.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,42.0,32.0,0.0,43.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,8.25,10.25,31.25,21.5,0.0,0.0,28.0,0.0,20.5,0.0,0.0,42.25,0.0,8.5,9.0,0.0,0.0,29.0,0.0,20.5,0.0,21.25,62.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,31.25,0.0,0.0,0.0,41.0,0.0,31.0,16.0,52.75,0.0,40.25,0.0,0.0,0.0,0.0,51.75,0.0,0.0,0.0,12.75,0.0,0.0,0.0,12.75,15.5,0.0,52.25,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.75,0.0,0.0,27.75,0.0,0.0,0.0,16.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.75,12.0,9.75,22.25,0.0,0.0,45.75,20.0,10.75,0.0,0.0,0.0,0.0,0.0,24.5,32.75,0.0,27.5,0.0,0.0,0.0,0.0,0.0,0.0,21.75,0.0,0.0,20.5,7.5,11.75,0.0,38.5,0.0,9.0,7.75,0.0,7.0,0.0,9.0,9.0,0.0,0.0,8.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,11.25,24.75,0.0,18.0,6.25,0.0,0.0,28.75,0.0,0.0,0.0,33.5,62.75,9.0,0.0,0.0,0.0,0.0,0.0,51.5,22.5,45.0,0.0,0.0,17.5,22.0,0.0,28.0,17.75,0.0,0.0,0.0,22.5,55.5,0.0,0.0,0.0,0.0,0.0,0.0,18.0,32.75,0.0,0.0,0.0,0.0,35.25,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.5,22.25,0.0,8.75,13.25,0.0,0.0,34.25,0.0,0.0,0.0,20.0,24.5,28.75,0.0,0.0,0.0,12.0,0.0,32.25,29.5,7.75,45.25,0.0,20.0,12.75,0.0,27.75,20.0,0.0,32.25,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,46.0,0.0,0.0,0.0,0.0,14.25,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,27.75,21.0,0.0,0.0,25.0,0.0,18.0,0.0,15.75,0.0,0.0,0.0,28.5,47.0,0.0,18.25,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,31.5,46.5,0.0,40.75,30.0,0.0,18.25,0.0,0.0,15.25,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,8.75,0.0,36.75,22.75,0.0,0.0,22.25,0.0,0.0,0.0,7.5,26.75,30.0,26.0,0.0,0.0,17.25,0.0,0.0,0.0,8.25,31.5,0.0,16.75,8.75,0.0,62.5,18.25,0.0,0.0,0.0,13.0,23.25,0.0,0.0,0.0,0.0,0.0,0.0,23.75,35.75,0.0,0.0,0.0,0.0,22.25,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
