,2020-03-01,2020-03-08,2020-03-15,2020-03-22,2020-03-29,2020-04-05,2020-04-12,2020-04-19,2020-04-26,2020-05-03,2020-05-10,2020-05-17,2020-05-24,2020-05-31,2020-06-07,2020-06-14,2020-06-21,2020-06-28,2020-07-05,2020-07-12,2020-07-19,2020-07-26,2020-08-02,2020-08-09,2020-08-16,2020-08-23,2020-08-30,2020-09-06,2020-09-13,2020-09-20,2020-09-27,2020-10-04,2020-10-11,2020-10-18,2020-10-25,2020-11-01,2020-11-08,2020-11-15,2020-11-22,2020-11-29,2020-12-06,2020-12-13,2020-12-20,2020-12-27,2021-01-03,2021-01-10,2021-01-17,2021-01-24,2021-01-31,2021-02-07,2021-02-14,2021-02-21,2021-02-28,2021-03-07,2021-03-14,2021-03-21,2021-03-28,2021-04-04,2021-04-11,2021-04-18,2021-04-25,2021-05-02,2021-05-09,2021-05-16,2021-05-23,2021-05-30,2021-06-06,2021-06-13,2021-06-20,2021-06-27,2021-07-04,2021-07-11,2021-07-18,2021-07-25,2021-08-01,2021-08-08,2021-08-15,2021-08-22,2021-08-29,2021-09-05,2021-09-12,2021-09-19,2021-09-26,2021-10-03,2021-10-10,2021-10-17,2021-10-24,2021-10-31,2021-11-07,2021-11-14,2021-11-21,2021-11-28,2021-12-05,2021-12-12,2021-12-19,2021-12-26,2022-01-02,2022-01-09,2022-01-16,2022-01-23,2022-01-30,2022-02-06,2022-02-13,2022-02-20,2022-02-27,2022-03-06,2022-03-13,2022-03-20,2022-03-27,2022-04-03,2022-04-10,2022-04-17,2022-04-24,2022-05-01,2022-05-08,2022-05-15,2022-05-22,2022-05-29,2022-06-05,2022-06-12,2022-06-19,2022-06-26,2022-07-03,2022-07-10,2022-07-17,2022-07-24,2022-07-31
81,,,,,,,,,,,69.25,30.0,0.0,0.0,8.5,0.0,49.0,34.25,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,39.0,0.0,0.0,7.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.25,0.0,0.0,0.0,22.25,13.0,54.25,0.0,37.25,45.75,28.75,0.0,0.0,0.0,78.0,11.25,0.0,22.25,0.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,,,,,,,,,,,,43.5,19.75,44.25,20.25,0.0,54.5,23.5,0.0,28.25,23.0,59.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,43.5,20.5,74.5,0.0,10.75,33.25,0.0,0.0,0.0,8.75,8.5,27.5,0.0,43.0,0.0,0.0,18.5,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,,,,,,,,,,,,27.25,0.0,0.0,20.5,0.0,38.0,33.0,0.0,46.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.5,14.0,0.0,0.0,7.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,7.75,0.0,66.0,0.0,38.0,13.5,18.0,0.0,0.0,0.0,62.5,11.75,0.0,20.25,0.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,,,,,,,,,,,,33.5,10.75,11.25,40.5,0.0,35.25,39.75,13.25,56.75,34.5,45.5,0.0,0.0,14.75,0.0,0.0,0.0,0.0,5.25,0.0,28.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.75,0.0,8.75,30.25,29.5,0.0,0.0,44.5,0.0,0.0,0.0,23.75,6.25,46.0,0.0,25.25,0.0,0.0,17.0,0.0,36.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,,,,,,,,,,,,25.0,10.75,36.75,47.0,0.0,19.75,28.25,32.5,60.0,58.25,46.75,0.0,0.0,13.25,0.0,0.0,0.0,0.0,28.5,0.0,40.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.25,0.0,0.0,44.0,21.75,0.0,10.0,33.0,0.0,0.0,0.0,10.75,20.5,52.25,0.0,43.5,0.0,0.0,21.5,0.0,61.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,,,,,,,,,,,,27.75,0.0,0.0,50.0,0.0,22.0,29.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,18.0,0.0,0.0,34.0,0.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,17.5,0.0,0.0,0.0,0.0,16.75,59.5,0.0,53.75,32.25,24.0,0.0,0.0,0.0,53.5,0.0,0.0,24.75,0.0,12.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,,,,,,,,,,,,,0.0,0.0,53.25,0.0,22.0,39.75,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,10.75,0.0,0.0,46.0,0.0,11.75,0.0,0.0,0.0,0.0,0.0,0.0,9.25,0.0,0.0,0.0,0.0,8.75,59.5,0.0,45.0,32.25,24.0,0.0,0.0,0.0,35.0,0.0,0.0,37.75,0.0,12.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,,,,,,,,,,,,,23.25,32.75,62.0,0.0,19.75,19.75,23.25,64.0,52.75,36.75,0.0,0.0,13.25,0.0,0.0,0.0,0.0,28.5,0.0,43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,0.0,0.0,44.0,46.75,0.0,10.0,23.25,0.0,0.0,0.0,10.75,25.25,56.25,0.0,23.5,0.0,0.0,21.5,0.0,65.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,,,,,,,,,,,,,0.0,31.75,18.75,0.0,23.25,39.5,0.0,51.0,49.5,70.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.5,11.5,43.25,0.0,10.75,38.0,0.0,0.0,0.0,8.5,8.75,19.0,0.0,35.75,0.0,0.0,20.75,0.0,55.5,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,,,,,,,,,,,,,37.75,23.75,35.5,47.5,58.0,0.0,27.25,0.0,13.5,39.5,0.0,45.5,0.0,0.0,0.0,23.25,20.5,44.75,33.0,0.0,47.25,0.0,0.0,15.5,12.0,0.0,11.75,12.0,12.5,0.0,47.25,0.0,39.0,10.5,35.75,0.0,0.0,11.75,0.0,0.0,0.0,13.5,24.25,39.0,0.0,14.5,25.75,12.5,12.75,49.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,,,,,,,,,,,,,0.0,0.0,7.5,0.0,27.25,17.75,0.0,35.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.5,48.25,0.0,0.0,8.0,0.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,12.0,21.25,85.0,0.0,8.25,14.25,8.0,0.0,0.0,0.0,25.0,13.5,0.0,36.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,,,,,,,,,,,,,0.0,0.0,17.0,9.25,7.75,64.25,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,19.75,0.0,0.0,10.25,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,22.75,0.0,0.0,0.0,29.25,9.5,70.75,0.0,20.5,14.75,10.0,0.0,0.0,0.0,37.0,0.0,0.0,16.0,0.0,19.25,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,,,,,,,,,,,,,0.0,48.75,20.0,0.0,6.75,10.5,30.5,36.5,75.0,57.25,0.0,0.0,20.5,0.0,0.0,0.0,0.0,12.75,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.25,0.0,11.0,18.5,21.0,0.0,10.5,37.0,0.0,0.0,0.0,0.0,14.75,30.25,0.0,73.5,0.0,0.0,10.0,0.0,25.0,7.25,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,,,,,,,,,,,,,0.0,0.0,25.75,7.5,14.25,21.5,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.75,10.75,0.0,0.0,28.75,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,0.0,0.0,0.0,11.75,18.25,62.75,0.0,58.25,30.0,8.25,0.0,0.0,0.0,55.0,9.75,0.0,37.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,,,,,,,,,,,,,17.75,51.0,9.75,0.0,17.0,33.75,19.75,67.0,71.25,52.75,0.0,0.0,22.0,0.0,0.0,0.0,0.0,13.25,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.75,0.0,26.25,18.75,35.25,0.0,7.0,32.0,0.0,0.0,0.0,8.0,7.25,50.25,0.0,86.25,0.0,0.0,10.5,0.0,17.75,17.75,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,,,,,,,,,,,,,,0.0,9.25,11.5,37.75,35.25,0.0,18.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.25,29.25,0.0,0.0,10.25,0.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,5.75,0.0,0.0,0.0,16.75,16.25,49.75,0.0,40.75,21.5,28.0,0.0,0.0,0.0,25.0,33.5,0.0,11.25,0.0,17.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,,,,,,,,,,,,,,51.75,10.75,0.0,17.75,34.0,19.75,67.0,59.25,65.5,0.0,0.0,36.25,0.0,0.0,0.0,0.0,13.25,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.25,0.0,26.25,18.75,25.0,0.0,17.5,33.5,0.0,0.0,0.0,19.5,18.75,61.75,0.0,86.25,0.0,0.0,10.5,0.0,17.75,17.75,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,,,,,,,,,,,,,,49.5,37.75,0.0,16.75,25.25,9.5,89.5,43.75,42.75,0.0,0.0,24.0,0.0,0.0,0.0,0.0,17.75,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.75,0.0,39.75,39.5,21.0,0.0,8.25,46.25,0.0,0.0,0.0,18.25,21.5,65.5,0.0,41.0,0.0,0.0,20.75,0.0,27.5,28.5,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,,,,,,,,,,,,,,0.0,10.5,35.75,26.0,15.0,0.0,34.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.5,49.75,0.0,0.0,16.0,0.0,35.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.75,70.25,0.0,54.25,25.0,25.5,0.0,0.0,0.0,25.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,,,,,,,,,,,,,49.25,18.5,0.0,25.0,30.0,12.5,51.0,44.5,46.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,11.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.25,35.25,50.75,0.0,18.0,27.75,0.0,0.0,0.0,7.0,11.75,49.25,0.0,70.0,0.0,0.0,24.0,0.0,11.25,18.0,23.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,,,,,,,,,,,,,,11.0,64.25,22.75,53.0,20.75,39.0,0.0,27.0,63.5,14.5,0.0,0.0,0.0,0.0,39.75,20.5,41.0,10.5,0.0,22.5,0.0,0.0,37.25,0.0,0.0,12.5,11.25,12.0,0.0,14.5,0.0,32.75,11.25,20.5,0.0,0.0,0.0,0.0,0.0,0.0,26.0,11.75,38.0,0.0,35.25,46.5,11.5,11.5,11.5,0.0,43.5,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,,,,,,,,,,,,,,,9.5,0.0,0.0,29.5,18.0,63.25,59.25,66.75,0.0,0.0,13.5,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.25,0.0,40.0,10.25,42.0,0.0,17.25,56.75,0.0,0.0,0.0,0.0,11.25,31.25,0.0,56.0,0.0,0.0,27.5,0.0,35.5,27.5,28.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,,,,,,,,,,,,,,,17.25,21.75,12.0,27.75,0.0,61.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,18.0,0.0,0.0,10.75,0.0,22.75,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,11.75,33.5,57.5,0.0,8.0,15.75,19.5,0.0,0.0,0.0,27.0,34.5,0.0,21.5,0.0,11.75,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,,,,,,,,,,,,,,,15.0,18.75,63.75,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.25,17.75,0.0,0.0,33.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,22.0,72.0,0.0,50.75,0.0,38.25,0.0,0.0,0.0,33.25,0.0,0.0,36.5,0.0,29.75,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,,,,,,,,,,,,,,,9.75,0.0,10.75,10.75,34.25,62.75,49.5,36.75,0.0,0.0,26.0,0.0,0.0,0.0,0.0,9.75,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,34.0,45.0,0.0,21.25,12.75,0.0,0.0,0.0,0.0,0.0,33.5,0.0,86.5,0.0,0.0,0.0,0.0,11.0,10.5,21.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,,,,,,,,,,,,,,,10.75,43.0,42.25,10.25,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,51.25,0.0,0.0,11.75,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,10.75,0.0,0.0,0.0,11.25,0.0,60.5,0.0,24.25,44.5,11.5,0.0,0.0,0.0,50.0,13.0,0.0,50.25,0.0,11.75,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,,,,,,,,,,,,,,,19.75,0.0,11.0,10.0,11.25,13.0,100.0,48.0,0.0,0.0,13.25,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,30.75,21.5,52.75,0.0,21.25,24.0,0.0,0.0,0.0,23.25,21.0,65.25,0.0,61.0,0.0,0.0,0.0,0.0,32.75,20.75,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,,,,,,,,,,,,,,,44.5,11.0,35.5,0.0,53.25,0.0,0.0,29.0,43.0,14.5,0.0,0.0,0.0,0.0,9.25,12.0,0.0,0.0,24.75,0.0,0.0,0.0,37.25,0.0,13.5,32.25,11.0,0.0,44.75,0.0,26.25,23.75,12.5,0.0,0.0,0.0,0.0,0.0,0.0,15.25,13.75,26.0,0.0,14.25,0.0,12.25,25.25,0.0,12.0,12.5,25.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,,,,,,,,,,,,,,,21.25,10.0,32.75,21.75,0.0,51.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,32.0,0.0,0.0,11.5,0.0,12.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,11.0,85.0,0.0,25.0,16.25,35.0,0.0,0.0,0.0,50.75,37.75,0.0,35.5,0.0,12.25,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,,,,,,,,,,,,,,,,0.0,31.0,30.75,11.25,25.5,100.0,24.5,0.0,0.0,13.25,0.0,0.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,16.0,33.25,43.25,0.0,11.0,24.75,0.0,0.0,0.0,35.0,21.75,44.0,0.0,49.0,0.0,0.0,0.0,0.0,32.75,10.5,10.25,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,,,,,,,,,,,,,,,,10.0,45.0,36.25,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.25,33.0,0.0,0.0,0.0,0.0,12.25,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,12.5,12.5,60.0,0.0,25.75,32.5,37.0,0.0,0.0,0.0,52.25,39.5,0.0,11.25,0.0,12.25,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,,,,,,,,,,,,,,,,0.0,27.0,31.75,7.5,38.75,99.75,39.5,0.0,0.0,19.25,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,23.5,18.25,50.5,0.0,16.25,20.25,0.0,0.0,0.0,24.75,0.0,57.75,0.0,26.75,0.0,0.0,10.25,0.0,34.25,15.5,9.75,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,,,,,,,,,,,,,,,,0.0,25.5,47.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.75,40.25,0.0,0.0,8.5,0.0,28.5,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,8.25,15.25,52.75,0.0,53.25,25.0,8.5,0.0,0.0,0.0,26.5,20.75,0.0,25.5,0.0,17.75,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,,,,,,,,,,,,,,,,0.0,65.25,32.0,0.0,40.0,63.75,32.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,8.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,11.5,22.0,0.0,10.75,23.0,0.0,0.0,0.0,20.0,0.0,43.0,0.0,78.25,0.0,0.0,19.25,0.0,39.25,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,,,,,,,,,,,,,,,,31.0,20.25,28.75,0.0,64.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,34.0,0.0,0.0,14.75,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,21.75,0.0,0.0,0.0,8.0,13.5,51.25,0.0,38.0,14.25,26.0,0.0,0.0,0.0,0.0,39.75,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,,,,,,,,,,,,,,,,0.0,6.75,6.5,7.75,81.5,66.0,24.25,0.0,0.0,8.25,0.0,0.0,0.0,0.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.75,0.0,27.75,32.5,32.75,0.0,5.5,23.25,0.0,0.0,0.0,0.0,14.25,35.25,0.0,38.25,0.0,0.0,0.0,0.0,28.5,19.25,5.25,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,,,,,,,,,,,,,,,,,6.75,45.75,19.0,35.0,61.25,12.25,0.0,0.0,12.75,0.0,0.0,0.0,0.0,16.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.75,0.0,10.5,58.5,43.75,0.0,0.0,51.25,0.0,0.0,0.0,22.25,8.75,45.25,0.0,48.25,0.0,0.0,7.5,0.0,19.5,7.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,,,,,,,,,,,,,,,,,31.5,29.75,0.0,63.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,20.0,0.0,0.0,32.25,0.0,22.75,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,23.0,31.25,56.5,0.0,49.0,15.0,22.5,0.0,0.0,0.0,38.0,0.0,0.0,45.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,,,,,,,,,,,,,,,,,8.25,14.25,7.5,43.0,25.0,51.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.75,0.0,28.0,22.0,23.75,0.0,15.25,7.75,0.0,0.0,0.0,7.5,7.75,27.5,0.0,25.25,0.0,0.0,19.5,0.0,25.0,19.75,27.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,,,,,,,,,,,,,,,,,19.75,50.0,13.0,13.25,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,44.75,42.5,20.75,0.0,10.75,0.0,11.0,0.0,35.5,0.0,22.0,10.25,21.25,0.0,0.0,0.0,22.25,11.75,22.75,11.75,0.0,46.25,0.0,0.0,0.0,13.25,0.0,34.75,0.0,35.75,45.0,33.75,12.0,0.0,22.75,0.0,24.0,0.0,49.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,,,,,,,,,,,,,,,,,17.75,22.0,7.75,23.75,46.25,75.0,0.0,0.0,13.75,0.0,0.0,0.0,0.0,7.0,0.0,14.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.25,0.0,12.75,28.75,39.75,0.0,10.75,16.75,0.0,0.0,0.0,8.0,19.0,35.75,0.0,29.5,0.0,0.0,0.0,0.0,33.0,9.25,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,,,,,,,,,,,,,,,,,27.5,10.0,30.25,33.0,25.0,65.25,0.0,0.0,25.0,0.0,0.0,0.0,0.0,6.5,0.0,27.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,0.0,0.0,0.0,39.25,0.0,0.0,57.5,0.0,0.0,0.0,15.5,25.5,54.25,0.0,44.0,0.0,0.0,27.5,0.0,46.25,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,,,,,,,,,,,,,,,,,38.75,56.25,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.5,18.0,0.0,0.0,42.5,0.0,10.75,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0,10.0,29.75,64.25,0.0,22.0,12.75,21.0,0.0,0.0,0.0,23.5,37.25,0.0,10.5,0.0,32.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,,,,,,,,,,,,,,,,,0.0,7.25,0.0,43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.25,11.25,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,6.75,34.75,0.0,32.25,15.0,16.0,0.0,0.0,0.0,21.5,0.0,0.0,48.0,0.0,8.75,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,,,,,,,,,,,,,,,,,34.0,67.25,0.0,41.25,38.5,50.0,0.0,0.0,27.5,0.0,0.0,0.0,0.0,9.75,0.0,10.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.25,13.75,47.75,0.0,22.75,11.75,0.0,0.0,0.0,25.75,12.5,34.5,0.0,15.25,0.0,0.0,24.5,0.0,71.25,21.25,12.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,,,,,,,,,,,,,,,,,,51.5,0.0,37.75,63.5,62.25,0.0,0.0,40.0,0.0,0.0,0.0,0.0,19.0,0.0,10.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.75,0.0,30.25,0.0,47.75,0.0,22.75,23.5,0.0,0.0,0.0,11.25,12.5,45.25,0.0,0.0,0.0,0.0,11.0,0.0,57.5,21.25,12.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
