,2020-03-01,2020-03-08,2020-03-15,2020-03-22,2020-03-29,2020-04-05,2020-04-12,2020-04-19,2020-04-26,2020-05-03,2020-05-10,2020-05-17,2020-05-24,2020-05-31,2020-06-07,2020-06-14,2020-06-21,2020-06-28,2020-07-05,2020-07-12,2020-07-19,2020-07-26,2020-08-02,2020-08-09,2020-08-16,2020-08-23,2020-08-30,2020-09-06,2020-09-13,2020-09-20,2020-09-27,2020-10-04,2020-10-11,2020-10-18,2020-10-25,2020-11-01,2020-11-08,2020-11-15,2020-11-22,2020-11-29,2020-12-06,2020-12-13,2020-12-20,2020-12-27,2021-01-03,2021-01-10,2021-01-17,2021-01-24,2021-01-31,2021-02-07,2021-02-14,2021-02-21,2021-02-28,2021-03-07,2021-03-14,2021-03-21,2021-03-28,2021-04-04,2021-04-11,2021-04-18,2021-04-25,2021-05-02,2021-05-09,2021-05-16,2021-05-23,2021-05-30,2021-06-06,2021-06-13,2021-06-20,2021-06-27,2021-07-04,2021-07-11,2021-07-18,2021-07-25,2021-08-01,2021-08-08,2021-08-15,2021-08-22,2021-08-29,2021-09-05,2021-09-12,2021-09-19,2021-09-26
97,,,,,,,,,,,,,0.0,42.5,32.0,25.75,29.0,79.5,59.0,39.5,44.75,15.5,0.0,27.25,0.0,19.0,0.0,0.0,0.0,7.5,25.75,0.0,13.5,0.0,0.0,0.0,44.25,13.5,0.0,0.0,20.0,0.0,0.0,0.0,6.75,15.25,6.5,21.0,7.25,8.75,0.0,8.75,0.0,15.25,21.5,44.75,0.0,34.5,65.5,0.0,0.0,26.25,0.0,,,,,,,,,,,,,,,,,,,,
98,,,,,,,,,,,,,0.0,50.0,19.25,39.0,26.0,69.25,60.5,57.0,41.5,41.25,0.0,27.25,8.0,17.0,0.0,0.0,6.0,6.25,39.75,7.0,14.25,0.0,0.0,7.25,13.25,13.0,0.0,0.0,26.0,0.0,0.0,39.75,14.5,14.25,13.0,20.25,14.75,14.5,0.0,7.75,0.0,21.25,13.25,34.75,0.0,26.25,45.25,0.0,0.0,12.5,0.0,,,,,,,,,,,,,,,,,,,,
99,,,,,,,,,,,,,66.25,21.75,39.5,52.75,17.0,58.5,45.0,9.5,57.25,18.25,58.75,20.5,11.75,30.0,46.75,6.5,0.0,0.0,0.0,0.0,8.75,0.0,39.0,0.0,0.0,8.5,0.0,15.0,0.0,0.0,0.0,34.75,51.25,10.0,18.5,7.75,0.0,0.0,10.0,0.0,0.0,9.25,0.0,25.5,44.25,26.5,38.0,59.0,18.25,17.25,14.25,0.0,,,,,,,,,,,,,,,,,,,
100,,,,,,,,,,,,,0.0,70.25,33.25,28.0,19.25,71.5,72.75,37.5,37.0,34.25,0.0,33.25,18.0,0.0,16.5,0.0,6.25,19.0,5.25,8.5,13.75,0.0,0.0,6.0,14.75,19.0,0.0,0.0,26.75,0.0,0.0,29.75,5.75,30.5,6.75,29.5,15.25,6.25,0.0,14.75,9.0,7.75,14.75,51.25,0.0,35.25,57.0,0.0,0.0,25.5,0.0,0.0,,,,,,,,,,,,,,,,,,,
101,,,,,,,,,,,,,30.75,33.75,39.0,48.75,12.0,51.25,46.75,8.75,23.0,27.25,32.5,17.75,17.75,37.75,20.0,14.75,0.0,0.0,0.0,0.0,17.25,0.0,16.25,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,31.25,0.0,7.5,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,27.5,12.5,27.5,49.5,47.25,14.25,6.25,6.25,0.0,,,,,,,,,,,,,,,,,,,
102,,,,,,,,,,,,,,57.75,0.0,47.5,10.25,47.0,65.5,16.75,47.5,16.25,0.0,43.25,36.5,31.75,8.5,0.0,6.75,6.5,35.25,6.75,23.0,0.0,0.0,11.75,18.25,27.0,0.0,0.0,50.5,0.0,0.0,31.0,25.0,32.75,17.75,14.0,7.75,18.5,0.0,7.0,14.5,33.75,17.0,34.75,0.0,32.5,80.75,0.0,0.0,25.5,0.0,0.0,,,,,,,,,,,,,,,,,,,
103,,,,,,,,,,,,,,17.0,37.25,53.0,12.0,26.25,61.75,8.75,32.0,25.0,53.25,6.5,17.75,46.75,8.5,5.5,0.0,0.0,0.0,0.0,16.5,0.0,7.25,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,34.0,12.5,25.75,39.5,61.0,14.25,13.25,13.5,0.0,,,,,,,,,,,,,,,,,,,
104,,,,,,,,,,,,,,7.5,27.5,31.25,24.25,40.0,75.75,6.5,16.25,23.75,74.5,24.0,13.25,35.0,0.0,16.75,0.0,0.0,0.0,0.0,0.0,0.0,45.25,0.0,0.0,19.75,0.0,8.75,0.0,0.0,0.0,0.0,54.75,9.5,20.0,0.0,0.0,0.0,0.0,0.0,26.25,0.0,0.0,9.25,32.0,14.5,53.25,15.5,24.75,7.5,8.5,0.0,,,,,,,,,,,,,,,,,,,
105,,,,,,,,,,,,,,16.0,38.0,43.25,22.25,46.25,94.75,16.25,35.0,26.75,52.75,15.75,11.0,18.0,20.25,4.75,0.0,0.0,0.0,0.0,10.0,0.0,14.25,0.0,0.0,7.25,0.0,8.25,0.0,0.0,0.0,0.0,29.5,4.5,12.0,13.5,0.0,0.0,10.5,0.0,7.5,13.25,0.0,10.75,24.75,12.25,24.75,41.5,28.25,0.0,9.0,0.0,0.0,,,,,,,,,,,,,,,,,,
106,,,,,,,,,,,,,,36.75,52.75,28.5,46.5,46.5,22.0,30.25,70.75,27.75,20.25,0.0,14.75,19.25,5.75,0.0,23.0,11.5,0.0,25.5,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,24.5,0.0,13.25,0.0,31.5,31.0,25.75,5.25,0.0,25.0,34.5,51.75,0.0,13.25,8.0,0.0,15.25,6.5,0.0,,,,,,,,,,,,,,,,,,
107,,,,,,,,,,,,,,,22.5,19.25,20.5,57.25,94.75,24.0,41.25,37.75,38.0,0.0,9.5,37.75,6.0,0.0,0.0,0.0,0.0,0.0,15.75,0.0,16.5,0.0,0.0,16.0,0.0,7.0,0.0,0.0,0.0,32.0,25.0,8.25,9.25,12.75,0.0,0.0,0.0,0.0,13.75,16.0,0.0,29.25,17.5,16.25,35.25,26.5,19.75,12.25,7.0,0.0,0.0,,,,,,,,,,,,,,,,,,
108,,,,,,,,,,,,,,,29.75,36.25,29.5,75.0,61.5,19.25,42.0,29.25,0.0,16.75,11.0,11.0,7.5,0.0,0.0,0.0,44.0,0.0,14.0,0.0,0.0,7.25,21.25,39.25,0.0,0.0,29.25,0.0,0.0,54.25,0.0,28.75,15.5,19.25,7.25,0.0,0.0,22.0,12.75,25.0,0.0,20.75,0.0,25.25,35.5,0.0,0.0,17.25,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
109,,,,,,,,,,,,,,,21.75,45.25,29.5,66.5,45.5,71.75,37.75,28.5,0.0,20.25,30.5,0.0,19.25,0.0,22.5,0.0,37.0,9.25,38.5,0.0,0.0,19.0,8.75,6.75,0.0,0.0,36.75,0.0,0.0,37.0,6.5,25.0,6.25,21.25,0.0,0.0,0.0,8.75,14.25,31.75,8.5,32.0,0.0,45.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
110,,,,,,,,,,,,,,,47.75,31.25,26.25,40.75,34.75,21.5,60.0,15.5,90.75,0.0,0.0,53.5,35.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,18.75,0.0,0.0,6.25,0.0,24.0,0.0,0.0,0.0,9.25,46.25,10.0,9.25,15.0,0.0,0.0,19.5,0.0,6.75,16.25,0.0,37.25,26.0,9.5,48.75,59.5,24.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
111,,,,,,,,,,,,,,,46.0,20.5,23.0,73.5,42.5,8.0,63.75,26.0,59.25,9.75,29.5,27.5,28.25,7.5,0.0,0.0,0.0,0.0,9.0,0.0,14.5,0.0,0.0,14.5,0.0,0.0,0.0,0.0,0.0,22.25,41.0,8.75,0.0,15.25,0.0,0.0,19.0,0.0,7.25,8.0,0.0,47.0,16.5,13.75,37.5,65.75,37.75,21.5,0.0,0.0,0.0,6.25,,,,,,,,,,,,,,,,,
112,,,,,,,,,,,,,,,35.0,26.0,18.0,70.0,57.5,26.5,66.5,14.75,25.75,0.0,27.25,8.0,34.0,0.0,14.25,12.75,0.0,23.75,0.0,0.0,0.0,0.0,9.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,20.5,5.0,22.0,0.0,27.5,17.25,16.0,6.75,0.0,15.0,39.25,49.25,5.0,21.75,11.0,8.25,5.0,5.25,0.0,0.0,,,,,,,,,,,,,,,,,
113,,,,,,,,,,,,,,,13.25,13.5,26.25,95.5,63.5,50.0,16.5,16.5,0.0,8.0,34.25,18.25,29.75,0.0,0.0,0.0,34.5,21.0,42.25,0.0,0.0,6.75,35.0,27.25,0.0,0.0,33.75,0.0,0.0,52.25,7.0,6.5,14.5,12.75,23.0,14.25,0.0,13.75,13.5,14.5,7.5,21.5,0.0,19.25,53.75,0.0,0.0,12.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
114,,,,,,,,,,,,,,,,30.25,23.0,59.25,27.5,8.0,54.5,26.0,74.25,0.0,20.0,27.5,19.75,7.5,0.0,0.0,0.0,0.0,18.5,0.0,14.5,0.0,0.0,6.75,0.0,8.5,0.0,0.0,0.0,36.5,52.25,8.75,0.0,8.0,0.0,0.0,21.0,0.0,7.25,17.75,0.0,48.25,18.5,31.5,22.75,52.75,22.75,14.25,0.0,0.0,0.0,6.25,,,,,,,,,,,,,,,,,
115,,,,,,,,,,,,,,,,24.5,17.5,93.75,53.0,47.0,41.5,0.0,5.25,8.0,31.0,18.25,34.5,0.0,0.0,0.0,28.0,18.25,35.5,0.0,0.0,6.75,22.0,20.5,0.0,0.0,27.5,0.0,0.0,31.25,7.0,6.5,11.75,10.0,20.25,7.25,4.75,6.5,18.0,14.5,7.5,22.75,8.25,17.0,47.5,0.0,0.0,16.0,3.75,3.75,0.0,0.0,,,,,,,,,,,,,,,,,
116,,,,,,,,,,,,,,,,22.0,21.5,71.5,76.5,10.75,39.0,10.0,65.25,9.5,18.75,20.75,25.25,0.0,0.0,0.0,0.0,0.0,15.75,0.0,14.5,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,25.0,14.75,0.0,13.25,0.0,0.0,0.0,0.0,17.75,0.0,0.0,0.0,0.0,7.5,38.25,65.0,29.5,22.0,7.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
117,,,,,,,,,,,,,,,,68.5,17.0,36.25,86.5,18.0,29.25,54.5,73.5,14.0,7.75,21.0,33.25,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.25,0.0,19.0,0.0,0.0,0.0,25.75,30.0,26.75,20.5,0.0,0.0,0.0,24.75,0.0,0.0,21.0,0.0,6.25,40.25,19.25,42.25,45.25,45.0,0.0,6.0,0.0,0.0,8.25,,,,,,,,,,,,,,,,,
118,,,,,,,,,,,,,,,,2.5,11.0,28.25,24.25,5.0,15.75,6.75,0.0,5.5,9.0,0.0,6.25,0.0,6.5,0.0,11.25,0.0,6.25,0.0,0.0,3.0,13.0,2.75,0.0,0.0,2.5,0.0,0.0,2.5,2.75,2.75,2.75,8.5,3.25,6.25,0.0,0.0,5.75,12.0,1.5,10.5,0.0,12.5,15.25,0.0,0.0,2.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
119,,,,,,,,,,,,,,,,60.25,17.25,35.75,86.75,18.0,43.25,42.5,61.75,14.0,19.75,32.75,12.25,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.75,0.0,19.0,0.0,0.0,0.0,40.25,30.25,17.0,20.5,0.0,0.0,0.0,13.25,0.0,0.0,21.0,0.0,6.25,30.5,28.75,42.75,54.5,45.25,8.75,6.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
120,,,,,,,,,,,,,,,,34.75,13.75,45.5,45.0,25.75,16.75,27.0,0.0,7.75,22.25,17.0,9.75,0.0,5.5,12.75,34.25,5.75,14.0,0.0,0.0,8.5,6.25,22.75,0.0,0.0,24.5,0.0,0.0,17.5,7.5,13.5,0.0,13.75,0.0,6.75,0.0,6.25,0.0,24.0,7.0,63.25,0.0,18.75,36.75,0.0,0.0,26.25,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
121,,,,,,,,,,,,,,,,40.0,23.75,31.25,82.0,8.5,62.5,9.25,58.25,22.0,8.75,38.25,21.75,26.0,0.0,0.0,0.0,0.0,8.0,0.0,16.75,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,10.75,37.25,17.0,7.25,17.25,0.0,0.0,20.0,0.0,7.5,20.75,0.0,25.0,15.0,50.25,30.25,41.5,42.0,7.0,15.75,0.0,0.0,14.75,,,,,,,,,,,,,,,,,
122,,,,,,,,,,,,,,,,94.75,46.75,57.0,30.25,20.5,52.0,11.0,11.25,0.0,20.25,9.75,9.0,0.0,0.0,16.0,0.0,27.25,0.0,0.0,0.0,0.0,8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.75,0.0,9.0,16.0,9.0,0.0,31.0,27.75,36.5,8.75,0.0,16.5,51.5,57.75,16.5,17.25,33.5,0.0,0.0,7.5,0.0,0.0,,,,,,,,,,,,,,,,,
123,,,,,,,,,,,,,,,,,15.25,48.75,36.75,19.75,25.0,8.0,82.0,21.0,25.25,44.5,31.25,16.0,0.0,0.0,0.0,0.0,23.75,0.0,20.25,0.0,0.0,9.5,0.0,15.5,0.0,0.0,0.0,0.0,13.0,16.75,16.75,25.25,0.0,0.0,12.25,0.0,0.0,35.0,0.0,16.25,10.75,31.75,63.5,60.25,12.5,16.0,18.25,0.0,0.0,8.5,9.25,,,,,,,,,,,,,,,,
124,,,,,,,,,,,,,,,,,34.0,63.5,43.25,8.75,62.75,20.0,0.0,30.75,29.5,9.5,18.75,0.0,14.0,6.25,54.5,8.25,38.0,0.0,0.0,25.25,30.5,15.25,0.0,0.0,37.75,0.0,0.0,59.0,0.0,7.75,14.25,30.25,9.0,0.0,0.0,15.0,24.25,39.5,7.0,22.25,0.0,36.75,39.75,0.0,0.0,14.75,0.0,0.0,0.0,0.0,37.75,,,,,,,,,,,,,,,,
125,,,,,,,,,,,,,,,,,26.75,75.25,76.5,0.0,33.75,55.75,35.25,11.0,11.25,44.5,17.75,20.0,0.0,0.0,0.0,0.0,9.0,0.0,19.75,0.0,0.0,8.75,0.0,8.5,0.0,0.0,0.0,16.75,36.25,16.25,28.25,0.0,0.0,0.0,0.0,0.0,0.0,18.75,0.0,27.75,19.0,25.25,24.25,43.25,26.75,15.25,7.75,0.0,0.0,7.5,16.0,,,,,,,,,,,,,,,,
126,,,,,,,,,,,,,,,,,29.0,67.5,40.75,19.0,83.0,8.5,40.75,0.0,29.75,19.25,18.0,0.0,0.0,7.75,0.0,33.75,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,15.75,14.5,17.0,0.0,17.75,23.0,9.25,16.25,0.0,23.0,42.0,45.0,6.75,21.0,23.75,7.0,21.25,6.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,
127,,,,,,,,,,,,,,,,,19.0,56.5,89.5,8.75,36.75,25.5,68.75,7.25,0.0,16.0,8.25,13.75,0.0,0.0,0.0,0.0,21.0,0.0,27.25,0.0,0.0,0.0,0.0,25.5,0.0,0.0,0.0,9.75,28.5,14.0,0.0,11.25,0.0,0.0,9.25,0.0,14.25,14.75,0.0,27.5,20.25,17.5,38.75,7.25,38.0,18.5,13.0,0.0,0.0,12.5,5.75,,,,,,,,,,,,,,,,
128,,,,,,,,,,,,,,,,,42.25,73.5,77.5,8.75,33.75,35.25,50.5,24.75,12.5,42.5,31.75,8.75,0.0,0.0,0.0,0.0,9.0,0.0,54.75,0.0,0.0,28.0,0.0,34.5,0.0,0.0,0.0,13.25,47.25,17.5,16.25,15.0,0.0,0.0,12.25,0.0,9.0,0.0,0.0,35.5,27.25,25.75,50.5,57.25,16.5,18.0,6.75,0.0,0.0,14.0,22.25,,,,,,,,,,,,,,,,
129,,,,,,,,,,,,,,,,,16.25,62.0,20.0,37.75,50.75,18.25,0.0,19.0,31.75,19.5,9.75,0.0,13.75,21.5,23.25,25.5,32.5,0.0,0.0,26.0,23.5,31.0,0.0,0.0,40.25,0.0,0.0,48.5,18.25,9.75,8.5,40.75,9.0,16.75,0.0,16.5,16.25,0.0,0.0,30.75,0.0,29.75,61.75,0.0,0.0,46.5,0.0,0.0,0.0,0.0,36.5,,,,,,,,,,,,,,,,
130,,,,,,,,,,,,,,,,,49.0,62.25,46.0,27.25,24.75,15.5,0.0,33.25,35.25,0.0,34.75,0.0,8.0,5.75,45.25,0.0,0.0,0.0,0.0,17.0,31.75,23.0,0.0,0.0,65.75,0.0,0.0,37.0,22.5,22.75,6.5,8.5,17.75,16.25,0.0,7.0,6.75,33.5,0.0,53.0,0.0,31.25,67.5,0.0,0.0,34.75,0.0,0.0,0.0,0.0,31.5,,,,,,,,,,,,,,,,
131,,,,,,,,,,,,,,,,,42.5,28.0,59.0,9.5,18.0,38.0,45.75,9.5,17.25,27.75,24.25,0.0,0.0,0.0,0.0,0.0,8.25,0.0,40.0,0.0,0.0,6.25,0.0,14.25,0.0,0.0,0.0,0.0,31.25,23.0,0.0,8.25,0.0,0.0,27.0,0.0,0.0,8.75,0.0,14.25,40.0,15.75,37.25,44.0,25.0,22.0,0.0,0.0,0.0,7.75,21.5,20.5,,,,,,,,,,,,,,,
132,,,,,,,,,,,,,,,,,,30.75,28.5,19.25,40.25,30.75,53.0,10.5,20.0,49.25,26.0,0.0,0.0,0.0,0.0,0.0,17.25,0.0,33.5,0.0,0.0,7.75,0.0,14.75,0.0,0.0,0.0,12.0,33.75,24.75,0.0,16.5,0.0,0.0,9.5,0.0,0.0,17.5,0.0,33.0,43.0,8.25,47.25,38.75,57.5,23.5,0.0,0.0,0.0,7.75,22.0,36.0,,,,,,,,,,,,,,,
133,,,,,,,,,,,,,,,,,,65.25,50.5,8.0,20.75,24.5,21.5,17.75,10.75,0.0,16.25,0.0,20.5,19.5,28.25,14.5,14.75,0.0,0.0,7.5,21.5,14.25,0.0,0.0,46.75,0.0,0.0,20.25,9.0,7.25,14.75,28.75,24.75,0.0,10.75,14.75,7.0,14.5,0.0,38.5,9.0,39.0,6.5,0.0,0.0,13.0,0.0,0.0,0.0,0.0,33.25,0.0,,,,,,,,,,,,,,,
134,,,,,,,,,,,,,,,,,,71.5,22.25,13.0,89.75,5.0,21.5,0.0,18.75,8.25,0.0,0.0,12.0,0.0,0.0,20.75,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,4.25,0.0,21.25,0.0,32.75,4.25,19.5,14.0,0.0,34.5,36.5,42.5,6.25,17.5,19.75,13.25,6.0,10.0,0.0,0.0,43.25,0.0,,,,,,,,,,,,,,,
135,,,,,,,,,,,,,,,,,,82.0,59.75,12.75,19.75,13.25,0.0,26.25,16.25,0.0,16.25,0.0,10.25,13.5,40.75,7.5,14.75,0.0,0.0,15.0,21.25,14.25,0.0,0.0,40.75,0.0,0.0,10.25,0.0,7.25,19.0,15.0,12.75,7.25,5.25,25.75,4.5,14.5,0.0,32.0,13.0,18.0,12.75,4.0,0.0,13.0,0.0,3.75,0.0,0.0,15.75,0.0,,,,,,,,,,,,,,,
136,,,,,,,,,,,,,,,,,,73.25,27.75,28.5,74.25,16.25,0.0,8.75,8.0,8.25,0.0,0.0,11.25,6.0,6.75,27.75,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,12.25,0.0,0.0,10.0,12.25,0.0,5.25,13.75,14.75,0.0,16.75,5.5,22.0,19.5,0.0,18.25,19.75,23.75,12.75,18.75,24.75,19.5,11.0,6.25,0.0,0.0,36.5,0.0,,,,,,,,,,,,,,,
137,,,,,,,,,,,,,,,,,,61.5,85.75,7.75,35.5,35.0,71.0,8.0,14.75,39.25,34.75,5.5,0.0,0.0,0.0,0.0,5.75,0.0,6.0,0.0,0.0,12.25,0.0,11.5,0.0,0.0,0.0,35.5,18.75,5.5,12.0,11.5,0.0,0.0,6.5,0.0,12.25,13.25,0.0,18.0,18.0,22.75,39.0,34.0,23.25,11.5,6.0,0.0,0.0,5.25,5.75,10.75,,,,,,,,,,,,,,,
138,,,,,,,,,,,,,,,,,,58.0,63.5,66.5,72.75,58.0,0.0,18.25,31.0,9.25,19.75,0.0,12.75,10.0,45.25,7.0,25.75,0.0,0.0,0.0,38.25,21.25,0.0,0.0,10.25,0.0,0.0,26.0,18.0,14.0,17.25,7.0,12.0,15.25,0.0,14.75,7.0,43.5,6.75,27.75,0.0,13.0,54.0,0.0,0.0,15.75,0.0,0.0,0.0,0.0,24.75,0.0,,,,,,,,,,,,,,,
139,,,,,,,,,,,,,,,,,,20.75,59.5,0.0,44.5,31.0,67.5,0.0,14.75,33.5,25.5,8.5,0.0,0.0,0.0,0.0,8.75,0.0,13.0,0.0,0.0,20.0,0.0,8.0,0.0,0.0,0.0,24.0,16.25,13.5,21.75,7.0,0.0,0.0,21.0,0.0,4.75,0.0,0.0,16.0,21.0,16.75,55.75,61.5,65.75,7.0,0.0,0.0,0.0,6.5,18.75,23.5,,,,,,,,,,,,,,,
140,,,,,,,,,,,,,,,,,,64.75,46.25,35.25,61.75,8.5,39.0,0.0,33.5,0.0,19.75,0.0,18.0,17.25,0.0,34.5,0.0,0.0,0.0,0.0,6.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.5,0.0,19.0,10.0,41.25,0.0,35.5,43.25,36.75,9.0,0.0,11.75,35.75,44.75,8.25,19.0,44.5,8.0,16.0,20.5,0.0,0.0,20.0,0.0,,,,,,,,,,,,,,,
141,,,,,,,,,,,,,,,,,,96.0,63.25,32.5,32.0,24.0,0.0,34.5,16.75,25.0,15.25,0.0,18.0,12.75,19.25,0.0,21.5,0.0,0.0,14.5,41.0,26.5,0.0,0.0,46.75,0.0,0.0,42.5,6.75,21.25,13.75,20.0,7.5,14.5,0.0,6.75,14.0,34.75,6.25,13.5,0.0,26.0,39.25,0.0,0.0,12.75,0.0,0.0,0.0,0.0,23.75,0.0,,,,,,,,,,,,,,,
142,,,,,,,,,,,,,,,,,,50.5,36.5,7.75,50.5,27.5,30.5,0.0,29.5,8.25,15.5,0.0,0.0,8.25,0.0,8.25,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,0.0,8.25,16.5,52.25,0.0,29.0,24.25,10.0,14.75,0.0,39.5,47.75,45.75,6.75,31.0,8.75,13.25,15.25,14.0,0.0,0.0,15.25,0.0,,,,,,,,,,,,,,,
143,,,,,,,,,,,,,,,,,,,79.75,49.25,33.25,9.0,0.0,29.75,18.75,18.0,35.75,0.0,0.0,15.0,5.25,13.0,38.5,0.0,0.0,24.0,13.0,27.0,0.0,0.0,48.0,0.0,0.0,19.25,5.5,38.75,9.5,32.5,5.75,0.0,0.0,0.0,17.75,24.75,12.25,32.25,0.0,26.5,50.25,0.0,0.0,25.25,0.0,0.0,0.0,0.0,41.0,0.0,13.5,,,,,,,,,,,,,,
144,,,,,,,,,,,,,,,,,,90.0,30.0,26.5,43.5,16.25,24.75,0.0,19.0,8.25,7.5,0.0,6.25,0.0,0.0,21.25,0.0,0.0,0.0,0.0,8.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.25,0.0,27.0,13.75,21.25,13.75,0.0,22.0,36.0,34.5,12.5,7.0,14.75,6.25,14.75,20.25,0.0,0.0,5.75,0.0,0.0,,,,,,,,,,,,,,
145,,,,,,,,,,,,,,,,,,,60.5,9.25,44.25,16.75,43.75,8.25,9.5,29.0,39.5,21.25,0.0,0.0,0.0,0.0,16.0,0.0,45.25,0.0,0.0,5.75,0.0,0.0,0.0,0.0,0.0,22.5,35.75,0.0,0.0,0.0,0.0,0.0,9.25,0.0,6.0,14.25,0.0,22.5,13.0,14.75,41.25,26.75,27.75,11.25,5.0,0.0,0.0,0.0,13.75,32.75,5.75,,,,,,,,,,,,,,
146,,,,,,,,,,,,,,,,,,,36.25,37.25,71.75,0.0,21.25,5.75,25.75,12.5,0.0,0.0,12.0,11.75,4.5,11.0,4.75,0.0,0.0,0.0,9.5,0.0,0.0,0.0,8.5,0.0,0.0,0.0,23.75,0.0,14.5,6.25,27.75,4.75,42.25,26.25,15.5,11.25,0.0,46.25,50.5,11.0,8.25,8.25,16.75,0.0,17.25,8.0,0.0,0.0,19.0,0.0,0.0,,,,,,,,,,,,,,
147,,,,,,,,,,,,,,,,,,,57.75,10.5,44.25,42.0,6.5,19.0,9.0,0.0,27.5,0.0,14.25,8.25,32.5,16.25,16.25,0.0,0.0,8.0,19.5,23.75,0.0,0.0,16.25,0.0,0.0,11.0,13.0,8.75,8.5,12.25,5.75,17.25,6.5,5.5,20.0,16.75,7.25,32.0,5.25,7.0,22.75,5.0,5.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,13.75,,,,,,,,,,,,,,
148,,,,,,,,,,,,,,,,,,,70.5,26.0,33.0,37.25,63.75,0.0,7.0,21.75,0.0,12.25,0.0,0.0,0.0,0.0,14.0,0.0,21.25,0.0,0.0,0.0,0.0,5.75,0.0,0.0,0.0,10.75,40.25,12.0,8.75,7.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,6.25,30.0,28.75,36.0,50.5,23.0,5.75,5.25,0.0,0.0,5.0,7.75,28.75,0.0,,,,,,,,,,,,,,
149,,,,,,,,,,,,,,,,,,,33.5,41.25,84.25,10.75,23.0,0.0,6.5,9.25,14.0,0.0,0.0,5.0,0.0,15.5,0.0,0.0,0.0,0.0,17.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.25,0.0,13.0,18.75,9.5,0.0,15.5,27.25,48.75,9.25,0.0,35.5,39.75,35.25,18.25,13.5,7.25,15.25,0.0,13.0,0.0,0.0,16.0,0.0,0.0,,,,,,,,,,,,,,
150,,,,,,,,,,,,,,,,,,,80.75,0.0,31.0,40.0,54.75,9.0,25.5,24.75,16.75,12.25,0.0,0.0,0.0,0.0,7.5,0.0,25.25,0.0,0.0,12.5,0.0,7.25,0.0,0.0,0.0,19.0,15.25,15.25,7.5,6.75,0.0,0.0,15.0,0.0,0.0,15.75,0.0,29.75,15.5,12.25,54.75,41.75,14.5,25.0,4.5,0.0,0.0,19.25,6.5,17.75,11.25,12.75,,,,,,,,,,,,,
151,,,,,,,,,,,,,,,,,,,,0.0,39.25,38.5,69.75,9.0,16.0,32.5,8.25,18.75,0.0,0.0,0.0,0.0,14.0,0.0,31.75,0.0,0.0,5.0,0.0,13.25,0.0,0.0,0.0,28.75,22.0,7.25,0.0,6.75,0.0,0.0,15.0,0.0,0.0,7.75,0.0,14.75,14.25,18.5,40.25,40.5,13.25,18.0,10.25,0.0,0.0,12.5,0.0,23.5,11.25,12.75,,,,,,,,,,,,,
152,,,,,,,,,,,,,,,,,,,,54.25,75.5,24.5,0.0,57.25,60.0,12.25,39.0,0.0,0.0,0.0,47.25,10.0,28.75,0.0,0.0,11.0,37.0,35.0,0.0,0.0,18.0,0.0,0.0,21.0,16.5,34.25,19.0,37.25,18.75,33.0,0.0,9.5,9.75,28.25,6.75,55.5,0.0,31.75,55.75,0.0,0.0,15.25,0.0,0.0,0.0,0.0,27.0,0.0,16.0,0.0,,,,,,,,,,,,,
