name_0,name_1,name_2,name_3,population,gid_0,gid_1,gid_2,gid_3
Peru,Piura,Ayabaca,Sicchez,1625,PER,,,
Peru,Piura,Ayabaca,Suyo,13269,PER,,,
Peru,Piura,Huancabamba,Canchaque,8100,PER,,,
Peru,Piura,Huancabamba,El Carmen de la Frontera,14940,PER,,,
Peru,Piura,Huancabamba,Huancabamba,31143,PER,,,
Peru,Piura,Huancabamba,Huarmaca,43551,PER,,,
Peru,Piura,Huancabamba,Lalaquiz,4432,PER,,,
Peru,Piura,Huancabamba,San Miguel de El Faique,8997,PER,,,
Peru,Piura,Huancabamba,Sondor,9217,PER,,,
Peru,Piura,Huancabamba,Sondorillo,11010,PER,,,
Peru,Piura,Morropon,Buenos Aires,7679,PER,,,
Peru,Piura,Morropon,Chalaco,8735,PER,,,
Peru,Piura,Morropon,Chulucanas,76169,PER,,,
Peru,Piura,Morropon,La Matanza,13191,PER,,,
Peru,Piura,Morropon,Morropon,14400,PER,,,
Peru,Piura,Morropon,Salitral,8617,PER,,,
Peru,Piura,Morropon,San Juan de Bigote,6502,PER,,,
Peru,Piura,Morropon,Santa Catalina de Mossa,3635,PER,,,
Peru,Piura,Morropon,Santo Domingo,7082,PER,,,
Peru,Piura,Morropon,Yamango,9467,PER,,,
Peru,Piura,Paita,Amotape,2608,PER,,,
Peru,Piura,Paita,Arenal,801,PER,,,
Peru,Piura,Paita,Colan,12552,PER,,,
Peru,Piura,Paita,La Huaca,12836,PER,,,
Peru,Piura,Paita,Paita,113102,PER,,,
Peru,Piura,Paita,Tamarindo,4743,PER,,,
Peru,Piura,Paita,Vichayal,4671,PER,,,
Peru,Piura,Piura,Castilla,172589,PER,,,
Peru,Piura,Piura,Catacaos,76993,PER,,,
Peru,Piura,Piura,Cura Mori,20715,PER,,,
Peru,Piura,Piura,El Tallan,4500,PER,,,
Peru,Piura,Piura,La Arena,42405,PER,,,
Peru,Piura,Piura,La Union,44381,PER,,,
Peru,Piura,Piura,Las Lomas,27908,PER,,,
Peru,Piura,Piura,Piura,163480,PER,,,
Peru,Piura,Piura,Tambo Grande,144611,PER,,,
Peru,Piura,Piura,Veintiseis de Octubre,168206,PER,,,
Peru,Piura,Sechura,Bellavista de la Union,5305,PER,,,
Peru,Piura,Sechura,Bernal,8317,PER,,,
Peru,Piura,Sechura,Cristo Nos Valga,4466,PER,,,
Peru,Piura,Sechura,Rinconada Llicuar,3483,PER,,,
Peru,Piura,Sechura,Sechura,52763,PER,,,
Peru,Piura,Sechura,Vice,15095,PER,,,
Peru,Piura,Sullana,Bellavista,39337,PER,,,
Peru,Piura,Sullana,Ignacio Escudero,22079,PER,,,
Peru,Piura,Sullana,Lancones,13231,PER,,,
Peru,Piura,Sullana,Marcavelica,31685,PER,,,
Peru,Piura,Sullana,Miguel Checa,12636,PER,,,
Peru,Piura,Sullana,Querecotillo,26401,PER,,,
Peru,Piura,Sullana,Salitral,8092,PER,,,
Peru,Piura,Sullana,Sullana,201329,PER,,,
Peru,Piura,Talara,El Alto,7139,PER,,,
Peru,Piura,Talara,La Brea,12527,PER,,,
Peru,Piura,Talara,Lobitos,1847,PER,,,
Peru,Piura,Talara,Los Organos,8599,PER,,,
Peru,Piura,Talara,Mancora,14986,PER,,,
Peru,Piura,Talara,Pariñas,86168,PER,,,
Peru,Puno,Azangaro,Achaya,4637,PER,,,
Peru,Puno,Azangaro,Arapa,6707,PER,,,
Peru,Puno,Azangaro,Asillo,17288,PER,,,
Peru,Puno,Azangaro,Azangaro,28304,PER,,,
Peru,Puno,Azangaro,Caminaca,2978,PER,,,
Peru,Puno,Azangaro,Chupa,11826,PER,,,
Peru,Puno,Azangaro,Jose Domingo Choquehuanca,5551,PER,,,
Peru,Puno,Azangaro,Muñani,8698,PER,,,
Peru,Puno,Azangaro,Potoni,6339,PER,,,
Peru,Puno,Azangaro,Saman,14005,PER,,,
Peru,Puno,Azangaro,San Anton,10455,PER,,,
Peru,Puno,Azangaro,San Jose,5613,PER,,,
Peru,Puno,Azangaro,San Juan de Salinas,4540,PER,,,
Peru,Puno,Azangaro,Santiago de Pupuja,4830,PER,,,
Peru,Puno,Azangaro,Tirapata,3069,PER,,,
Peru,Puno,Carabaya,Ajoyani,2516,PER,,,
Peru,Puno,Carabaya,Ayapata,15778,PER,,,
Peru,Puno,Carabaya,Coasa,21406,PER,,,
Peru,Puno,Carabaya,Corani,4466,PER,,,
Peru,Puno,Carabaya,Crucero,10972,PER,,,
Peru,Puno,Carabaya,Ituata,7153,PER,,,
Peru,Puno,Carabaya,Macusani,14904,PER,,,
Peru,Puno,Carabaya,Ollachea,6627,PER,,,
Peru,Puno,Carabaya,San Gaban,4389,PER,,,
Peru,Puno,Carabaya,Usicayos,44587,PER,,,
Peru,Puno,Chucuito,Desaguadero,46461,PER,,,
Peru,Puno,Chucuito,Huacullani,36371,PER,,,
Peru,Puno,Chucuito,Juli,22353,PER,,,
Peru,Puno,Chucuito,Kelluyo,35655,PER,,,
Peru,Puno,Chucuito,Pisacoma,16009,PER,,,
Peru,Puno,Chucuito,Pomata,15602,PER,,,
Peru,Puno,Chucuito,Zepita,19936,PER,,,
Peru,Puno,El Collao,Capazo,2584,PER,,,
Peru,Puno,El Collao,Conduriri,4948,PER,,,
Peru,Puno,El Collao,Ilave,60542,PER,,,
Peru,Puno,El Collao,Pilcuyo,11499,PER,,,
Peru,Puno,El Collao,Santa Rosa,7494,PER,,,
Peru,Puno,Huancane,Cojata,4268,PER,,,
Peru,Puno,Huancane,Huancane,17017,PER,,,
Peru,Puno,Huancane,Huatasani,6210,PER,,,
Peru,Puno,Huancane,Inchupalla,3079,PER,,,
Peru,Puno,Huancane,Pusi,8129,PER,,,
Peru,Puno,Huancane,Rosaspata,4733,PER,,,
Peru,Puno,Huancane,Taraco,13315,PER,,,
Peru,Puno,Huancane,Vilque Chico,7490,PER,,,
Peru,Puno,Lampa,Cabanilla,5632,PER,,,
Peru,Puno,Lampa,Calapuja,1604,PER,,,
Peru,Puno,Lampa,Lampa,10708,PER,,,
Peru,Puno,Lampa,Nicasio,2828,PER,,,
Peru,Puno,Lampa,Ocuviri,3785,PER,,,
Peru,Puno,Lampa,Palca,3167,PER,,,
Peru,Puno,Lampa,Paratia,14589,PER,,,
Peru,Puno,Lampa,Pucara,5368,PER,,,
Peru,Puno,Lampa,Santa Lucia,8100,PER,,,
Peru,Puno,Lampa,Vilavila,6622,PER,,,
Peru,Puno,Melgar,Antauta,4273,PER,,,
Peru,Puno,Melgar,Ayaviri,22109,PER,,,
Peru,Puno,Melgar,Cupi,3864,PER,,,
Peru,Puno,Melgar,Llalli,5386,PER,,,
Peru,Puno,Melgar,Macari,8835,PER,,,
Peru,Puno,Melgar,Nuñoa,11008,PER,,,
Peru,Puno,Melgar,Orurillo,11036,PER,,,
Peru,Puno,Melgar,Santa Rosa,7603,PER,,,
Peru,Puno,Melgar,Umachiri,4668,PER,,,
Peru,Puno,Moho,Conima,2683,PER,,,
Peru,Puno,Moho,Huayrapata,4342,PER,,,
Peru,Puno,Moho,Moho,14259,PER,,,
Peru,Puno,Moho,Tilali,2340,PER,,,
Peru,Puno,Puno,Acora,26841,PER,,,
Peru,Puno,Puno,Amantani,4019,PER,,,
Peru,Puno,Puno,Atuncolla,5643,PER,,,
Peru,Puno,Puno,Capachica,10722,PER,,,
Peru,Puno,Puno,Chucuito,5871,PER,,,
Peru,Puno,Puno,Coata,8207,PER,,,
Peru,Puno,Puno,Huata,13659,PER,,,
Peru,Puno,Puno,Mañazo,5337,PER,,,
Peru,Puno,Puno,Paucarcolla,5606,PER,,,
Peru,Puno,Puno,Pichacani,5251,PER,,,
Peru,Puno,Puno,Plateria,7080,PER,,,
Peru,Puno,Puno,Puno,149856,PER,,,
Peru,Puno,Puno,San Antonio,4945,PER,,,
Peru,Puno,Puno,Tiquillaca,1728,PER,,,
Peru,Puno,Puno,Vilque,3187,PER,,,
Peru,Puno,San Antonio de Putina,Ananea,46300,PER,,,
Peru,Puno,San Antonio de Putina,Pedro Vilca Apaza,3322,PER,,,
Peru,Puno,San Antonio de Putina,Putina,32400,PER,,,
Peru,Puno,San Antonio de Putina,Quilcapuncu,6422,PER,,,
Peru,Puno,San Antonio de Putina,Sina,1845,PER,,,
Peru,Puno,San Roman,Cabana,4082,PER,,,
Peru,Puno,San Roman,Cabanillas,5424,PER,,,
Peru,Puno,San Roman,Caracoto,3727,PER,,,
Peru,Puno,San Roman,Juliaca,249036,PER,,,
Peru,Puno,San Roman,San Miguel,75679,PER,,,
Peru,Puno,Sandia,Alto Inambari,9081,PER,,,
Peru,Puno,Sandia,Cuyocuyo,4655,PER,,,
Peru,Puno,Sandia,Limbani,5180,PER,,,
Peru,Puno,Sandia,Patambuco,3870,PER,,,
Peru,Puno,Sandia,Phara,5564,PER,,,
Peru,Puno,Sandia,Quiaca,2568,PER,,,
Peru,Puno,Sandia,San Juan del Oro,13179,PER,,,
Peru,Puno,Sandia,San Pedro de Putina Punco,14846,PER,,,
Peru,Puno,Sandia,Sandia,13455,PER,,,
Peru,Puno,Sandia,Yanahuaya,3237,PER,,,
Peru,Puno,Yunguyo,Anapia,4510,PER,,,
Peru,Puno,Yunguyo,Copani,4667,PER,,,
Peru,Puno,Yunguyo,Cuturapi,1015,PER,,,
Peru,Puno,Yunguyo,Ollaraya,5372,PER,,,
Peru,Puno,Yunguyo,Tinicachi,1231,PER,,,
Peru,Puno,Yunguyo,Unicachi,3899,PER,,,
Peru,Puno,Yunguyo,Yunguyo,26454,PER,,,
Peru,San Martin,Bellavista,Alto Biavo,9725,PER,,,
Peru,San Martin,Bellavista,Bajo Biavo,34554,PER,,,
Peru,San Martin,Bellavista,Bellavista,14807,PER,,,
Peru,San Martin,Bellavista,Huallaga,4239,PER,,,
Peru,San Martin,Bellavista,San Pablo,9728,PER,,,
Peru,San Martin,Bellavista,San Rafael,9992,PER,,,
Peru,San Martin,El Dorado,Agua Blanca,2417,PER,,,
Peru,San Martin,El Dorado,San Jose de Sisa,14061,PER,,,
Peru,San Martin,El Dorado,San Martin,17804,PER,,,
Peru,San Martin,El Dorado,Santa Rosa,17630,PER,,,
Peru,San Martin,El Dorado,Shatoja,3594,PER,,,
Peru,San Martin,Huallaga,Alto Saposoa,4277,PER,,,
Peru,San Martin,Huallaga,El Eslabon,4749,PER,,,
Peru,San Martin,Huallaga,Piscoyacu,4518,PER,,,
Peru,San Martin,Huallaga,Sacanche,2886,PER,,,
Peru,San Martin,Huallaga,Saposoa,11487,PER,,,
Peru,San Martin,Huallaga,Tingo de Saposoa,975,PER,,,
Peru,San Martin,Lamas,Alonso de Alvarado,8250,PER,,,
Peru,San Martin,Lamas,Barranquita,5281,PER,,,
Peru,San Martin,Lamas,Caynarachi,9051,PER,,,
Peru,San Martin,Lamas,Cuñumbuqui,4537,PER,,,
Peru,San Martin,Lamas,Lamas,13696,PER,,,
Peru,San Martin,Lamas,Pinto Recodo,7480,PER,,,
Peru,San Martin,Lamas,Rumisapa,2291,PER,,,
Peru,San Martin,Lamas,San Roque de Cumbaza,1395,PER,,,
Peru,San Martin,Lamas,Shanao,4699,PER,,,
Peru,San Martin,Lamas,Tabalosos,12662,PER,,,
Peru,San Martin,Lamas,Zapatero,4674,PER,,,
Peru,San Martin,Mariscal Caceres,Campanilla,5398,PER,,,
Peru,San Martin,Mariscal Caceres,Huicungo,7260,PER,,,
Peru,San Martin,Mariscal Caceres,Juanjui,27397,PER,,,
Peru,San Martin,Mariscal Caceres,Pachiza,4214,PER,,,
Peru,San Martin,Mariscal Caceres,Pajarillo,7372,PER,,,
Peru,San Martin,Moyobamba,Calzada,5143,PER,,,
Peru,San Martin,Moyobamba,Habana,2562,PER,,,
Peru,San Martin,Moyobamba,Jepelacio,41092,PER,,,
Peru,San Martin,Moyobamba,Moyobamba,105747,PER,,,
Peru,San Martin,Moyobamba,Soritor,53104,PER,,,
Peru,San Martin,Moyobamba,Yantalo,3860,PER,,,
Peru,San Martin,Picota,Buenos Aires,3713,PER,,,
Peru,San Martin,Picota,Caspisapa,2153,PER,,,
Peru,San Martin,Picota,Picota,9739,PER,,,
Peru,San Martin,Picota,Pilluana,775,PER,,,
Peru,San Martin,Picota,Pucacaca,2356,PER,,,
Peru,San Martin,Picota,San Cristobal,1559,PER,,,
Peru,San Martin,Picota,San Hilarion,7472,PER,,,
Peru,San Martin,Picota,Shamboyacu,18993,PER,,,
Peru,San Martin,Picota,Tingo de Ponasa,5203,PER,,,
Peru,San Martin,Picota,Tres Unidos,6867,PER,,,
Peru,San Martin,Rioja,Awajun,17543,PER,,,
Peru,San Martin,Rioja,Elias Soplin Vargas,18234,PER,,,
Peru,San Martin,Rioja,Nueva Cajamarca,57335,PER,,,
Peru,San Martin,Rioja,Pardo Miguel,28356,PER,,,
Peru,San Martin,Rioja,Posic,1654,PER,,,
Peru,San Martin,Rioja,Rioja,26558,PER,,,
Peru,San Martin,Rioja,San Fernando,3163,PER,,,
Peru,San Martin,Rioja,Yorongos,4238,PER,,,
Peru,San Martin,Rioja,Yuracyacu,4213,PER,,,
Peru,San Martin,San Martin,Alberto Leveau,1835,PER,,,
Peru,San Martin,San Martin,Cacatachi,5802,PER,,,
Peru,San Martin,San Martin,Chazuta,8332,PER,,,
Peru,San Martin,San Martin,Chipurana,1778,PER,,,
Peru,San Martin,San Martin,El Porvenir,3523,PER,,,
Peru,San Martin,San Martin,Huimbayoc,4161,PER,,,
Peru,San Martin,San Martin,Juan Guerra,3261,PER,,,
Peru,San Martin,San Martin,La Banda de Shilcayo,53977,PER,,,
Peru,San Martin,San Martin,Morales,35109,PER,,,
Peru,San Martin,San Martin,Papaplaya,2730,PER,,,
Peru,San Martin,San Martin,San Antonio,1052,PER,,,
Peru,San Martin,San Martin,Sauce,21683,PER,,,
Peru,San Martin,San Martin,Shapaja,2178,PER,,,
Peru,San Martin,San Martin,Tarapoto,89900,PER,,,
Peru,San Martin,Tocache,Nuevo Progreso,13258,PER,,,
Peru,San Martin,Tocache,Polvora,17582,PER,,,
Peru,San Martin,Tocache,Shunte,1010,PER,,,
Peru,San Martin,Tocache,Tocache,25492,PER,,,
Peru,San Martin,Tocache,Uchiza,20092,PER,,,
Peru,Tacna,Candarave,Cairani,1212,PER,,,
Peru,Tacna,Candarave,Camilaca,1364,PER,,,
Peru,Tacna,Candarave,Candarave,2977,PER,,,
Peru,Tacna,Candarave,Curibaya,169,PER,,,
Peru,Tacna,Candarave,Huanuara,804,PER,,,
Peru,Tacna,Candarave,Quilahuani,1204,PER,,,
Peru,Tacna,Jorge Basadre,Ilabaya,2630,PER,,,
Peru,Tacna,Jorge Basadre,Ite,3221,PER,,,
Peru,Tacna,Jorge Basadre,Locumba,3329,PER,,,
Peru,Tacna,Tacna,Alto de la Alianza,60627,PER,,,
Peru,Tacna,Tacna,Calana,3770,PER,,,
Peru,Tacna,Tacna,Ciudad Nueva,34399,PER,,,
Peru,Tacna,Tacna,Coronel Gregorio Albarracin Lanchipa,93187,PER,,,
Peru,Tacna,Tacna,Inclan,12833,PER,,,
Peru,Tacna,Tacna,La Yarada Los Palos,19210,PER,,,
Peru,Tacna,Tacna,Pachia,1848,PER,,,
Peru,Tacna,Tacna,Palca,1889,PER,,,
Peru,Tacna,Tacna,Pocollay,31759,PER,,,
Peru,Tacna,Tacna,Sama,3029,PER,,,
Peru,Tacna,Tacna,Tacna,100075,PER,,,
Peru,Tacna,Tarata,Estique,995,PER,,,
Peru,Tacna,Tarata,Estique-Pampa,848,PER,,,
Peru,Tacna,Tarata,Heroes Albarracin,776,PER,,,
Peru,Tacna,Tarata,Sitajara,871,PER,,,
Peru,Tacna,Tarata,Susapaya,769,PER,,,
Peru,Tacna,Tarata,Tarata,3220,PER,,,
Peru,Tacna,Tarata,Tarucachi,361,PER,,,
Peru,Tacna,Tarata,Ticaco,503,PER,,,
Peru,Tumbes,Contralmirante Villar,Canoas de Punta Sal,5480,PER,,,
Peru,Tumbes,Contralmirante Villar,Casitas,1897,PER,,,
Peru,Tumbes,Contralmirante Villar,Zorritos,12755,PER,,,
Peru,Tumbes,Tumbes,Corrales,25035,PER,,,
Peru,Tumbes,Tumbes,La Cruz,9091,PER,,,
Peru,Tumbes,Tumbes,Pampas de Hospital,7400,PER,,,
Peru,Tumbes,Tumbes,San Jacinto,8441,PER,,,
Peru,Tumbes,Tumbes,San Juan de la Virgen,3882,PER,,,
Peru,Tumbes,Tumbes,Tumbes,115336,PER,,,
Peru,Tumbes,Zarumilla,Aguas Verdes,25309,PER,,,
Peru,Tumbes,Zarumilla,Matapalo,3195,PER,,,
Peru,Tumbes,Zarumilla,Papayal,5896,PER,,,
Peru,Tumbes,Zarumilla,Zarumilla,29004,PER,,,
Peru,Ucayali,Atalaya,Raimondi,41838,PER,,,
Peru,Ucayali,Atalaya,Sepahua,11527,PER,,,
Peru,Ucayali,Atalaya,Tahuania,9953,PER,,,
Peru,Ucayali,Atalaya,Yurua,4088,PER,,,
Peru,Ucayali,Coronel Portillo,Calleria,130524,PER,,,
Peru,Ucayali,Coronel Portillo,Campoverde,13267,PER,,,
Peru,Ucayali,Coronel Portillo,Iparia,12480,PER,,,
Peru,Ucayali,Coronel Portillo,Manantay,82332,PER,,,
Peru,Ucayali,Coronel Portillo,Masisea,11232,PER,,,
Peru,Ucayali,Coronel Portillo,Nueva Requena,4926,PER,,,
Peru,Ucayali,Coronel Portillo,Yarinacocha,223413,PER,,,
Peru,Ucayali,Padre Abad,Alexander Von Humboldt,5738,PER,,,
Peru,Ucayali,Padre Abad,Curimana,10779,PER,,,
Peru,Ucayali,Padre Abad,Irazola,19108,PER,,,
Peru,Ucayali,Padre Abad,Neshuya,8513,PER,,,
Peru,Ucayali,Padre Abad,Padre Abad,30076,PER,,,
Peru,Ucayali,Purus,Purus,6057,PER,,,
Suriname,Brokopondo,Brownsweg,,1575,SUR,SUR.1_1,SUR.1.1_1,
Suriname,Brokopondo,Centrum,,5794,SUR,SUR.1_1,SUR.1.2_1,
Suriname,Brokopondo,Klaaskreek,,3363,SUR,SUR.1_1,SUR.1.3_1,
Suriname,Brokopondo,Kwakoegron,,279,SUR,SUR.1_1,SUR.1.4_1,
Suriname,Brokopondo,Marechalskreek,,735,SUR,SUR.1_1,SUR.1.5_1,
Suriname,Brokopondo,Sarakreek,,1997,SUR,SUR.1_1,SUR.1.6_1,
Suriname,Commewijne,Alkmaar,,7309,SUR,SUR.2_1,SUR.2.1_1,
Suriname,Commewijne,Bakki,,430,SUR,SUR.2_1,SUR.2.2_1,
Suriname,Commewijne,Margaretha,,1572,SUR,SUR.2_1,SUR.2.3_1,
Suriname,Commewijne,Meerzorg,,18905,SUR,SUR.2_1,SUR.2.4_1,
Suriname,Commewijne,Nw. Amsterdam,,5918,SUR,SUR.2_1,SUR.2.5_1,
Suriname,Commewijne,Tamanredjo,,8058,SUR,SUR.2_1,SUR.2.6_1,
Suriname,Coronie,Johanna Maria,,813,SUR,SUR.3_1,SUR.3.1_1,
Suriname,Coronie,Totness,,2619,SUR,SUR.3_1,SUR.3.2_1,
Suriname,Coronie,Welgelegen,,15498,SUR,SUR.3_1,SUR.3.3_1,
Suriname,Marowijne,Albina,,5333,SUR,SUR.4_1,SUR.4.1_1,
Suriname,Marowijne,Galibi,,837,SUR,SUR.4_1,SUR.4.2_1,
Suriname,Marowijne,Moengo,,12059,SUR,SUR.4_1,SUR.4.3_1,
Suriname,Marowijne,Moengotapoe,,874,SUR,SUR.4_1,SUR.4.4_1,
Suriname,Marowijne,Patamacca,,480,SUR,SUR.4_1,SUR.4.5_1,
Suriname,Marowijne,Wanhatti,,630,SUR,SUR.4_1,SUR.4.6_1,
Suriname,Nickerie,Groot Henar,,2211,SUR,SUR.5_1,SUR.5.1_1,
Suriname,Nickerie,Nw . Nickerie,,11061,SUR,SUR.5_1,SUR.5.2_1,
Suriname,Nickerie,Oostelijke Polders,,7733,SUR,SUR.5_1,SUR.5.3_1,
Suriname,Nickerie,Wageningen,,2511,SUR,SUR.5_1,SUR.5.4_1,
Suriname,Nickerie,Westelijke Polders,,9207,SUR,SUR.5_1,SUR.5.5_1,
Suriname,Para,Bigi Poika,,834,SUR,SUR.6_1,SUR.6.1_1,
Suriname,Para,Carolina,,6973,SUR,SUR.6_1,SUR.6.2_1,
Suriname,Para,Noord,,14326,SUR,SUR.6_1,SUR.6.3_1,
Suriname,Para,Oost,,8977,SUR,SUR.6_1,SUR.6.4_1,
Suriname,Para,Zuid,,8466,SUR,SUR.6_1,SUR.6.5_1,
Suriname,Paramaribo,Beekhuizen,,16511,SUR,SUR.7_1,SUR.7.1_1,
Suriname,Paramaribo,Blauwgrond,,34607,SUR,SUR.7_1,SUR.7.2_1,
Suriname,Paramaribo,Centrum,,13691,SUR,SUR.7_1,SUR.7.3_1,
Suriname,Paramaribo,Flora,,21071,SUR,SUR.7_1,SUR.7.4_1,
Suriname,Paramaribo,Latour,,26114,SUR,SUR.7_1,SUR.7.5_1,
Suriname,Paramaribo,Livorno,,11677,SUR,SUR.7_1,SUR.7.6_1,
Suriname,Paramaribo,Munder,,15542,SUR,SUR.7_1,SUR.7.7_1,
Suriname,Paramaribo,Pontbuiten,,28849,SUR,SUR.7_1,SUR.7.8_1,
Suriname,Paramaribo,Rainville,,20641,SUR,SUR.7_1,SUR.7.9_1,
Suriname,Paramaribo,Tammenga,,17156,SUR,SUR.7_1,SUR.7.10_1,
Suriname,Paramaribo,Weg Naar Zee,,18050,SUR,SUR.7_1,SUR.7.11_1,
Suriname,Paramaribo,Welgelegen,,5771,SUR,SUR.7_1,SUR.7.12_1,
Suriname,Saramacca,Calcutta,,552,SUR,SUR.8_1,SUR.8.1_1,
Suriname,Saramacca,Groningen,,2728,SUR,SUR.8_1,SUR.8.2_1,
Suriname,Saramacca,Jarikaba,,6955,SUR,SUR.8_1,SUR.8.3_1,
Suriname,Saramacca,Kampong Baroe,,2654,SUR,SUR.8_1,SUR.8.4_1,
Suriname,Saramacca,Tijgerkreek,,3617,SUR,SUR.8_1,SUR.8.5_1,
Suriname,Saramacca,Wayambo Weg,,1794,SUR,SUR.8_1,SUR.8.6_1,
Suriname,Sipaliwini,Boven Suriname,,21339,SUR,SUR.9_1,SUR.9.1_1,
Suriname,Sipaliwini,Bven Saramacca,,1345,SUR,SUR.9_1,SUR.9.2_1,
Suriname,Sipaliwini,Coeroeni,,844,SUR,SUR.9_1,SUR.9.3_1,
Suriname,Sipaliwini,Coppename,,520,SUR,SUR.9_1,SUR.9.4_1,
Suriname,Sipaliwini,Kabalebo,,2836,SUR,SUR.9_1,SUR.9.5_1,
Suriname,Sipaliwini,Tapanahony,,14319,SUR,SUR.9_1,SUR.9.6_1,
Suriname,Wanica,De Nieuwe Grond,,33990,SUR,SUR.10_1,SUR.10.1_1,
Suriname,Wanica,Domburg,,6147,SUR,SUR.10_1,SUR.10.2_1,
Suriname,Wanica,Houttuin,,23642,SUR,SUR.10_1,SUR.10.3_1,
Suriname,Wanica,Koewarasan,,45903,SUR,SUR.10_1,SUR.10.4_1,
Suriname,Wanica,Kwatta,,18210,SUR,SUR.10_1,SUR.10.5_1,
Suriname,Wanica,Lelydorp,,22781,SUR,SUR.10_1,SUR.10.6_1,
Suriname,Wanica,Saramaccapolder,,17514,SUR,SUR.10_1,SUR.10.7_1,
Uruguay,Artigas,n.a2,,307,URY,URY.1_1,URY.1.1_1,
Uruguay,Artigas,n.a3,,17778,URY,URY.1_1,URY.1.2_1,
Uruguay,Artigas,n.a4,,39,URY,URY.1_1,URY.1.3_1,
Uruguay,Artigas,n.a5,,2520,URY,URY.1_1,URY.1.4_1,
Uruguay,Artigas,n.a6,,44059,URY,URY.1_1,URY.1.5_1,
Uruguay,Artigas,n.a7,,501,URY,URY.1_1,URY.1.6_1,
Uruguay,Artigas,n.a8,,2896,URY,URY.1_1,URY.1.7_1,
Uruguay,Artigas,n.a9,,261,URY,URY.1_1,URY.1.8_1,
Uruguay,Canelones,n.a162,,10582,URY,URY.2_1,URY.2.1_1,
Uruguay,Canelones,n.a165,,8312,URY,URY.2_1,URY.2.2_1,
Uruguay,Canelones,n.a171,,3307,URY,URY.2_1,URY.2.3_1,
Uruguay,Canelones,n.a172,,3959,URY,URY.2_1,URY.2.4_1,
Uruguay,Canelones,n.a175,,4230,URY,URY.2_1,URY.2.5_1,
Uruguay,Canelones,n.a181,,7433,URY,URY.2_1,URY.2.6_1,
Uruguay,Canelones,n.a182,,28184,URY,URY.2_1,URY.2.7_1,
Uruguay,Canelones,n.a183,,6367,URY,URY.2_1,URY.2.8_1,
Uruguay,Canelones,n.a324,,17553,URY,URY.2_1,URY.2.9_1,
Uruguay,Canelones,n.a338,,12039,URY,URY.2_1,URY.2.10_1,
Uruguay,Canelones,n.a340,,18621,URY,URY.2_1,URY.2.11_1,
Uruguay,Canelones,n.a342,,23826,URY,URY.2_1,URY.2.12_1,
Uruguay,Canelones,n.a343,,37544,URY,URY.2_1,URY.2.13_1,
Uruguay,Canelones,n.a344,,124844,URY,URY.2_1,URY.2.14_1,
Uruguay,Canelones,n.a346,,376,URY,URY.2_1,URY.2.15_1,
Uruguay,Canelones,n.a347,,18675,URY,URY.2_1,URY.2.16_1,
Uruguay,Canelones,n.a348,,133111,URY,URY.2_1,URY.2.17_1,
Uruguay,Canelones,n.a349,,117346,URY,URY.2_1,URY.2.18_1,
Uruguay,Cerro Largo,n.a34,,4127,URY,URY.3_1,URY.3.1_1,
Uruguay,Cerro Largo,n.a46,,106,URY,URY.3_1,URY.3.2_1,
Uruguay,Cerro Largo,n.a47,,3321,URY,URY.3_1,URY.3.3_1,
Uruguay,Cerro Largo,n.a52,,55102,URY,URY.3_1,URY.3.4_1,
Uruguay,Cerro Largo,n.a54,,185,URY,URY.3_1,URY.3.5_1,
Uruguay,Cerro Largo,n.a55,,914,URY,URY.3_1,URY.3.6_1,
Uruguay,Cerro Largo,n.a57,,512,URY,URY.3_1,URY.3.7_1,
Uruguay,Cerro Largo,n.a61,,197,URY,URY.3_1,URY.3.8_1,
Uruguay,Cerro Largo,n.a62,,383,URY,URY.3_1,URY.3.9_1,
Uruguay,Cerro Largo,n.a65,,726,URY,URY.3_1,URY.3.10_1,
Uruguay,Cerro Largo,n.a66,,16641,URY,URY.3_1,URY.3.11_1,
Uruguay,Cerro Largo,n.a67,,187,URY,URY.3_1,URY.3.12_1,
Uruguay,Colonia,n.a139,,285,URY,URY.4_1,URY.4.1_1,
Uruguay,Colonia,n.a145,,3534,URY,URY.4_1,URY.4.2_1,
Uruguay,Colonia,n.a146,,486,URY,URY.4_1,URY.4.3_1,
Uruguay,Colonia,n.a152,,1788,URY,URY.4_1,URY.4.4_1,
Uruguay,Colonia,n.a197,,4014,URY,URY.4_1,URY.4.5_1,
Uruguay,Colonia,n.a310,,2550,URY,URY.4_1,URY.4.6_1,
Uruguay,Colonia,n.a314,,12349,URY,URY.4_1,URY.4.7_1,
Uruguay,Colonia,n.a315,,9471,URY,URY.4_1,URY.4.8_1,
Uruguay,Colonia,n.a356,,19460,URY,URY.4_1,URY.4.9_1,
Uruguay,Colonia,n.a382,,10947,URY,URY.4_1,URY.4.10_1,
Uruguay,Colonia,n.a461,,1873,URY,URY.4_1,URY.4.11_1,
Uruguay,Colonia,n.a528,,14140,URY,URY.4_1,URY.4.12_1,
Uruguay,Colonia,n.a531,,12850,URY,URY.4_1,URY.4.13_1,
Uruguay,Colonia,n.a540,,32818,URY,URY.4_1,URY.4.14_1,
Uruguay,Durazno,n.a114,,36870,URY,URY.5_1,URY.5.1_1,
Uruguay,Durazno,n.a63,,714,URY,URY.5_1,URY.5.2_1,
Uruguay,Durazno,n.a71,,3092,URY,URY.5_1,URY.5.3_1,
