,2020-03-08,2020-03-15,2020-03-22,2020-03-29,2020-04-05,2020-04-12,2020-04-19,2020-04-26,2020-05-03,2020-05-10,2020-05-17,2020-05-24,2020-05-31,2020-06-07,2020-06-14,2020-06-21,2020-06-28,2020-07-05,2020-07-12,2020-07-19,2020-07-26,2020-08-02,2020-08-09,2020-08-16,2020-08-23,2020-08-30,2020-09-06,2020-09-13,2020-09-20,2020-09-27,2020-10-04,2020-10-11,2020-10-18,2020-10-25,2020-11-01,2020-11-08,2020-11-15,2020-11-22,2020-11-29,2020-12-06,2020-12-13,2020-12-20,2020-12-27,2021-01-03,2021-01-10,2021-01-17,2021-01-24,2021-01-31,2021-02-07,2021-02-14,2021-02-21,2021-02-28,2021-03-07,2021-03-14,2021-03-21,2021-03-28,2021-04-04,2021-04-11,2021-04-18,2021-04-25,2021-05-02,2021-05-09,2021-05-16,2021-05-23,2021-05-30,2021-06-06,2021-06-13,2021-06-20,2021-06-27,2021-07-04,2021-07-11,2021-07-18,2021-07-25,2021-08-01,2021-08-08,2021-08-15,2021-08-22,2021-08-29,2021-09-05,2021-09-12,2021-09-19,2021-09-26,2021-10-03,2021-10-10,2021-10-17,2021-10-24,2021-10-31,2021-11-07,2021-11-14,2021-11-21,2021-11-28,2021-12-05,2021-12-12,2021-12-19,2021-12-26,2022-01-02,2022-01-09,2022-01-16,2022-01-23,2022-01-30,2022-02-06,2022-02-13,2022-02-20,2022-02-27,2022-03-06,2022-03-13,2022-03-20,2022-03-27,2022-04-03,2022-04-10,2022-04-17,2022-04-24,2022-05-01,2022-05-08,2022-05-15,2022-05-22,2022-05-29,2022-06-05,2022-06-12,2022-06-19,2022-06-26,2022-07-03,2022-07-10,2022-07-17
137,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.5,0.0,0.0,24.75,0.0,24.0,0.0,0.0,56.0,29.5,15.25,55.0,0.0,74.5,0.0,0.0,27.5,0.0,44.0,11.25,0.0,0.0,0.0,0.0,12.75,10.75,35.25,94.75,56.0,13.0,0.0,0.0,0.0,0.0,0.0,9.25,0.0,0.0,23.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,0.0,0.0,13.5,0.0,55.5,0.0,0.0,50.5,71.0,37.0,66.25,0.0,36.5,0.0,0.0,11.0,0.0,34.75,0.0,0.0,0.0,0.0,0.0,0.0,34.5,10.25,49.0,21.75,23.25,0.0,0.0,0.0,0.0,0.0,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,33.25,0.0,0.0,0.0,14.25,0.0,25.0,0.0,15.0,0.0,71.0,41.75,61.5,17.5,0.0,0.0,0.0,36.5,16.75,0.0,0.0,0.0,41.5,0.0,0.0,0.0,12.75,19.75,0.0,23.0,0.0,18.75,28.75,31.25,0.0,0.0,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,26.75,0.0,0.0,0.0,35.75,15.25,25.0,0.0,62.5,0.0,0.0,48.25,0.0,42.5,28.75,0.0,0.0,0.0,0.0,26.25,13.25,24.25,80.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,28.25,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,26.0,12.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,0.0,62.5,31.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.75,65.0,0.0,47.75,10.25,10.75,0.0,29.75,0.0,0.0,0.0,0.0,24.75,0.0,0.0,22.5,0.0,35.5,0.0,0.0,0.0,11.5,11.75,0.0,0.0,13.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,37.5,0.0,0.0,0.0,58.0,0.0,53.5,0.0,46.25,0.0,0.0,55.5,0.0,21.25,25.75,0.0,0.0,0.0,0.0,17.75,17.75,22.25,76.25,47.25,0.0,0.0,0.0,0.0,0.0,0.0,34.75,0.0,0.0,31.75,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0,20.0,0.0,0.0,11.5,23.0,0.0,68.5,0.0,45.0,0.0,0.0,0.0,0.0,36.25,0.0,0.0,0.0,0.0,0.0,12.75,10.0,11.0,36.75,33.25,19.0,0.0,0.0,0.0,0.0,0.0,9.25,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,22.75,0.0,0.0,43.0,0.0,22.25,0.0,0.0,10.75,60.5,27.25,47.5,0.0,9.5,0.0,0.0,35.0,0.0,41.25,16.25,0.0,0.0,0.0,0.0,27.75,18.75,20.0,86.5,49.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.75,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,12.25,0.0,0.0,0.0,35.0,21.0,47.25,0.0,0.0,0.0,39.5,12.5,73.25,38.75,0.0,36.5,0.0,0.0,22.25,21.5,0.0,0.0,0.0,0.0,0.0,19.25,0.0,21.75,0.0,10.75,0.0,42.5,19.0,41.25,0.0,35.0,12.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,19.75,0.0,0.0,0.0,41.5,0.0,57.75,0.0,22.5,0.0,42.5,23.0,63.5,25.0,0.0,22.25,0.0,67.75,36.0,45.5,0.0,0.0,62.5,0.0,0.0,13.25,0.0,20.75,0.0,20.0,0.0,33.75,0.0,19.75,0.0,64.25,37.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,60.5,0.0,0.0,24.25,0.0,34.5,0.0,0.0,0.0,29.75,56.75,0.0,0.0,22.25,0.0,0.0,24.5,0.0,32.25,12.25,0.0,0.0,0.0,0.0,11.5,23.5,53.5,79.75,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,29.5,0.0,0.0,9.5,0.0,39.75,0.0,0.0,0.0,24.75,25.75,77.5,0.0,15.0,0.0,0.0,29.5,0.0,79.5,8.25,0.0,0.0,0.0,0.0,39.5,40.75,0.0,42.75,48.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,37.75,0.0,0.0,0.0,21.25,29.25,40.25,0.0,22.5,0.0,87.75,12.0,48.5,63.0,0.0,0.0,0.0,36.25,0.0,50.0,0.0,0.0,17.75,0.0,0.0,0.0,29.75,32.5,0.0,10.75,0.0,47.0,0.0,51.0,0.0,10.75,23.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,59.25,0.0,0.0,0.0,0.0,38.5,56.75,0.0,19.5,0.0,48.5,21.5,71.25,50.0,0.0,40.75,0.0,22.5,64.25,20.5,0.0,0.0,48.25,0.0,0.0,18.75,59.25,17.5,0.0,75.75,0.0,18.75,16.5,19.5,0.0,20.25,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,20.0,0.0,0.0,0.0,55.5,71.25,40.5,0.0,21.75,0.0,86.0,33.25,75.0,24.75,0.0,54.75,0.0,23.5,21.75,21.0,0.0,0.0,60.5,0.0,0.0,28.0,70.25,28.0,0.0,10.25,0.0,19.0,17.5,40.5,0.0,48.5,20.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,47.75,0.0,0.0,52.0,0.0,33.5,0.0,0.0,41.75,46.75,16.5,42.75,0.0,15.25,0.0,0.0,48.75,0.0,0.0,11.75,0.0,0.0,0.0,0.0,31.5,19.75,29.0,75.0,55.5,16.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,11.25,0.0,11.5,0.0,55.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.25,0.0,0.0,11.0,0.0,33.5,0.0,9.75,0.0,0.0,0.0,0.0,79.75,0.0,0.0,23.25,0.0,33.75,20.5,0.0,0.0,58.75,21.5,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,57.5,0.0,0.0,0.0,43.25,61.5,39.0,0.0,55.5,0.0,89.5,0.0,64.0,38.25,0.0,15.0,0.0,16.0,43.5,0.0,0.0,0.0,62.25,0.0,0.0,0.0,61.5,39.25,0.0,53.25,0.0,36.75,16.0,21.25,0.0,0.0,20.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,11.25,0.0,11.5,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.25,0.0,0.0,11.0,0.0,33.5,0.0,9.75,0.0,0.0,0.0,0.0,80.0,0.0,0.0,23.25,0.0,33.75,20.75,0.0,0.0,58.75,21.75,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,31.0,0.0,0.0,0.0,12.25,29.25,40.5,0.0,31.0,0.0,75.0,36.25,25.0,63.0,0.0,11.25,0.0,35.5,11.75,0.0,0.0,0.0,9.25,0.0,0.0,20.0,0.0,39.25,0.0,10.5,0.0,19.0,0.0,10.75,0.0,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.75,0.0,0.0,0.0,34.75,20.25,46.25,0.0,23.25,0.0,65.75,25.0,51.75,52.5,0.0,36.25,0.0,37.5,55.25,36.75,0.0,0.0,29.5,0.0,0.0,31.0,11.0,34.75,0.0,12.75,0.0,21.0,17.75,29.5,0.0,0.0,21.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,24.5,0.0,0.0,13.0,0.0,22.5,0.0,0.0,11.0,40.0,23.25,28.5,0.0,9.75,0.0,0.0,12.0,0.0,12.5,20.25,0.0,0.0,0.0,0.0,10.75,0.0,0.0,70.5,44.0,21.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,0.0,0.0,0.0,0.0,0.0,35.5,0.0,43.5,0.0,25.0,24.5,89.5,24.0,0.0,37.5,0.0,16.25,21.5,23.5,0.0,0.0,25.0,0.0,0.0,0.0,43.0,0.0,0.0,14.5,0.0,14.0,18.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.75,0.0,0.0,0.0,0.0,0.0,13.75,0.0,43.0,0.0,0.0,24.5,42.25,0.0,0.0,14.5,0.0,41.25,0.0,23.5,21.0,19.75,43.75,0.0,19.25,0.0,0.0,0.0,0.0,37.75,0.0,14.0,0.0,0.0,22.75,21.0,21.5,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,0.0,9.25,0.0,22.75,28.25,46.5,9.5,0.0,0.0,0.0,44.25,24.0,61.5,0.0,21.5,0.0,0.0,44.5,0.0,8.75,7.75,28.75,0.0,0.0,31.5,12.75,18.75,0.0,36.25,0.0,31.75,0.0,13.0,0.0,13.5,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,23.5,0.0,0.0,22.5,0.0,33.75,0.0,0.0,18.25,76.75,13.25,44.25,0.0,13.25,0.0,0.0,12.75,0.0,35.5,29.75,0.0,0.0,0.0,0.0,35.75,0.0,0.0,71.25,37.5,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,10.75,0.0,37.25,0.0,33.75,0.0,11.5,10.75,11.5,25.0,0.0,0.0,0.0,38.5,37.25,0.0,30.5,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,41.75,0.0,0.0,29.5,0.0,35.5,0.0,0.0,0.0,23.75,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,25.25,0.0,13.25,0.0,0.0,16.0,0.0,27.0,45.25,0.0,29.5,0.0,0.0,37.0,0.0,37.5,12.5,0.0,0.0,0.0,0.0,39.5,0.0,8.75,75.0,82.75,13.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,21.0,0.0,19.5,8.5,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,24.0,45.75,0.0,59.0,43.75,18.75,0.0,18.0,0.0,0.0,0.0,8.0,65.25,8.5,0.0,37.75,0.0,20.25,19.75,0.0,0.0,0.0,21.25,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,24.25,0.0,11.25,0.0,0.0,0.0,10.75,23.25,0.0,0.0,0.0,40.5,48.0,0.0,24.75,18.25,0.0,0.0,21.25,0.0,8.75,0.0,0.0,33.75,25.0,8.0,0.0,0.0,0.0,23.25,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,19.0,20.75,30.5,8.75,30.75,0.0,0.0,24.0,25.0,35.0,0.0,0.0,0.0,37.75,30.25,0.0,32.25,0.0,16.25,0.0,0.0,0.0,29.0,0.0,20.5,87.75,36.0,8.25,11.0,0.0,0.0,0.0,0.0,0.0,31.75,18.75,0.0,0.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5,0.0,13.0,0.0,23.0,0.0,49.5,0.0,33.0,17.0,0.0,36.75,0.0,0.0,0.0,14.5,13.5,0.0,59.75,31.5,0.0,0.0,29.5,0.0,13.75,0.0,25.0,70.5,38.75,14.0,21.5,0.0,23.25,0.0,0.0,0.0,11.75,12.5,14.25,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,13.0,0.0,43.0,0.0,49.5,0.0,15.5,0.0,0.0,17.5,0.0,0.0,0.0,39.5,36.5,0.0,59.75,19.75,0.0,0.0,29.5,0.0,0.0,0.0,12.0,64.0,25.0,0.0,39.5,0.0,44.0,20.0,0.0,0.0,11.75,33.25,0.0,0.0,33.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,31.5,0.0,0.0,0.0,33.5,37.0,79.0,0.0,20.75,0.0,0.0,54.75,0.0,13.0,19.5,0.0,0.0,0.0,0.0,40.0,0.0,20.25,75.75,29.5,9.0,0.0,0.0,0.0,0.0,0.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.75,12.5,0.0,23.25,44.25,39.5,0.0,10.5,0.0,0.0,0.0,0.0,50.0,0.0,0.0,9.25,0.0,20.75,23.25,0.0,0.0,11.5,12.0,0.0,0.0,36.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,33.5,0.0,0.0,41.25,23.5,34.25,42.0,0.0,36.5,0.0,0.0,15.0,0.0,13.75,12.75,0.0,0.0,0.0,0.0,33.75,0.0,0.0,87.25,58.75,33.0,0.0,0.0,0.0,0.0,0.0,57.75,0.0,0.0,19.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,57.0,0.0,33.75,0.0,46.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.75,45.75,0.0,37.25,11.75,10.25,0.0,0.0,0.0,0.0,0.0,0.0,68.5,0.0,0.0,21.5,0.0,30.75,11.25,0.0,0.0,0.0,20.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,18.75,0.0,34.0,0.0,0.0,0.0,17.0,53.0,42.0,0.0,25.0,0.0,0.0,36.25,0.0,62.0,0.0,0.0,0.0,0.0,0.0,28.5,0.0,22.0,55.75,31.75,0.0,0.0,0.0,0.0,0.0,0.0,15.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.25,0.0,24.5,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.75,36.75,0.0,22.5,32.25,11.25,0.0,41.25,0.0,0.0,0.0,0.0,37.25,0.0,0.0,10.75,0.0,0.0,23.5,0.0,0.0,12.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.25,0.0,12.5,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.5,44.25,0.0,17.5,0.0,29.25,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,11.0,0.0,0.0,11.75,0.0,0.0,12.5,30.75,0.0,0.0,48.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.5,20.0,28.25,0.0,0.0,0.0,25.0,0.0,22.25,0.0,0.0,0.0,0.0,10.5,34.25,0.0,21.0,18.0,24.5,0.0,25.25,18.75,0.0,17.5,0.0,94.0,0.0,18.75,23.75,19.0,19.5,29.5,0.0,0.0,8.75,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,11.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.75,86.25,0.0,0.0,0.0,19.25,0.0,0.0,0.0,0.0,0.0,0.0,44.25,0.0,0.0,32.25,0.0,0.0,65.75,0.0,0.0,22.25,36.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,46.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.5,83.75,0.0,44.5,10.0,30.5,0.0,10.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,41.5,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,13.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.25,71.0,0.0,21.0,0.0,82.75,38.5,53.75,0.0,0.0,33.75,0.0,37.5,0.0,13.75,0.0,0.0,17.25,0.0,0.0,0.0,25.75,32.25,0.0,12.75,0.0,31.75,29.75,40.5,0.0,25.25,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.5,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,21.75,0.0,21.75,22.0,9.25,0.0,20.75,0.0,0.0,0.0,0.0,42.5,0.0,0.0,23.0,0.0,58.75,33.25,0.0,0.0,0.0,0.0,0.0,0.0,47.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,12.5,14.25,0.0,16.0,14.75,16.0,33.5,0.0,0.0,0.0,26.25,16.75,0.0,0.0,7.0,25.0,0.0,7.0,13.5,12.5,13.0,0.0,50.0,38.25,13.25,19.5,0.0,0.0,7.75,0.0,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.75,0.0,49.25,0.0,68.0,11.25,89.25,0.0,0.0,59.0,0.0,0.0,12.25,22.75,0.0,0.0,35.25,0.0,0.0,28.5,25.25,32.25,0.0,22.25,0.0,55.0,0.0,24.5,0.0,25.75,61.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
