,2020-03-08,2020-03-15,2020-03-22,2020-03-29,2020-04-05,2020-04-12,2020-04-19,2020-04-26,2020-05-03,2020-05-10,2020-05-17,2020-05-24,2020-05-31,2020-06-07,2020-06-14,2020-06-21,2020-06-28,2020-07-05,2020-07-12,2020-07-19,2020-07-26,2020-08-02,2020-08-09,2020-08-16,2020-08-23,2020-08-30,2020-09-06,2020-09-13,2020-09-20,2020-09-27,2020-10-04,2020-10-11,2020-10-18,2020-10-25,2020-11-01,2020-11-08,2020-11-15,2020-11-22,2020-11-29,2020-12-06,2020-12-13,2020-12-20,2020-12-27,2021-01-03,2021-01-10,2021-01-17,2021-01-24,2021-01-31,2021-02-07,2021-02-14,2021-02-21,2021-02-28,2021-03-07,2021-03-14,2021-03-21,2021-03-28,2021-04-04,2021-04-11,2021-04-18,2021-04-25,2021-05-02,2021-05-09,2021-05-16,2021-05-23,2021-05-30,2021-06-06,2021-06-13,2021-06-20,2021-06-27,2021-07-04,2021-07-11,2021-07-18,2021-07-25,2021-08-01,2021-08-08,2021-08-15,2021-08-22,2021-08-29,2021-09-05,2021-09-12,2021-09-19,2021-09-26,2021-10-03,2021-10-10,2021-10-17,2021-10-24,2021-10-31,2021-11-07,2021-11-14,2021-11-21,2021-11-28
105,,,,,,,,,,,,,,,,,,,0.0,0.0,21.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.25,0.0,0.0,0.0,0.0,56.5,34.5,13.0,0.0,42.0,25.0,35.5,0.0,61.0,33.5,0.0,12.5,49.25,0.0,33.0,30.75,11.5,5.75,0.0,0.0,0.0,0.0,0.0,16.5,35.75,20.75,23.25,24.0,0.0,,,,,,,,,,,,,,,,,,,,,,
106,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,25.0,0.0,0.0,12.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.25,26.5,0.0,10.25,0.0,0.0,0.0,20.0,12.75,0.0,0.0,10.5,12.75,8.25,87.25,39.5,56.25,10.25,49.5,47.25,60.75,8.25,8.25,19.0,13.0,8.0,0.0,34.25,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,
107,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,27.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.25,0.0,44.0,0.0,0.0,43.75,0.0,0.0,0.0,26.75,31.75,0.0,20.25,10.0,0.0,53.5,73.25,29.25,36.5,0.0,7.75,75.0,0.0,13.75,32.25,19.25,0.0,58.0,0.0,20.75,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,
108,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75,0.0,0.0,10.75,0.0,0.0,0.0,10.5,33.75,0.0,0.0,9.25,0.0,67.5,45.0,33.5,36.25,28.0,35.5,79.5,0.0,20.75,19.25,21.75,0.0,44.5,0.0,8.25,0.0,41.75,0.0,,,,,,,,,,,,,,,,,,,,,
109,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,16.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,39.75,0.0,0.0,22.75,0.0,0.0,0.0,46.5,32.0,0.0,9.25,20.25,0.0,75.25,72.25,42.75,0.0,8.75,8.5,35.25,0.0,9.25,16.0,26.0,0.0,19.5,0.0,17.75,0.0,59.0,0.0,,,,,,,,,,,,,,,,,,,,,
110,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.75,0.0,31.25,0.0,0.0,38.0,0.0,0.0,0.0,24.25,39.5,0.0,21.25,14.75,0.0,66.5,35.75,30.5,20.5,11.5,19.5,58.5,0.0,8.75,20.75,25.5,0.0,51.75,0.0,12.0,0.0,26.75,0.0,0.0,,,,,,,,,,,,,,,,,,,,
111,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,26.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.25,0.0,23.25,0.0,0.0,23.25,0.0,0.0,0.0,37.25,45.75,0.0,20.0,9.75,0.0,99.5,41.75,40.5,10.25,7.25,27.25,26.25,0.0,22.0,16.75,38.0,0.0,17.0,0.0,33.0,0.0,34.25,0.0,0.0,,,,,,,,,,,,,,,,,,,,
112,,,,,,,,,,,,,,,,,,,,,22.5,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.75,0.0,0.0,0.0,50.0,55.5,24.0,0.0,35.25,21.25,23.0,0.0,43.75,21.0,0.0,12.0,53.25,0.0,44.5,20.5,7.0,7.5,0.0,17.75,16.75,0.0,0.0,43.5,25.75,35.75,0.0,18.75,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
113,,,,,,,,,,,,,,,,,,,,,0.0,21.25,0.0,10.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.5,0.0,0.0,0.0,0.0,0.0,24.25,21.5,0.0,0.0,0.0,0.0,0.0,0.0,49.75,0.0,0.0,0.0,37.25,0.0,74.5,46.0,83.0,13.5,49.25,20.0,49.5,0.0,0.0,0.0,39.25,0.0,0.0,62.75,9.5,0.0,15.75,0.0,0.0,,,,,,,,,,,,,,,,,,,
114,,,,,,,,,,,,,,,,,,,,,,0.0,10.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.75,9.25,0.0,0.0,0.0,70.75,46.5,46.5,0.0,11.0,25.0,21.75,0.0,52.0,25.75,0.0,35.75,10.0,0.0,9.5,37.25,32.0,49.25,0.0,0.0,16.5,0.0,23.5,33.25,36.25,30.75,0.0,14.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
115,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,13.75,0.0,0.0,32.5,0.0,0.0,0.0,26.75,32.25,0.0,5.75,15.25,0.0,79.5,39.0,40.5,0.0,16.0,4.5,83.0,0.0,26.5,26.25,13.25,0.0,12.5,0.0,4.75,0.0,5.25,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
116,,,,,,,,,,,,,,,,,,,,,,,0.0,13.75,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,39.0,60.75,0.0,0.0,0.0,0.0,0.0,0.0,9.75,0.0,0.0,0.0,20.5,0.0,53.75,7.75,42.5,25.25,38.75,50.5,56.5,0.0,0.0,24.0,38.25,0.0,0.0,41.5,0.0,0.0,12.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
117,,,,,,,,,,,,,,,,,,,,,,,46.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.25,14.25,0.0,0.0,0.0,46.0,44.25,13.75,0.0,26.25,15.75,25.0,0.0,47.75,26.5,0.0,0.0,34.75,0.0,41.5,62.25,50.0,34.0,0.0,20.25,0.0,0.0,10.75,57.0,30.0,22.0,0.0,33.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
118,,,,,,,,,,,,,,,,,,,,,,,,8.25,0.0,0.0,0.0,0.0,0.0,0.0,21.75,0.0,0.0,31.25,0.0,0.0,0.0,0.0,0.0,40.0,74.25,0.0,22.5,0.0,0.0,0.0,19.5,60.0,0.0,0.0,10.0,32.25,25.0,53.5,21.0,18.0,15.0,29.75,15.0,55.0,0.0,8.0,37.5,7.5,8.25,0.0,20.0,15.75,9.25,25.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
119,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.25,0.0,0.0,0.0,50.5,30.0,27.25,0.0,54.25,13.25,0.0,0.0,42.5,12.25,0.0,0.0,57.25,0.0,47.0,36.0,8.5,45.75,0.0,0.0,9.5,0.0,0.0,43.0,33.75,68.5,0.0,25.75,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
120,,,,,,,,,,,,,,,,,,,,,,,,0.0,16.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,14.75,0.0,0.0,53.25,0.0,0.0,0.0,24.5,32.5,0.0,39.75,13.0,0.0,71.75,24.75,51.0,16.5,30.75,18.75,38.5,0.0,30.75,8.0,34.75,0.0,39.25,0.0,7.5,0.0,42.75,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
121,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,0.0,0.0,12.0,0.0,26.25,0.0,0.0,0.0,37.75,39.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,0.0,0.0,0.0,28.5,0.0,31.5,46.0,90.25,10.25,43.0,45.25,35.25,0.0,0.0,21.75,45.75,0.0,0.0,23.25,24.75,0.0,13.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
122,,,,,,,,,,,,,,,,,,,,,,,,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.25,0.0,42.0,0.0,0.0,25.0,0.0,0.0,0.0,48.5,40.25,0.0,0.0,22.75,0.0,70.25,59.25,40.5,25.0,47.5,12.25,50.5,0.0,34.75,0.0,41.25,0.0,37.5,0.0,23.75,0.0,9.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
123,,,,,,,,,,,,,,,,,,,,,,,,0.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,21.5,0.0,0.0,31.5,0.0,0.0,0.0,0.0,14.75,0.0,37.25,14.5,0.0,99.75,41.0,55.25,36.25,5.5,23.25,58.5,0.0,32.75,32.5,33.25,0.0,19.5,0.0,11.25,0.0,15.5,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
124,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.25,0.0,24.75,0.0,0.0,0.0,28.25,23.25,0.0,24.25,0.0,16.25,0.0,33.25,34.0,0.0,0.0,7.0,0.0,43.0,37.75,42.5,39.0,22.75,23.25,39.75,10.0,27.5,6.0,40.5,9.75,31.0,0.0,0.0,23.0,6.5,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
125,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.75,37.25,0.0,0.0,0.0,58.5,42.75,14.25,0.0,35.75,32.75,30.0,0.0,38.25,25.0,0.0,0.0,60.5,0.0,55.0,39.0,57.5,36.5,0.0,12.75,34.25,0.0,18.75,65.0,31.0,25.0,0.0,21.25,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,,,,,,,,,,,,,,,
126,,,,,,,,,,,,,,,,,,,,,,,,0.0,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.5,0.0,26.25,0.0,0.0,33.0,0.0,0.0,0.0,25.75,35.5,0.0,33.25,20.75,0.0,83.0,41.0,25.75,17.5,5.75,11.75,69.0,0.0,8.25,14.25,20.25,0.0,20.25,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
127,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,0.0,0.0,0.0,0.0,62.5,40.0,51.25,0.0,24.5,41.25,36.5,0.0,44.25,11.25,0.0,0.0,80.25,0.0,76.5,23.0,29.0,29.5,0.0,22.25,19.5,0.0,28.0,62.25,43.25,29.5,0.0,8.25,0.0,0.0,0.0,0.0,0.0,0.0,13.5,,,,,,,,,,,,,,,,
128,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,45.75,20.5,16.25,0.0,25.25,27.75,10.25,0.0,14.5,37.0,0.0,0.0,88.25,0.0,36.25,15.25,24.75,23.75,0.0,19.5,15.0,0.0,12.5,52.75,31.5,30.75,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,,,,,,,,,,,,,,,,
129,,,,,,,,,,,,,,,,,,,,,,,,,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.25,0.0,0.0,0.0,0.0,60.75,0.0,0.0,0.0,66.25,45.5,0.0,0.0,30.5,0.0,83.5,34.0,50.75,9.5,0.0,18.0,53.25,0.0,16.75,19.0,19.0,0.0,28.0,0.0,0.0,0.0,60.25,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
130,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,23.75,46.75,25.25,0.0,23.75,17.0,20.0,0.0,48.0,27.5,0.0,0.0,53.5,0.0,38.5,22.75,33.0,22.75,0.0,0.0,7.75,0.0,21.5,61.0,26.75,21.5,0.0,27.75,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,,,,,,,,,,,,,,,
131,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,22.0,47.25,26.5,0.0,23.75,17.0,20.25,0.0,49.0,27.0,0.0,0.0,52.5,0.0,38.0,22.75,33.25,22.0,0.0,0.0,7.75,0.0,20.75,60.75,26.75,20.75,0.0,27.5,0.0,0.0,0.0,0.0,0.0,0.0,19.75,0.0,,,,,,,,,,,,,,,
132,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,31.25,57.0,0.0,24.75,10.75,0.0,0.0,28.25,15.5,0.0,0.0,38.0,0.0,45.5,25.25,24.0,21.75,0.0,7.75,10.75,0.0,19.75,31.75,11.5,35.75,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,29.5,,,,,,,,,,,,,,
133,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.75,0.0,0.0,0.0,0.0,31.25,52.25,50.25,0.0,36.5,0.0,11.25,0.0,25.0,23.75,0.0,0.0,65.25,0.0,50.5,35.0,36.5,40.75,0.0,21.0,11.25,0.0,0.0,42.5,66.5,9.5,0.0,33.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,,,,,,,,,,,,,,
134,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,12.75,0.0,0.0,25.75,0.0,0.0,0.0,25.0,23.75,0.0,0.0,25.25,0.0,75.75,36.75,40.25,15.75,18.75,0.0,57.5,0.0,11.75,0.0,48.5,0.0,32.25,0.0,18.75,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,43.25,0.0,,,,,,,,,,,,,,
135,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,13.75,0.0,0.0,0.0,62.75,39.5,16.25,0.0,74.0,0.0,9.25,0.0,38.25,0.0,0.0,0.0,54.75,0.0,28.75,20.0,7.0,41.75,0.0,7.75,28.5,0.0,11.5,53.5,71.0,50.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,19.75,0.0,28.75,12.0,,,,,,,,,,,,,
136,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,33.25,0.0,0.0,47.25,0.0,14.75,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,12.0,0.0,9.25,53.5,64.0,12.5,44.75,21.5,24.25,0.0,0.0,0.0,10.5,0.0,0.0,39.5,32.75,0.0,0.0,0.0,0.0,0.0,0.0,24.25,0.0,0.0,0.0,,,,,,,,,,,,,
137,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,12.5,0.0,0.0,0.0,52.75,13.75,16.25,0.0,30.75,0.0,30.0,0.0,42.75,0.0,0.0,0.0,49.75,0.0,48.75,29.5,0.0,86.0,0.0,13.25,12.25,0.0,12.75,62.75,36.75,0.0,0.0,11.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.5,15.5,,,,,,,,,,,,,
138,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,29.0,0.0,0.0,0.0,46.75,58.75,59.75,0.0,10.0,34.5,11.0,0.0,31.75,0.0,0.0,0.0,29.5,0.0,70.25,59.75,15.75,8.5,0.0,45.25,8.5,0.0,17.5,16.5,68.5,34.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.25,0.0,,,,,,,,,,,,,
139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,79.5,39.5,40.75,0.0,15.0,31.0,37.75,0.0,50.75,0.0,0.0,0.0,22.25,0.0,40.25,31.5,57.0,64.5,0.0,29.25,26.75,0.0,19.75,13.5,63.25,27.5,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,25.25,25.5,0.0,,,,,,,,,,,,
140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,45.25,46.5,0.0,14.5,14.5,0.0,75.5,77.75,47.0,30.0,11.75,12.0,72.75,0.0,0.0,0.0,37.5,0.0,24.5,0.0,12.75,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,,,,,,,,,,,,
141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.25,0.0,8.5,0.0,0.0,21.5,0.0,0.0,0.0,29.25,18.0,0.0,0.0,10.25,0.0,84.0,57.25,37.5,0.0,7.75,7.75,95.5,0.0,0.0,0.0,34.75,0.0,16.0,0.0,8.25,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,9.25,0.0,0.0,0.0,,,,,,,,,,,,
142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,37.5,0.0,0.0,0.0,0.0,49.5,28.75,59.5,0.0,28.0,47.25,28.5,0.0,40.0,0.0,0.0,0.0,24.25,0.0,76.75,53.5,52.25,11.75,0.0,12.0,11.0,0.0,11.75,61.5,43.25,11.5,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,25.25,0.0,0.0,14.0,0.0,,,,,,,,,,,,
143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,35.5,52.5,41.0,0.0,15.5,18.0,37.75,0.0,26.75,0.0,0.0,0.0,35.75,0.0,34.5,45.25,19.75,46.75,0.0,22.5,18.75,0.0,31.5,50.25,50.75,27.75,0.0,21.5,0.0,0.0,0.0,0.0,0.0,0.0,33.25,0.0,25.25,0.0,0.0,0.0,,,,,,,,,,,
144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.25,0.0,24.5,0.0,0.0,31.0,0.0,0.0,0.0,40.25,27.5,0.0,14.5,14.25,0.0,86.25,51.0,9.75,13.25,0.0,33.5,70.5,0.0,24.5,11.0,23.0,0.0,0.0,0.0,11.25,0.0,25.75,0.0,0.0,0.0,0.0,0.0,0.0,24.5,0.0,0.0,0.0,0.0,,,,,,,,,,,
145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.25,0.0,9.25,0.0,0.0,73.0,0.0,0.0,0.0,49.25,0.0,0.0,7.0,16.5,0.0,81.5,46.0,41.5,29.5,11.0,0.0,70.75,0.0,0.0,0.0,23.0,0.0,27.75,0.0,0.0,0.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,6.5,0.0,0.0,34.25,0.0,0.0,0.0,37.0,21.0,0.0,0.0,9.0,0.0,75.75,70.75,22.75,0.0,11.0,11.5,67.75,0.0,6.0,23.25,6.0,0.0,30.0,0.0,12.25,0.0,22.75,0.0,0.0,0.0,0.0,0.0,0.0,8.75,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,25.0,29.75,72.75,0.0,25.75,16.0,15.0,0.0,53.5,14.5,0.0,0.0,13.0,0.0,75.75,14.25,10.75,32.75,0.0,12.0,20.25,0.0,0.0,80.75,65.5,21.75,0.0,12.25,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,27.75,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,35.0,0.0,23.5,0.0,0.0,0.0,55.5,24.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,54.5,29.0,84.25,0.0,42.25,30.5,21.75,0.0,0.0,20.75,40.5,0.0,0.0,10.5,11.25,0.0,0.0,0.0,0.0,0.0,0.0,12.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,8.25,0.0,17.75,0.0,0.0,8.0,0.0,0.0,0.0,0.0,34.5,0.0,17.75,0.0,0.0,68.75,35.5,37.0,17.25,13.5,0.0,79.0,0.0,14.75,0.0,20.75,0.0,38.25,0.0,7.5,0.0,18.25,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,0.0,0.0,34.5,0.0,0.0,0.0,21.5,29.5,0.0,16.25,15.0,0.0,69.0,41.75,56.75,25.5,0.0,0.0,80.5,0.0,13.25,26.0,30.0,0.0,13.5,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.75,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,9.5,0.0,22.75,12.75,0.0,51.5,0.0,14.5,0.0,61.25,34.75,14.5,22.25,20.75,0.0,60.25,22.0,54.75,12.75,29.75,19.75,51.25,0.0,19.75,0.0,32.25,0.0,0.0,10.75,8.25,25.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,27.5,13.25,0.0,0.0,0.0,39.0,73.0,55.25,0.0,31.0,16.75,11.0,0.0,25.75,13.5,0.0,0.0,35.5,0.0,57.0,28.5,30.75,61.25,0.0,25.25,0.0,0.0,25.25,57.0,69.5,44.75,0.0,38.25,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,41.0,40.5,0.0,0.0,0.0,0.0,0.0,,,,,,,,
153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.5,0.0,0.0,0.0,36.0,19.75,0.0,10.75,19.0,0.0,48.25,50.25,69.0,25.25,15.5,8.25,71.75,0.0,17.25,8.5,22.0,0.0,58.5,0.0,20.5,0.0,18.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.75,25.0,0.0,10.75,0.0,0.0,0.0,36.0,23.0,0.0,10.75,9.25,0.0,30.25,55.25,64.0,25.25,7.5,8.25,46.75,0.0,17.25,8.5,22.0,22.0,50.25,0.0,12.5,0.0,18.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,38.0,16.5,26.75,0.0,0.0,16.25,39.25,33.75,8.75,24.75,25.0,0.0,94.75,56.25,50.25,12.5,18.5,43.0,31.0,19.75,11.25,21.5,19.25,20.0,37.75,11.75,10.5,12.25,0.0,0.0,0.0,0.0,0.0,0.0,13.75,14.5,9.25,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,64.75,32.5,9.25,0.0,14.75,33.5,24.0,0.0,23.5,38.5,0.0,0.0,37.5,0.0,46.25,13.75,39.75,44.5,0.0,32.5,11.75,0.0,25.25,57.25,55.5,34.75,0.0,50.25,0.0,0.0,0.0,0.0,0.0,0.0,27.5,0.0,23.5,38.25,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,23.75,0.0,0.0,0.0,11.75,37.5,64.5,26.0,0.0,25.5,15.5,13.25,0.0,25.0,11.25,0.0,12.75,10.75,0.0,21.25,46.5,17.5,63.0,21.75,12.0,11.5,0.0,31.75,45.0,31.25,20.25,0.0,54.5,0.0,0.0,0.0,0.0,0.0,0.0,23.25,0.0,11.25,22.75,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,0.0,35.25,14.0,0.0,0.0,8.0,35.5,31.0,15.5,0.0,29.5,34.25,15.0,14.75,28.75,13.0,0.0,0.0,25.0,22.0,58.75,66.75,24.0,25.0,14.75,24.75,11.25,0.0,7.5,31.5,34.5,10.5,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,14.75,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
