,2020-03-08,2020-03-15,2020-03-22,2020-03-29,2020-04-05,2020-04-12,2020-04-19,2020-04-26,2020-05-03,2020-05-10,2020-05-17,2020-05-24,2020-05-31,2020-06-07,2020-06-14,2020-06-21,2020-06-28,2020-07-05,2020-07-12,2020-07-19,2020-07-26,2020-08-02,2020-08-09,2020-08-16,2020-08-23,2020-08-30,2020-09-06,2020-09-13,2020-09-20,2020-09-27,2020-10-04,2020-10-11,2020-10-18,2020-10-25,2020-11-01,2020-11-08,2020-11-15,2020-11-22,2020-11-29,2020-12-06,2020-12-13,2020-12-20,2020-12-27,2021-01-03,2021-01-10,2021-01-17,2021-01-24,2021-01-31,2021-02-07,2021-02-14,2021-02-21,2021-02-28,2021-03-07,2021-03-14,2021-03-21,2021-03-28,2021-04-04,2021-04-11,2021-04-18,2021-04-25,2021-05-02,2021-05-09,2021-05-16,2021-05-23,2021-05-30,2021-06-06,2021-06-13,2021-06-20,2021-06-27,2021-07-04,2021-07-11,2021-07-18,2021-07-25,2021-08-01,2021-08-08,2021-08-15,2021-08-22,2021-08-29,2021-09-05,2021-09-12,2021-09-19,2021-09-26,2021-10-03,2021-10-10,2021-10-17,2021-10-24,2021-10-31,2021-11-07,2021-11-14,2021-11-21,2021-11-28,2021-12-05,2021-12-12,2021-12-19,2021-12-26,2022-01-02,2022-01-09,2022-01-16,2022-01-23,2022-01-30,2022-02-06,2022-02-13,2022-02-20,2022-02-27,2022-03-06,2022-03-13,2022-03-20,2022-03-27,2022-04-03,2022-04-10,2022-04-17,2022-04-24,2022-05-01,2022-05-08,2022-05-15,2022-05-22,2022-05-29,2022-06-05,2022-06-12,2022-06-19,2022-06-26,2022-07-03,2022-07-10,2022-07-17,2022-07-24,2022-07-31,2022-08-07,2022-08-14,2022-08-21,2022-08-28,2022-09-04,2022-09-11,2022-09-18,2022-09-25,2022-10-02,2022-10-09,2022-10-16,2022-10-23,2022-10-30,2022-11-06,2022-11-13,2022-11-20,2022-11-27,2022-12-04,2022-12-11,2022-12-18,2022-12-25
81,,,,,,,,,,,,,,12.5,0.0,24.0,0.0,7.0,0.0,0.0,0.0,24.75,0.0,0.0,0.0,0.0,0.0,0.0,25.0,23.5,29.5,11.75,0.0,0.0,50.0,12.5,0.0,32.5,36.0,7.0,24.0,0.0,45.25,12.5,26.75,22.5,19.75,0.0,41.5,0.0,0.0,26.0,0.0,22.5,12.0,40.25,22.5,30.0,61.25,72.5,28.75,62.0,30.75,18.75,36.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,31.75,0.0,0.0,0.0,33.5,12.5,11.75,32.25,0.0,0.0,6.75,0.0,30.25,13.0,0.0,0.0,0.0,0.0,16.25,0.0,0.0,0.0,15.25,0.0,0.0,0.0,0.0,20.75,20.25,51.0,34.0,30.0,0.0,0.0,23.0,18.0,0.0,55.75,0.0,37.25,71.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,22.0,25.5,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,41.75,0.0,0.0,0.0,12.25,0.0,12.75,32.75,0.0,21.25,12.25,0.0,0.0,52.0,0.0,27.5,18.5,0.0,9.25,0.0,21.75,55.75,0.0,0.0,62.75,19.75,45.0,61.25,53.5,0.0,68.75,20.25,61.25,32.5,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.25,0.0,0.0,0.0,33.5,12.5,0.0,32.75,0.0,0.0,18.75,0.0,19.25,13.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,30.75,0.0,0.0,0.0,0.0,7.25,7.25,38.0,22.75,42.25,0.0,0.0,23.25,29.5,0.0,31.5,0.0,37.5,60.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,8.5,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.75,0.0,0.0,0.0,12.25,0.0,13.0,36.0,0.0,13.0,8.75,0.0,0.0,17.5,0.0,14.5,18.25,0.0,21.75,0.0,34.25,30.5,7.75,0.0,38.0,23.25,10.75,23.75,37.75,0.0,11.75,48.5,49.25,96.75,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,14.5,16.25,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.25,12.0,0.0,0.0,0.0,0.0,0.0,39.75,11.5,0.0,27.0,12.75,0.0,0.0,25.5,0.0,15.75,39.5,0.0,27.75,0.0,41.0,14.25,28.0,0.0,71.5,56.75,22.75,72.75,26.0,0.0,37.0,24.75,72.75,75.25,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,21.5,0.0,0.0,0.0,0.0,34.75,0.0,0.0,0.0,13.75,14.0,16.5,13.0,0.0,0.0,43.5,0.0,21.25,9.5,0.0,0.0,0.0,0.0,32.5,0.0,0.0,0.0,10.25,0.0,0.0,0.0,0.0,9.5,0.0,0.0,7.75,8.25,0.0,21.75,85.75,20.0,21.75,29.75,0.0,8.25,71.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,20.5,11.75,24.5,22.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.75,43.25,0.0,0.0,0.0,0.0,0.0,11.75,30.0,0.0,31.25,12.5,0.0,0.0,11.5,0.0,27.25,49.5,0.0,8.25,0.0,13.5,11.5,19.0,0.0,47.5,75.0,20.0,44.25,29.75,0.0,18.0,43.0,33.75,61.75,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,,,,,,,,,,,,,,,0.0,0.0,0.0,13.0,0.0,0.0,0.0,12.0,0.0,21.0,0.0,0.0,12.0,0.0,26.25,11.25,9.75,12.0,0.0,26.75,25.0,18.5,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,14.0,0.0,0.0,0.0,9.25,25.0,11.25,11.5,14.25,32.75,34.0,30.75,24.0,11.75,13.0,21.0,24.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,11.5,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.75,0.0,0.0,0.0,0.0,0.0,0.0,6.5,26.0,0.0,17.75,26.75,0.0,0.0,16.0,0.0,12.5,0.0,0.0,18.0,0.0,6.5,31.25,0.0,0.0,74.0,43.25,39.0,15.75,23.5,0.0,19.0,36.5,35.75,46.75,24.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.25,0.0,0.0,0.0,24.0,11.0,8.75,0.0,0.0,0.0,15.0,0.0,45.5,23.5,0.0,0.0,0.0,0.0,42.5,12.75,0.0,0.0,28.0,0.0,0.0,0.0,0.0,24.0,11.0,36.75,9.5,8.5,0.0,66.0,59.75,19.5,26.25,12.5,0.0,35.25,23.25,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,34.0,11.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,28.5,0.0,0.0,0.0,0.0,0.0,9.0,17.25,0.0,29.5,16.75,0.0,0.0,39.0,0.0,19.0,49.0,0.0,30.75,0.0,7.75,29.0,9.0,0.0,41.25,60.0,0.0,67.0,8.75,0.0,30.75,31.25,35.75,55.0,0.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,,,,,,,,,,,,,,,,8.25,0.0,9.5,0.0,0.0,0.0,8.25,0.0,13.75,0.0,0.0,0.0,9.25,25.0,20.25,17.0,8.5,0.0,13.25,0.0,12.25,0.0,0.0,20.0,21.0,0.0,29.25,27.25,12.5,0.0,0.0,13.0,0.0,13.0,10.0,19.0,0.0,13.75,0.0,13.0,23.25,42.75,73.5,56.75,21.25,44.0,18.5,0.0,71.5,17.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,,,,,,,,,,,,,,,,0.0,0.0,0.0,7.25,7.25,34.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.75,37.5,0.0,0.0,0.0,6.75,0.0,11.5,25.75,0.0,6.75,7.0,0.0,0.0,37.0,0.0,12.75,32.5,0.0,12.0,0.0,9.0,38.75,0.0,0.0,40.25,57.25,33.0,42.75,18.75,0.0,29.5,11.25,16.75,77.25,0.0,19.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,,,,,,,,,,,,,,,,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,45.75,0.0,0.0,0.0,0.0,23.25,22.75,38.0,0.0,0.0,35.75,0.0,62.0,13.5,0.0,0.0,0.0,0.0,58.25,15.75,0.0,0.0,11.5,0.0,0.0,0.0,0.0,14.5,14.5,61.25,23.25,24.75,0.0,21.0,46.0,40.75,12.25,12.75,0.0,47.0,72.75,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,,,,,,,,,,,,,,,,0.0,0.0,0.0,21.5,22.5,16.25,32.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,13.25,0.0,27.25,9.0,0.0,0.0,14.75,0.0,13.25,59.75,0.0,13.25,0.0,32.25,59.75,35.0,0.0,53.0,50.0,22.5,43.5,43.5,0.0,23.5,36.25,87.0,61.25,12.25,25.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,,,,,,,,,,,,,,,,,0.0,12.25,9.5,0.0,0.0,19.5,0.0,9.0,0.0,0.0,0.0,0.0,30.25,19.0,20.5,0.0,0.0,18.25,11.5,56.0,0.0,0.0,11.75,33.5,11.75,11.25,0.0,22.0,0.0,23.25,9.25,29.5,13.25,12.75,30.75,12.75,0.0,8.0,26.75,9.5,16.25,59.5,36.75,8.0,18.75,37.0,36.0,44.75,27.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,,,,,,,,,,,,,,,,,0.0,12.25,0.0,0.0,0.0,32.25,0.0,0.0,0.0,0.0,8.25,0.0,12.0,19.0,19.25,8.25,0.0,0.0,32.5,50.25,0.0,13.5,24.5,58.5,11.75,0.0,10.0,22.0,8.75,47.75,9.25,38.25,13.25,26.75,30.0,34.75,0.0,0.0,26.0,33.25,0.0,26.0,47.25,37.0,26.25,58.5,42.25,48.25,67.75,8.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,,,,,,,,,,,,,,,,,0.0,12.25,9.5,0.0,0.0,11.5,0.0,12.75,0.0,0.0,8.25,0.0,21.25,11.25,28.5,8.25,0.0,18.25,19.5,38.25,0.0,0.0,11.75,50.0,11.75,11.25,25.5,13.0,8.75,23.5,0.0,20.75,13.25,12.75,21.25,34.75,12.5,0.0,26.75,9.0,19.75,31.25,39.5,16.25,31.75,20.25,44.0,77.5,27.0,8.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,,,,,,,,,,,,,,,,0.0,0.0,13.0,0.0,0.0,12.75,0.0,21.75,0.0,0.0,0.0,0.0,9.0,0.0,12.5,0.0,0.0,0.0,13.0,34.25,13.5,13.5,12.75,0.0,0.0,0.0,15.5,0.0,0.0,14.75,0.0,0.0,0.0,14.0,9.5,40.75,12.5,8.0,0.0,14.75,31.0,48.75,53.75,12.75,25.0,13.25,69.0,62.5,25.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,,,,,,,,,,,,,,,,,0.0,0.0,9.25,34.5,14.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5,32.0,0.0,0.0,0.0,12.25,0.0,33.25,11.75,0.0,25.0,21.0,0.0,0.0,27.0,0.0,10.0,9.25,0.0,9.25,0.0,17.75,36.75,0.0,0.0,53.5,67.75,10.0,60.0,19.75,0.0,40.25,28.0,31.25,86.25,10.75,41.25,8.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,,,,,,,,,,,,,,,,,0.0,11.75,9.25,0.0,0.0,12.25,0.0,13.0,0.0,0.0,12.0,9.0,13.5,31.25,0.0,0.0,0.0,18.0,36.5,35.75,23.25,0.0,11.0,24.25,0.0,0.0,14.5,0.0,13.0,25.0,37.75,37.25,13.75,13.5,14.25,27.75,13.25,18.25,11.25,0.0,11.5,93.25,45.0,46.25,8.5,23.5,43.5,75.75,10.75,23.5,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,,,,,,,,,,,,,,,,,0.0,0.0,9.25,0.0,0.0,10.5,0.0,0.0,0.0,0.0,15.5,0.0,22.0,21.75,0.0,16.25,0.0,18.25,20.0,8.75,0.0,11.0,13.75,39.0,10.75,11.5,17.75,9.75,4.0,12.25,14.0,13.5,4.25,11.75,3.75,15.5,8.75,14.5,8.5,11.5,26.25,44.25,50.0,23.0,25.5,7.5,41.5,17.25,20.5,0.0,20.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,,,,,,,,,,,,,,,,,,0.0,49.0,0.0,0.0,0.0,0.0,38.75,0.0,0.0,0.0,26.25,13.0,13.0,13.0,0.0,0.0,46.5,0.0,32.25,35.5,0.0,0.0,0.0,0.0,41.0,14.75,0.0,0.0,39.5,0.0,0.0,0.0,0.0,0.0,14.5,38.0,0.0,24.25,0.0,53.75,67.5,13.0,24.25,33.0,0.0,12.0,73.25,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,,,,,,,,,,,,,,,,,0.0,25.5,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,16.75,0.0,16.0,8.25,0.0,0.0,0.0,0.0,23.5,23.75,0.0,6.5,8.25,45.0,9.0,0.0,19.0,9.25,12.0,22.25,11.5,29.5,22.5,21.5,16.5,8.75,0.0,9.5,8.0,41.75,23.5,45.75,76.0,34.25,31.5,33.25,29.25,81.75,57.75,0.0,26.0,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,,,,,,,,,,,,,,,,,,8.5,0.0,12.5,0.0,8.5,0.0,8.75,0.0,0.0,8.5,8.75,17.25,8.0,8.25,0.0,0.0,17.5,0.0,8.25,18.0,8.75,0.0,20.25,8.5,0.0,10.75,0.0,0.0,20.0,22.25,9.0,21.75,0.0,34.5,11.75,29.0,24.25,20.75,9.75,26.0,50.0,46.75,16.25,34.75,28.75,0.0,54.75,34.5,20.25,0.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,,,,,,,,,,,,,,,,,,26.25,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,41.75,24.25,27.75,7.75,0.0,0.0,34.5,16.75,0.0,8.5,0.0,74.75,9.0,0.0,24.75,18.25,22.75,18.75,23.25,29.25,22.0,21.75,26.5,18.25,0.0,18.75,0.0,18.0,17.75,42.25,42.0,45.75,16.0,49.25,26.5,80.0,26.5,28.0,20.25,48.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,,,,,,,,,,,,,,,,,,0.0,0.0,34.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,31.0,0.0,0.0,0.0,13.25,0.0,12.5,23.5,0.0,14.0,24.25,0.0,0.0,27.25,0.0,10.75,28.0,0.0,12.0,0.0,34.5,27.0,13.75,0.0,71.75,38.5,12.0,54.0,41.0,0.0,33.25,37.75,42.75,57.25,23.75,0.0,11.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,,,,,,,,,,,,,,,,,,11.75,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.75,26.25,8.5,8.0,0.0,0.0,8.5,0.0,0.0,11.5,0.0,30.0,11.75,0.0,9.5,20.5,18.75,10.0,32.25,30.25,0.0,0.0,8.75,8.5,0.0,7.5,0.0,56.5,18.75,26.25,65.25,41.5,29.25,97.75,39.0,39.25,0.0,20.25,32.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,,,,,,,,,,,,,,,,,,,0.0,24.0,13.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,34.25,0.0,0.0,0.0,22.75,0.0,0.0,22.25,0.0,11.75,0.0,0.0,0.0,60.0,0.0,12.5,48.75,0.0,24.25,0.0,61.25,35.75,22.25,0.0,42.0,62.75,30.75,43.5,53.25,0.0,21.5,35.0,32.75,43.5,21.25,10.75,23.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,,,,,,,,,,,,,,,,,,,15.75,22.5,7.75,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,15.25,0.0,0.0,0.0,21.0,0.0,6.75,20.75,0.0,0.0,6.75,0.0,0.0,15.25,0.0,7.5,13.75,0.0,15.75,0.0,30.5,21.75,6.25,0.0,30.75,13.75,5.75,31.25,0.0,0.0,35.5,0.0,30.75,68.5,7.75,8.5,21.25,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,,,,,,,,,,,,,,,,,,,9.25,0.0,0.0,13.0,0.0,16.0,0.0,0.0,0.0,9.25,16.25,12.5,29.0,0.0,0.0,9.25,12.75,38.0,9.5,0.0,0.0,0.0,0.0,41.5,27.5,0.0,0.0,29.75,14.75,0.0,0.0,14.5,17.5,0.0,15.25,18.5,15.25,15.0,32.75,53.0,31.25,29.5,42.25,0.0,28.25,53.25,12.25,13.5,14.25,24.75,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,15.5,0.0,0.0,0.0,0.0,9.25,0.0,19.25,14.75,7.75,8.0,0.0,0.0,32.0,17.0,0.0,10.5,17.75,45.25,8.0,0.0,20.5,0.0,21.5,12.25,8.5,14.75,18.5,19.25,0.0,8.5,0.0,9.5,6.0,27.25,17.0,55.5,59.75,45.25,16.0,39.0,19.75,35.0,32.75,6.5,26.5,15.5,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,,,,,,,,,,,,,,,,,,,,0.0,0.0,34.5,0.0,0.0,0.0,0.0,0.0,0.0,8.0,19.75,6.0,6.25,0.0,0.0,18.0,28.5,0.0,6.25,6.0,36.25,15.5,0.0,14.75,6.5,6.75,10.75,18.75,0.0,8.5,23.5,14.75,0.0,0.0,14.0,20.0,39.25,18.0,33.5,49.75,53.75,20.25,57.75,67.75,50.25,31.75,9.5,0.0,44.0,6.75,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,,,,,,,,,,,,,,,,,,,,0.0,0.0,14.0,0.0,0.0,0.0,0.0,16.0,0.0,23.75,6.5,8.25,7.5,0.0,0.0,30.0,7.75,0.0,14.25,19.75,16.0,0.0,0.0,18.5,7.0,16.5,8.25,16.25,16.25,0.0,0.0,0.0,16.5,0.0,7.0,6.25,25.25,21.0,65.25,41.0,36.75,19.75,60.75,14.75,77.25,28.25,23.25,38.0,31.25,15.5,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,,,,,,,,,,,,,,,,,,,,,0.0,23.75,0.0,0.0,0.0,0.0,0.0,0.0,47.5,17.25,0.0,21.0,0.0,0.0,21.25,20.5,0.0,12.75,8.0,27.75,11.75,0.0,0.0,9.25,9.5,13.5,44.5,45.5,20.25,19.5,9.25,0.0,0.0,0.0,23.0,33.0,8.75,35.75,35.75,38.0,30.0,38.0,31.75,91.25,0.0,12.0,21.75,24.0,0.0,22.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,,,,,,,,,,,,,,,,,,,,,0.0,7.5,0.0,0.0,0.0,0.0,15.25,0.0,25.5,20.0,28.0,16.25,0.0,0.0,0.0,37.5,0.0,13.0,8.0,38.5,29.25,0.0,0.0,22.25,41.0,14.75,41.0,38.5,8.75,0.0,13.75,22.0,0.0,7.5,0.0,8.5,7.25,63.75,38.25,55.25,26.5,49.0,50.5,72.25,32.25,0.0,37.5,36.25,8.5,65.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,,,,,,,,,,,,,,,,,,,,,26.5,12.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.25,37.5,0.0,0.0,0.0,21.25,0.0,42.75,21.5,0.0,0.0,13.25,0.0,0.0,29.5,0.0,15.0,23.5,0.0,20.0,0.0,13.75,42.5,13.0,0.0,47.0,46.25,30.0,55.75,12.5,0.0,31.25,22.0,59.75,59.75,18.0,19.0,22.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,26.0,0.0,0.0,0.0,13.0,12.0,25.0,12.5,0.0,0.0,13.75,0.0,12.0,28.5,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,14.5,0.0,0.0,0.0,0.0,14.75,14.0,39.0,0.0,0.0,0.0,70.75,49.25,36.0,12.0,38.75,0.0,26.5,37.25,0.0,0.0,0.0,0.0,28.5,43.5,37.0,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,,,,,,,,,,,,,,,,,,,,,,24.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.5,48.0,0.0,0.0,0.0,24.0,0.0,36.75,47.25,0.0,12.0,13.75,0.0,0.0,24.5,0.0,42.0,28.5,0.0,12.25,0.0,77.75,11.25,0.0,0.0,78.75,39.5,21.5,78.5,33.75,0.0,45.75,36.25,57.0,59.75,0.0,25.5,24.0,0.0,0.0,28.5,0.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,16.0,0.0,16.75,48.25,23.5,7.5,0.0,0.0,8.25,20.75,0.0,40.25,29.75,21.0,0.0,0.0,0.0,20.0,21.75,0.0,28.75,49.0,23.25,13.75,20.25,9.0,0.0,9.75,10.0,42.5,11.75,32.75,31.0,43.25,10.0,60.25,14.25,44.5,35.25,16.25,16.25,23.5,22.25,69.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,,,,,,,,,,,,,,,,,,,,,,,0.0,63.0,0.0,0.0,0.0,35.75,11.5,9.0,23.5,0.0,0.0,43.0,0.0,10.75,24.25,0.0,0.0,0.0,0.0,0.0,11.5,0.0,0.0,13.75,0.0,0.0,0.0,0.0,0.0,21.75,34.25,29.25,0.0,0.0,39.5,41.75,31.0,21.5,31.0,0.0,42.25,45.75,0.0,0.0,0.0,0.0,62.5,37.5,9.25,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
