,2020-03-08,2020-03-15,2020-03-22,2020-03-29,2020-04-05,2020-04-12,2020-04-19,2020-04-26,2020-05-03,2020-05-10,2020-05-17,2020-05-24,2020-05-31,2020-06-07,2020-06-14,2020-06-21,2020-06-28,2020-07-05,2020-07-12,2020-07-19,2020-07-26,2020-08-02,2020-08-09,2020-08-16,2020-08-23,2020-08-30,2020-09-06,2020-09-13,2020-09-20,2020-09-27,2020-10-04,2020-10-11,2020-10-18,2020-10-25,2020-11-01,2020-11-08,2020-11-15,2020-11-22,2020-11-29,2020-12-06,2020-12-13,2020-12-20,2020-12-27,2021-01-03,2021-01-10,2021-01-17,2021-01-24,2021-01-31,2021-02-07,2021-02-14,2021-02-21,2021-02-28,2021-03-07,2021-03-14,2021-03-21,2021-03-28,2021-04-04,2021-04-11,2021-04-18,2021-04-25,2021-05-02,2021-05-09,2021-05-16,2021-05-23,2021-05-30,2021-06-06,2021-06-13,2021-06-20,2021-06-27,2021-07-04,2021-07-11,2021-07-18,2021-07-25,2021-08-01,2021-08-08,2021-08-15,2021-08-22,2021-08-29,2021-09-05,2021-09-12,2021-09-19,2021-09-26,2021-10-03,2021-10-10,2021-10-17,2021-10-24,2021-10-31,2021-11-07,2021-11-14,2021-11-21,2021-11-28,2021-12-05,2021-12-12,2021-12-19,2021-12-26,2022-01-02,2022-01-09,2022-01-16,2022-01-23,2022-01-30,2022-02-06,2022-02-13,2022-02-20,2022-02-27,2022-03-06,2022-03-13,2022-03-20,2022-03-27,2022-04-03,2022-04-10,2022-04-17,2022-04-24,2022-05-01,2022-05-08,2022-05-15,2022-05-22,2022-05-29
45,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,0.0,25.0,0.0,0.0,0.0,0.0,38.5,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.5,56.25,18.75,25.0,0.0,0.0,0.0,24.75,38.75,64.25,55.25,0.0,0.0,0.0,0.0,0.0,0.0,17.75,0.0,35.0,0.0,55.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,0.0,39.75,0.0,0.0,0.0,0.0,25.0,0.0,0.0,23.75,0.0,0.0,0.0,0.0,0.0,0.0,22.5,0.0,0.0,71.75,41.0,41.5,12.75,0.0,0.0,0.0,54.5,14.0,48.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,37.25,0.0,18.5,0.0,40.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,,,,,,,,,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.75,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.25,0.0,0.0,0.0,0.0,58.25,0.0,0.0,0.0,7.25,33.25,9.0,15.75,0.0,16.5,0.0,28.25,39.25,0.0,27.25,0.0,16.5,0.0,11.75,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.75,0.0,0.0,0.0,36.75,0.0,0.0,48.5,0.0,0.0,75.0,11.0,35.25,49.5,0.0,0.0,0.0,39.75,15.75,35.75,17.75,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,9.5,0.0,22.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,3.75,0.0,0.0,0.0,47.5,0.0,0.0,0.0,0.0,0.0,57.0,25.5,0.0,27.25,0.0,0.0,0.0,50.25,6.0,16.25,36.25,0.0,0.0,0.0,0.0,0.0,0.0,2.75,0.0,21.0,0.0,20.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.25,0.0,14.75,0.0,0.0,0.0,0.0,53.25,0.0,0.0,61.75,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,74.25,11.5,20.25,46.75,0.0,0.0,0.0,38.75,28.75,16.75,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.5,0.0,57.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.25,0.0,14.75,0.0,0.0,0.0,0.0,55.0,0.0,0.0,60.0,0.0,0.0,0.0,57.25,0.0,0.0,13.0,0.0,0.0,61.75,11.5,21.0,35.0,0.0,0.0,0.0,45.75,36.0,26.0,18.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,71.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,12.75,0.0,0.0,0.0,35.25,0.0,0.0,0.0,0.0,0.0,61.0,11.0,21.5,0.0,0.0,0.0,0.0,39.25,14.5,25.75,24.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,27.25,0.0,0.0,0.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,,,,,,,,,,0.0,0.0,0.0,23.0,0.0,0.0,0.0,18.25,0.0,22.25,0.0,0.0,0.0,13.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.25,0.0,0.0,0.0,0.0,36.75,0.0,0.0,0.0,10.75,25.5,0.0,34.0,0.0,12.75,0.0,16.0,0.0,0.0,27.0,0.0,0.0,0.0,12.25,54.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,,,,,,,,,,0.0,0.0,0.0,39.25,0.0,0.0,0.0,23.5,0.0,25.0,0.0,0.0,0.0,67.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.5,0.0,0.0,0.0,0.0,59.75,0.0,0.0,0.0,13.25,25.5,32.0,17.5,0.0,0.0,0.0,0.0,20.5,0.0,17.5,0.0,42.0,0.0,35.75,37.5,0.0,35.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.75,0.0,0.0,0.0,0.0,0.0,0.0,55.25,0.0,0.0,74.0,0.0,11.5,0.0,0.0,0.0,0.0,31.75,27.25,8.25,46.5,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,35.0,0.0,10.0,0.0,12.0,11.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,48.25,0.0,0.0,0.0,67.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75,13.5,31.0,0.0,33.75,0.0,22.0,20.0,0.0,42.0,0.0,0.0,0.0,24.25,41.75,43.25,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.75,0.0,30.25,0.0,0.0,0.0,0.0,28.25,0.0,0.0,8.75,0.0,0.0,0.0,23.25,0.0,0.0,13.0,0.0,0.0,44.25,11.75,7.75,47.0,0.0,0.0,0.0,35.75,40.75,5.75,18.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,17.75,0.0,18.25,0.0,97.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,48.25,0.0,0.0,0.0,67.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.25,0.0,0.0,0.0,13.5,39.75,13.5,31.25,0.0,15.5,0.0,21.0,20.0,0.0,19.25,0.0,20.75,0.0,24.5,64.25,68.25,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,38.75,0.0,14.25,0.0,0.0,0.0,0.0,13.75,0.0,0.0,0.0,0.0,0.0,0.0,23.25,0.0,0.0,0.0,24.0,25.0,60.5,0.0,0.0,34.75,11.25,25.0,19.75,40.25,39.0,0.0,25.5,0.0,0.0,0.0,0.0,0.0,0.0,54.25,0.0,20.5,0.0,10.75,0.0,47.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,,,,,,,,,,,0.0,0.0,39.5,0.0,0.0,0.0,17.25,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.75,0.0,0.0,0.0,0.0,15.5,0.0,0.0,0.0,9.25,35.25,40.25,0.0,0.0,14.75,0.0,34.25,0.0,0.0,14.0,0.0,47.25,0.0,18.0,75.75,19.5,43.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,,,,,,,,,,,0.0,0.0,32.5,0.0,0.0,0.0,38.25,0.0,25.0,0.0,0.0,0.0,40.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,25.25,0.0,0.0,0.0,25.0,10.0,8.75,27.25,0.0,9.0,0.0,0.0,19.5,0.0,18.0,0.0,45.0,0.0,40.5,22.0,50.5,46.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.25,0.0,0.0,0.0,24.25,0.0,0.0,0.0,0.0,0.0,75.0,32.0,11.0,11.75,0.0,0.0,0.0,25.5,29.25,30.75,14.5,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,35.25,0.0,7.75,0.0,72.75,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0,9.25,0.0,0.0,21.5,0.0,0.0,0.0,24.25,0.0,0.0,0.0,0.0,0.0,100.0,32.0,11.0,19.5,0.0,0.0,0.0,34.0,29.25,30.25,8.5,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,28.25,0.0,7.0,0.0,63.0,7.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,,,,,,,,,,,,0.0,32.5,0.0,0.0,0.0,64.25,0.0,41.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.75,32.25,0.0,0.0,0.0,24.0,0.0,0.0,31.75,0.0,11.0,0.0,35.25,0.0,23.75,52.0,0.0,23.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,9.0,0.0,15.5,0.0,0.0,0.0,0.0,37.0,0.0,0.0,12.75,0.0,0.0,0.0,34.25,0.0,0.0,24.25,0.0,0.0,59.5,23.0,31.75,12.75,0.0,0.0,0.0,32.0,7.25,17.75,39.25,0.0,0.0,0.0,0.0,0.0,0.0,22.25,0.0,7.0,0.0,12.0,0.0,89.0,24.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,,,,,,,,,,,,0.0,24.25,0.0,0.0,0.0,48.25,0.0,0.0,0.0,0.0,0.0,38.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,41.0,0.0,17.25,0.0,0.0,0.0,20.5,58.25,0.0,0.0,0.0,39.5,0.0,45.0,78.5,71.5,24.75,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,23.25,0.0,17.75,0.0,0.0,0.0,0.0,31.5,0.0,0.0,13.75,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,79.25,22.25,45.5,25.0,0.0,0.0,0.0,56.5,31.75,36.5,24.75,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,20.0,0.0,21.75,0.0,48.5,23.75,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,,,,,,,,,,,,0.0,48.25,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,40.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.5,0.0,0.0,0.0,0.0,35.25,0.0,0.0,0.0,22.0,24.0,18.25,38.75,0.0,0.0,0.0,32.75,13.0,0.0,20.0,0.0,36.5,0.0,0.0,35.75,49.75,13.5,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,,,,,,,,,,,,,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,14.5,0.0,0.0,30.25,0.0,0.0,0.0,9.0,0.0,0.0,7.5,0.0,0.0,84.25,8.5,8.75,0.0,0.0,0.0,0.0,50.0,20.25,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.75,0.0,81.25,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,,,,,,,,,,,,,19.5,0.0,0.0,0.0,28.25,0.0,55.5,0.0,0.0,0.0,13.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.75,16.5,15.0,0.0,0.0,9.5,0.0,28.75,30.75,0.0,0.0,0.0,21.75,0.0,12.5,56.75,0.0,12.5,0.0,0.0,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,84.25,0.0,56.75,0.0,35.0,31.0,23.25,81.5,16.25,0.0,0.0,0.0,37.75,9.25,0.0,0.0,10.0,0.0,0.0,38.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,,,,,,,,,,,,,,0.0,0.0,0.0,23.0,0.0,39.5,0.0,0.0,0.0,13.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.25,0.0,0.0,0.0,0.0,24.75,0.0,0.0,0.0,14.25,39.75,15.75,18.25,0.0,33.75,0.0,0.0,0.0,0.0,40.75,0.0,31.75,0.0,11.5,70.25,46.75,0.0,0.0,0.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,,,,,,,,,,,,,,0.0,0.0,0.0,26.0,0.0,14.25,0.0,0.0,0.0,0.0,13.75,0.0,0.0,13.0,0.0,0.0,0.0,25.25,0.0,0.0,24.25,0.0,0.0,74.5,34.25,11.5,36.5,0.0,0.0,0.0,34.25,30.75,17.0,26.75,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0,10.75,0.0,37.5,0.0,0.0,0.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,,,,,,,,,,,,,,0.0,0.0,0.0,25.0,0.0,15.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,23.5,0.0,0.0,0.0,11.75,0.0,0.0,57.75,0.0,0.0,97.75,21.0,21.25,0.0,0.0,0.0,0.0,31.5,28.75,24.75,41.25,0.0,0.0,0.0,0.0,0.0,0.0,30.25,0.0,29.25,0.0,31.25,0.0,36.5,44.25,0.0,0.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,,,,,,,,,,,,,,0.0,0.0,0.0,14.75,0.0,25.0,0.0,0.0,0.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,26.5,31.25,29.25,32.0,0.0,34.5,0.0,51.75,0.0,0.0,0.0,0.0,35.0,0.0,13.0,25.0,30.0,12.5,0.0,0.0,72.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,25.0,61.75,0.0,0.0,14.0,47.75,53.75,10.0,20.5,9.5,0.0,10.0,10.0,0.0,0.0,21.75,0.0,0.0,46.75,0.0,44.75,0.0,0.0,26.0,0.0,0.0,0.0,26.75,12.75,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,0.0,0.0,13.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.25,74.5,11.25,11.5,37.75,34.0,38.25,0.0,13.25,7.75,8.5,17.75,10.0,0.0,0.0,21.75,0.0,0.0,22.0,0.0,41.25,0.0,11.25,11.5,12.25,0.0,0.0,0.0,12.25,47.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,,,,,,,,,,,,,,,0.0,0.0,39.0,0.0,15.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,12.25,0.0,0.0,0.0,0.0,8.25,9.0,34.25,0.0,25.25,0.0,0.0,0.0,0.0,22.25,0.0,71.5,0.0,20.75,37.5,51.0,12.5,0.0,0.0,35.25,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,15.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.75,0.0,0.0,0.0,0.0,0.0,0.0,23.75,0.0,0.0,75.0,0.0,35.25,25.0,0.0,0.0,0.0,26.0,30.25,33.25,18.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,30.0,0.0,42.5,0.0,0.0,0.0,0.0,0.0,35.25,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,,,,,,,,,,,,,,,0.0,0.0,38.75,0.0,0.0,0.0,0.0,0.0,63.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,58.5,0.0,0.0,0.0,26.75,34.0,17.75,26.0,0.0,16.75,0.0,10.5,22.5,0.0,20.5,0.0,39.0,0.0,0.0,55.75,0.0,46.75,0.0,0.0,81.75,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,,,,,,,,,,,,,,,0.0,0.0,49.5,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,32.25,0.0,0.0,0.0,25.25,0.0,18.75,32.25,0.0,11.0,0.0,47.5,0.0,20.75,45.75,49.0,35.0,0.0,0.0,59.75,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,,,,,,,,,,,,,,,0.0,0.0,23.75,0.0,75.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,71.25,0.0,0.0,0.0,42.75,0.0,0.0,23.5,0.0,0.0,65.5,17.25,42.25,38.5,0.0,0.0,0.0,78.25,39.25,30.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,32.0,0.0,19.0,0.0,66.75,40.5,0.0,0.0,61.25,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,,,,,,,,,,,,,,,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,13.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.25,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,7.5,40.5,0.0,0.0,0.0,9.0,0.0,29.75,11.75,0.0,21.5,0.0,39.25,0.0,0.0,24.25,38.75,12.25,0.0,0.0,62.25,71.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.25,12.75,0.0,0.0,25.0,0.0,0.0,37.25,0.0,0.0,34.0,0.0,27.25,16.25,0.0,0.0,0.0,23.25,46.25,32.0,45.5,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,58.0,0.0,26.25,0.0,42.25,0.0,0.0,0.0,0.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,,,,,,,,,,,,,,,0.0,0.0,48.5,0.0,25.0,0.0,0.0,0.0,48.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.5,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,30.0,16.5,15.0,0.0,35.75,0.0,29.0,11.75,0.0,0.0,0.0,28.75,0.0,33.75,20.5,57.75,56.25,0.0,0.0,59.0,13.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,,,,,,,,,,,,,,,,0.0,21.0,0.0,38.5,0.0,0.0,0.0,0.0,42.25,0.0,0.0,21.75,0.0,0.0,0.0,32.0,0.0,0.0,17.5,0.0,0.0,70.0,29.5,31.75,12.0,0.0,0.0,0.0,17.75,22.25,42.0,17.25,0.0,0.0,0.0,0.0,0.0,0.0,32.75,0.0,0.0,0.0,11.5,0.0,45.5,29.5,0.0,0.0,49.0,48.5,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,,,,,,,,,,,,,,,,0.0,47.0,0.0,25.0,0.0,0.0,0.0,34.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0,0.0,10.25,0.0,0.0,0.0,12.25,14.25,7.5,38.5,0.0,15.0,0.0,0.0,0.0,0.0,37.25,0.0,44.5,0.0,51.25,30.0,21.5,31.5,0.0,0.0,73.5,43.75,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,,,,,,,,,,,,,,,,0.0,14.25,0.0,28.25,0.0,0.0,0.0,0.0,15.25,0.0,0.0,27.0,0.0,0.0,0.0,12.75,0.0,0.0,0.0,0.0,0.0,13.25,12.0,13.0,23.25,0.0,0.0,0.0,33.25,23.25,34.75,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.75,0.0,62.75,13.5,0.0,0.0,72.5,24.0,27.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,,,,,,,,,,,,,,,,0.0,11.5,0.0,25.75,0.0,0.0,0.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,12.0,7.0,0.0,7.5,0.0,0.0,0.0,0.0,9.75,0.0,0.0,0.0,33.75,0.0,21.0,36.5,10.5,14.75,0.0,0.0,36.0,26.75,61.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,,,,,,,,,,,,,,,,0.0,0.0,0.0,25.75,0.0,0.0,0.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,0.0,0.0,0.0,0.0,23.75,0.0,0.0,0.0,12.0,7.0,0.0,7.5,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,42.5,0.0,21.0,36.5,10.5,14.75,0.0,0.0,25.5,26.75,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,,,,,,,,,,,,,,,,0.0,12.75,0.0,28.5,0.0,0.0,0.0,0.0,13.5,0.0,0.0,24.25,0.0,0.0,0.0,48.0,0.0,0.0,24.75,0.0,0.0,38.25,34.0,11.25,36.25,0.0,0.0,0.0,46.25,30.25,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,31.75,0.0,0.0,0.0,11.0,0.0,62.5,36.25,0.0,0.0,24.0,23.0,36.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,,,,,,,,,,,,,,,,0.0,23.5,0.0,34.5,0.0,0.0,0.0,22.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.75,0.0,0.0,0.0,0.0,19.75,0.0,0.0,0.0,4.75,42.0,17.5,25.5,0.0,31.5,0.0,10.25,7.5,0.0,18.5,0.0,17.75,0.0,0.0,19.0,11.5,63.75,0.0,0.0,44.5,47.0,62.5,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
