,2020-03-01,2020-03-08,2020-03-15,2020-03-22,2020-03-29,2020-04-05,2020-04-12,2020-04-19,2020-04-26,2020-05-03,2020-05-10,2020-05-17,2020-05-24,2020-05-31,2020-06-07,2020-06-14,2020-06-21,2020-06-28,2020-07-05,2020-07-12,2020-07-19,2020-07-26,2020-08-02,2020-08-09,2020-08-16,2020-08-23,2020-08-30,2020-09-06,2020-09-13,2020-09-20,2020-09-27,2020-10-04,2020-10-11,2020-10-18,2020-10-25,2020-11-01,2020-11-08,2020-11-15,2020-11-22,2020-11-29,2020-12-06,2020-12-13,2020-12-20,2020-12-27,2021-01-03,2021-01-10,2021-01-17,2021-01-24,2021-01-31,2021-02-07,2021-02-14,2021-02-21,2021-02-28,2021-03-07,2021-03-14,2021-03-21,2021-03-28,2021-04-04,2021-04-11,2021-04-18,2021-04-25,2021-05-02,2021-05-09,2021-05-16,2021-05-23,2021-05-30,2021-06-06,2021-06-13,2021-06-20,2021-06-27,2021-07-04,2021-07-11,2021-07-18,2021-07-25,2021-08-01,2021-08-08,2021-08-15,2021-08-22,2021-08-29,2021-09-05,2021-09-12,2021-09-19,2021-09-26,2021-10-03,2021-10-10,2021-10-17,2021-10-24,2021-10-31,2021-11-07,2021-11-14,2021-11-21,2021-11-28,2021-12-05,2021-12-12,2021-12-19,2021-12-26,2022-01-02,2022-01-09,2022-01-16,2022-01-23,2022-01-30,2022-02-06,2022-02-13,2022-02-20,2022-02-27,2022-03-06,2022-03-13,2022-03-20,2022-03-27,2022-04-03,2022-04-10,2022-04-17,2022-04-24,2022-05-01,2022-05-08,2022-05-15,2022-05-22,2022-05-29,2022-06-05,2022-06-12,2022-06-19,2022-06-26,2022-07-03,2022-07-10,2022-07-17,2022-07-24,2022-07-31,2022-08-07,2022-08-14,2022-08-21,2022-08-28,2022-09-04,2022-09-11,2022-09-18,2022-09-25,2022-10-02,2022-10-09,2022-10-16,2022-10-23,2022-10-30,2022-11-06,2022-11-13,2022-11-20,2022-11-27,2022-12-04
79,,,,,,,,,,,,,44.5,60.5,34.75,51.0,9.75,15.75,40.25,26.5,46.25,7.25,6.75,0.0,29.5,9.25,0.0,0.0,0.0,50.5,18.25,0.0,17.75,0.0,0.0,0.0,9.25,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.75,49.75,0.0,46.5,24.75,11.25,30.75,70.75,11.0,15.25,0.0,32.75,55.75,25.25,0.0,25.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,,,,,,,,,,,,,33.25,42.5,48.75,37.5,27.25,34.5,0.0,0.0,10.25,0.0,7.75,16.5,0.0,14.75,0.0,0.0,14.5,9.25,9.0,18.25,0.0,0.0,0.0,7.25,0.0,0.0,15.75,0.0,7.5,9.75,0.0,0.0,52.0,0.0,26.75,24.75,79.25,0.0,23.25,0.0,18.5,0.0,18.0,23.75,22.75,66.75,0.0,24.0,0.0,13.75,25.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,,,,,,,,,,,,,34.0,76.5,0.0,37.0,29.5,37.5,0.0,0.0,0.0,10.75,9.75,52.5,0.0,41.75,9.0,0.0,22.75,0.0,38.5,24.75,0.0,0.0,0.0,9.25,13.75,0.0,30.0,0.0,21.0,19.0,0.0,0.0,47.5,0.0,28.5,39.5,34.0,0.0,34.75,0.0,47.0,0.0,0.0,57.0,21.0,59.5,0.0,32.0,0.0,0.0,16.0,8.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,,,,,,,,,,,,,41.25,56.5,44.75,42.75,11.25,18.25,14.5,19.5,44.75,10.25,0.0,0.0,42.25,0.0,0.0,0.0,0.0,49.5,7.0,0.0,18.25,0.0,0.0,0.0,10.75,7.0,0.0,0.0,0.0,0.0,0.0,32.5,8.0,8.75,33.5,0.0,49.75,22.5,32.25,0.0,55.0,15.75,15.25,6.5,26.75,30.5,20.75,0.0,27.0,0.0,0.0,15.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,,,,,,,,,,,,,,53.0,30.25,55.5,29.25,15.0,0.0,0.0,0.0,12.0,0.0,24.25,0.0,18.0,10.5,0.0,25.5,9.5,9.25,13.75,0.0,0.0,0.0,23.25,26.0,0.0,0.0,0.0,20.0,9.5,0.0,0.0,55.5,9.0,74.0,43.5,51.25,0.0,40.25,0.0,30.25,0.0,25.25,31.5,34.75,78.0,0.0,29.75,0.0,13.25,29.75,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,,,,,,,,,,,,,,86.0,60.25,6.75,21.5,34.5,0.0,0.0,16.25,18.5,8.0,29.25,0.0,17.75,6.25,0.0,17.0,7.0,12.5,7.0,0.0,0.0,0.0,12.75,0.0,0.0,12.25,0.0,14.75,7.5,0.0,0.0,19.0,8.25,51.0,11.75,20.25,0.0,42.75,0.0,8.25,0.0,22.5,28.75,14.0,73.25,0.0,21.5,0.0,11.5,8.25,15.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,,,,,,,,,,,,,,23.25,18.25,67.5,0.0,10.0,21.75,8.75,19.25,27.75,0.0,0.0,31.75,0.0,0.0,9.75,0.0,17.0,20.75,17.5,20.25,28.25,9.0,37.75,0.0,0.0,20.75,0.0,0.0,0.0,0.0,11.5,0.0,0.0,0.0,0.0,0.0,26.25,25.5,10.75,41.25,23.5,9.25,45.75,36.5,32.5,17.5,31.75,24.5,17.25,7.5,0.0,39.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,,,,,,,,,,,,,,,37.25,42.25,49.0,19.5,0.0,0.0,17.0,0.0,20.0,36.5,0.0,19.25,8.75,0.0,27.25,0.0,17.25,8.0,0.0,0.0,0.0,0.0,8.5,0.0,9.5,0.0,0.0,28.0,0.0,0.0,44.0,0.0,70.25,32.75,10.0,0.0,66.5,0.0,21.0,0.0,53.0,36.0,35.0,36.0,0.0,23.25,0.0,14.0,16.0,34.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,,,,,,,,,,,,,,,25.75,69.75,7.0,50.75,7.0,21.75,45.25,12.0,7.75,0.0,35.5,0.0,0.0,0.0,0.0,29.5,15.0,0.0,9.0,0.0,0.0,0.0,6.75,8.25,0.0,0.0,0.0,0.0,0.0,11.5,0.0,21.5,10.5,0.0,38.0,19.25,10.5,0.0,47.75,34.5,30.5,6.5,32.5,34.75,23.75,0.0,20.0,0.0,0.0,6.25,6.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,,,,,,,,,,,,,,,33.25,51.75,8.0,37.75,24.0,8.25,9.5,20.75,12.75,0.0,26.25,20.5,0.0,0.0,0.0,50.25,18.25,0.0,8.25,0.0,0.0,0.0,16.0,7.75,0.0,0.0,0.0,0.0,0.0,0.0,18.5,19.25,43.25,0.0,38.75,10.0,20.5,13.0,22.25,13.0,37.0,0.0,30.0,28.5,21.5,0.0,5.0,0.0,0.0,7.75,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,,,,,,,,,,,,,,,31.75,27.25,20.0,36.5,0.0,0.0,11.0,20.0,10.25,6.5,0.0,20.5,28.0,0.0,0.0,16.0,9.0,21.0,0.0,0.0,0.0,25.25,19.5,0.0,0.0,0.0,0.0,26.0,0.0,0.0,43.75,23.25,67.0,33.0,53.75,0.0,42.5,0.0,23.5,0.0,9.0,9.25,44.25,56.75,0.0,21.75,0.0,8.0,21.75,9.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,,,,,,,,,,,,,,,33.5,45.75,32.0,38.5,0.0,0.0,0.0,26.25,10.75,26.25,0.0,10.5,8.75,0.0,30.25,0.0,20.0,34.25,0.0,0.0,0.0,18.0,0.0,0.0,8.25,0.0,10.75,0.0,0.0,0.0,71.75,11.5,61.25,23.5,27.75,0.0,0.0,0.0,34.0,0.0,27.25,0.0,17.75,58.5,0.0,0.0,0.0,16.0,16.75,9.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,,,,,,,,,,,,,,,0.0,33.5,0.0,23.5,35.25,41.0,53.0,46.5,0.0,0.0,36.25,0.0,0.0,8.75,0.0,12.25,0.0,0.0,8.25,51.25,27.5,48.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.25,0.0,0.0,0.0,0.0,0.0,44.0,16.5,27.0,14.75,39.5,13.0,20.75,33.25,52.0,17.5,64.75,39.5,10.5,50.5,0.0,10.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,,,,,,,,,,,,,,,9.25,69.25,12.75,41.25,44.75,13.25,42.25,6.5,6.0,0.0,38.25,7.25,0.0,0.0,0.0,49.25,0.0,0.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,21.5,35.5,8.5,15.0,23.25,14.75,22.25,40.75,13.5,37.5,25.0,39.0,15.25,25.25,0.0,41.25,0.0,0.0,6.5,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,,,,,,,,,,,,,,,,49.25,8.75,31.5,0.0,0.0,0.0,12.75,26.0,26.25,0.0,10.5,8.75,0.0,30.25,13.75,9.25,37.75,0.0,0.0,0.0,18.0,0.0,0.0,8.25,0.0,10.75,0.0,0.0,0.0,46.75,11.5,46.75,23.5,14.0,0.0,0.0,0.0,21.5,0.0,30.5,14.0,31.5,74.25,0.0,23.25,0.0,27.0,20.5,22.75,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,,,,,,,,,,,,,,,,69.75,12.75,45.5,44.25,13.25,60.25,0.0,0.0,0.0,27.5,7.25,0.0,0.0,0.0,54.0,10.25,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,15.0,35.75,22.0,33.25,16.5,8.0,28.0,40.25,7.75,57.5,25.0,39.0,29.5,21.0,0.0,45.5,0.0,0.0,6.5,0.0,13.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,,,,,,,,,,,,,,,,35.75,28.25,45.75,0.0,0.0,9.0,0.0,0.0,35.25,0.0,10.75,0.0,0.0,16.75,18.0,9.75,16.75,0.0,0.0,0.0,20.25,30.0,0.0,8.25,0.0,19.25,16.5,0.0,0.0,65.75,9.5,22.75,34.25,55.5,0.0,32.25,0.0,18.5,0.0,33.5,10.25,7.5,56.25,0.0,15.0,0.0,0.0,20.25,24.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,,,,,,,,,,,,,,,,38.25,20.75,30.5,17.75,17.0,52.25,11.25,8.0,9.25,17.75,9.5,10.25,0.0,0.0,48.25,8.5,17.25,9.75,12.75,0.0,21.5,0.0,10.0,12.75,0.0,0.0,0.0,0.0,9.0,29.25,12.25,40.0,12.5,9.0,15.75,21.25,44.5,63.25,0.0,32.75,9.25,52.5,52.25,20.25,18.5,36.5,0.0,0.0,0.0,0.0,5.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,,,,,,,,,,,,,,,,17.25,21.5,38.5,28.5,47.5,59.75,13.5,20.0,0.0,17.75,0.0,0.0,0.0,0.0,54.5,8.5,0.0,9.75,0.0,0.0,0.0,8.75,10.0,0.0,0.0,0.0,0.0,0.0,33.5,7.75,12.25,62.75,11.25,20.0,0.0,0.0,53.0,70.75,9.5,43.25,10.5,70.25,44.25,35.5,0.0,67.25,0.0,0.0,10.0,0.0,5.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,,,,,,,,,,,,,,,,22.5,7.75,25.25,0.0,0.0,7.75,13.25,11.25,14.25,0.0,7.5,26.25,0.0,7.25,14.0,23.25,18.75,0.0,0.0,0.0,16.5,9.75,0.0,27.5,0.0,10.25,17.75,0.0,0.0,57.75,8.75,34.5,9.5,40.75,0.0,36.0,0.0,0.0,0.0,43.0,14.25,20.25,70.5,0.0,29.5,0.0,16.0,14.75,22.75,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,,,,,,,,,,,,,,,,86.5,17.0,29.0,49.5,14.25,51.75,10.25,18.0,0.0,55.0,6.75,0.0,0.0,0.0,54.5,7.25,0.0,24.0,0.0,0.0,0.0,7.25,6.25,0.0,0.0,0.0,0.0,0.0,17.5,18.75,0.0,48.25,0.0,38.25,21.75,10.75,39.5,72.5,20.25,46.0,0.0,42.5,42.75,39.75,0.0,27.0,0.0,0.0,7.0,7.25,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,,,,,,,,,,,,,,,40.25,36.25,33.5,0.0,0.0,0.0,27.75,8.5,35.5,0.0,23.75,19.5,0.0,38.75,35.25,35.75,16.5,0.0,0.0,0.0,7.5,18.75,0.0,25.0,0.0,29.75,30.25,0.0,0.0,36.75,9.0,34.25,32.5,51.75,0.0,45.75,0.0,23.0,0.0,26.0,15.0,24.0,58.75,0.0,31.75,0.0,6.25,18.5,7.5,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,,,,,,,,,,,,,,,,19.5,0.0,0.0,8.5,19.5,34.75,10.5,0.0,0.0,9.0,0.0,0.0,30.0,0.0,10.75,0.0,19.75,30.75,46.5,9.5,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,39.0,10.25,39.25,48.75,57.25,19.25,41.25,8.0,41.75,24.5,45.25,48.5,9.25,28.75,0.0,29.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,,,,,,,,,,,,,,,,,32.75,77.25,0.0,0.0,10.5,15.75,42.25,22.0,0.0,0.0,10.0,0.0,41.0,8.0,12.25,32.5,0.0,0.0,0.0,17.25,0.0,0.0,37.75,0.0,18.25,21.25,0.0,0.0,44.5,24.75,54.0,37.5,66.5,0.0,30.75,0.0,35.75,0.0,36.25,25.5,16.25,69.75,0.0,21.0,0.0,14.25,36.0,14.75,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,,,,,,,,,,,,,,,,,10.75,13.75,13.25,32.5,61.5,17.25,19.25,0.0,66.75,0.0,0.0,0.0,0.0,23.25,17.5,0.0,0.0,0.0,0.0,0.0,24.75,14.25,0.0,0.0,0.0,0.0,0.0,8.5,20.25,0.0,66.5,27.75,31.25,22.75,7.75,9.25,52.75,19.75,41.0,6.25,35.0,49.5,29.25,0.0,20.25,0.0,0.0,0.0,5.5,5.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,,,,,,,,,,,,,,,,,0.0,16.5,0.0,0.0,9.75,18.75,27.5,16.75,0.0,22.5,27.25,0.0,9.5,15.5,23.75,22.5,0.0,0.0,0.0,12.0,6.75,0.0,11.75,0.0,9.5,25.5,0.0,0.0,72.75,0.0,13.25,15.25,36.5,0.0,36.0,0.0,7.0,0.0,8.5,44.5,15.25,58.5,0.0,13.5,0.0,13.25,24.75,11.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,,,,,,,,,,,,,,,,,8.5,31.0,50.0,14.75,50.0,19.0,7.75,0.0,31.75,6.75,0.0,0.0,0.0,28.25,29.25,0.0,8.0,0.0,0.0,0.0,14.75,21.5,0.0,0.0,0.0,0.0,0.0,17.5,10.25,10.0,45.0,9.5,19.5,19.25,10.5,27.25,37.75,24.25,21.25,6.5,54.25,34.25,12.25,0.0,36.25,0.0,0.0,15.5,0.0,6.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,,,,,,,,,,,,,,,,,35.5,25.0,0.0,0.0,10.0,12.5,11.0,18.75,0.0,38.5,11.75,0.0,8.75,26.75,0.0,23.5,0.0,0.0,0.0,9.25,10.0,0.0,8.75,0.0,8.5,0.0,0.0,0.0,52.25,20.5,56.25,21.75,45.75,0.0,22.25,0.0,0.0,0.0,18.25,28.5,15.25,40.5,0.0,12.0,0.0,14.0,39.75,7.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,,,,,,,,,,,,,,,,,16.5,26.0,0.0,0.0,8.0,8.25,7.75,26.25,0.0,7.0,8.0,0.0,16.0,9.5,14.75,39.0,0.0,0.0,0.0,23.25,10.25,0.0,7.25,0.0,9.75,6.5,0.0,0.0,56.75,16.0,42.0,21.0,28.0,0.0,15.75,0.0,12.0,0.0,5.75,13.0,14.75,65.0,0.0,10.25,0.0,0.0,0.0,20.25,0.0,0.0,12.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,,,,,,,,,,,,,,,,,42.75,19.0,52.0,9.25,67.5,25.25,10.25,0.0,45.75,11.25,0.0,0.0,0.0,32.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,13.75,15.5,50.75,39.0,40.25,13.5,15.0,46.25,25.0,21.25,39.5,9.0,41.5,65.0,33.0,0.0,50.0,0.0,0.0,18.5,8.5,9.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,,,,,,,,,,,,,,,,,7.0,39.0,0.0,0.0,7.75,51.25,7.0,16.0,0.0,33.5,18.0,0.0,15.75,15.5,0.0,22.25,0.0,0.0,0.0,6.75,0.0,0.0,15.0,0.0,0.0,8.75,0.0,0.0,38.75,26.0,11.5,30.5,75.75,0.0,39.0,0.0,17.75,0.0,14.0,9.0,30.25,57.0,0.0,12.5,0.0,7.25,28.5,22.25,0.0,0.0,4.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,,,,,,,,,,,,,,,,,,33.25,0.0,0.0,7.75,43.75,17.75,16.0,0.0,27.5,0.0,0.0,10.25,25.5,9.0,31.25,0.0,0.0,0.0,6.75,0.0,0.0,0.0,0.0,9.75,8.75,0.0,0.0,50.0,7.5,36.5,10.75,69.0,0.0,32.5,0.0,17.75,0.0,9.25,18.0,30.25,32.0,0.0,12.5,0.0,7.25,15.25,7.75,0.0,0.0,11.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,,,,,,,,,,,,,,,,,,9.25,24.0,19.5,35.25,9.0,0.0,0.0,16.5,0.0,0.0,9.75,0.0,5.75,0.0,0.0,17.75,0.0,0.0,0.0,7.0,17.0,0.0,0.0,0.0,0.0,0.0,19.5,0.0,19.75,40.5,0.0,8.75,29.0,15.5,50.75,64.75,22.25,20.75,39.0,32.25,28.5,35.5,7.0,23.75,0.0,0.0,0.0,8.5,10.0,12.5,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,,,,,,,,,,,,,,,,,,9.25,6.25,15.5,26.5,10.75,0.0,0.0,23.0,0.0,0.0,17.25,0.0,0.0,6.75,0.0,14.25,14.25,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.25,0.0,0.0,0.0,0.0,0.0,0.0,16.5,10.5,36.25,17.75,14.75,55.5,16.5,47.5,18.25,13.75,19.5,0.0,6.0,0.0,10.75,0.0,23.5,10.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,,,,,,,,,,,,,,,,,,9.25,7.0,9.0,34.25,19.75,0.0,0.0,15.75,0.0,0.0,17.25,0.0,0.0,6.75,0.0,14.25,8.25,0.0,8.75,7.0,6.75,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,16.25,0.0,8.75,8.5,16.5,18.5,52.75,10.25,15.0,62.0,23.5,54.0,18.25,13.75,25.75,0.0,6.0,0.0,10.75,5.5,23.5,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,,,,,,,,,,,,,,,,,,14.75,24.0,17.25,42.5,9.0,8.0,0.0,32.0,7.75,0.0,0.0,0.0,5.75,0.0,0.0,9.75,0.0,0.0,0.0,7.0,24.0,0.0,0.0,0.0,0.0,0.0,8.75,0.0,19.75,58.5,0.0,8.75,29.0,24.25,48.5,70.0,12.0,19.0,22.0,37.5,20.75,28.5,0.0,22.25,0.0,0.0,0.0,14.25,10.0,0.0,7.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,,,,,,,,,,,,,,,,,,27.0,0.0,0.0,11.0,0.0,27.25,34.25,0.0,29.25,19.25,0.0,28.0,9.25,23.25,28.25,0.0,0.0,0.0,7.25,7.5,0.0,17.5,0.0,17.75,10.25,0.0,0.0,21.25,31.25,58.75,34.75,87.0,0.0,30.5,0.0,20.25,0.0,25.5,17.25,9.25,63.5,0.0,22.25,0.0,22.5,6.75,16.75,0.0,0.0,5.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,,,,,,,,,,,,,,,,,,30.5,45.25,15.5,40.75,17.0,0.0,0.0,8.0,8.25,0.0,9.25,0.0,42.5,14.5,8.25,22.25,17.25,0.0,0.0,13.25,15.5,0.0,0.0,0.0,0.0,0.0,10.25,0.0,7.25,36.75,18.0,7.5,20.75,0.0,46.0,34.0,19.5,20.75,8.25,22.0,32.25,26.5,7.0,23.5,0.0,15.5,7.25,12.75,11.0,0.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,,,,,,,,,,,,,,,,,,50.0,0.0,0.0,14.5,27.5,13.75,35.5,0.0,10.5,10.25,0.0,10.25,0.0,11.5,42.75,0.0,0.0,0.0,19.25,13.0,0.0,22.5,0.0,25.25,10.25,0.0,0.0,38.25,15.25,41.75,53.5,57.0,0.0,53.5,0.0,40.25,0.0,18.5,22.0,18.5,54.75,0.0,18.25,0.0,0.0,27.75,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,,,,,,,,,,,,,,,,,,0.0,56.75,0.0,25.0,28.75,0.0,0.0,0.0,0.0,0.0,11.25,0.0,29.5,11.0,0.0,21.0,51.5,34.25,31.25,0.0,0.0,11.75,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,38.25,24.5,13.25,38.25,47.5,22.75,11.5,0.0,55.0,17.5,43.25,25.0,8.5,8.25,0.0,41.75,0.0,15.75,7.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,,,,,,,,,,,,,,,,,,20.75,30.0,14.0,23.0,6.0,14.25,0.0,33.75,13.5,0.0,13.75,0.0,9.5,0.0,0.0,12.25,33.25,13.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.75,0.0,18.75,42.0,42.75,58.75,34.0,24.75,12.0,8.0,32.0,22.0,0.0,24.25,28.0,6.75,30.5,0.0,30.25,3.75,15.25,8.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,,,,,,,,,,,,,,,,,,8.75,29.5,10.5,36.5,15.75,0.0,0.0,11.75,0.0,0.0,20.0,0.0,0.0,10.5,19.75,11.75,44.75,20.5,35.0,0.0,0.0,22.5,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,37.25,14.0,20.75,64.75,9.5,40.75,53.25,60.25,26.75,42.25,18.5,35.5,9.0,26.75,0.0,9.5,0.0,14.0,5.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,,,,,,,,,,,,,,,,,,,30.0,37.5,42.5,8.25,12.5,0.0,10.0,0.0,0.0,11.0,0.0,25.0,29.0,9.75,9.0,12.25,0.0,16.5,0.0,8.5,9.75,0.0,0.0,0.0,0.0,19.25,10.5,0.0,25.0,13.75,25.0,46.25,22.25,40.75,46.0,30.25,39.0,35.5,25.5,20.25,26.25,19.25,28.5,0.0,15.25,0.0,26.75,8.0,4.75,0.0,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
