,2020-03-01,2020-03-08,2020-03-15,2020-03-22,2020-03-29,2020-04-05,2020-04-12,2020-04-19,2020-04-26,2020-05-03,2020-05-10,2020-05-17,2020-05-24,2020-05-31,2020-06-07,2020-06-14,2020-06-21,2020-06-28,2020-07-05,2020-07-12,2020-07-19,2020-07-26,2020-08-02,2020-08-09,2020-08-16,2020-08-23,2020-08-30,2020-09-06,2020-09-13,2020-09-20,2020-09-27,2020-10-04,2020-10-11,2020-10-18,2020-10-25,2020-11-01,2020-11-08,2020-11-15,2020-11-22,2020-11-29,2020-12-06,2020-12-13,2020-12-20,2020-12-27,2021-01-03,2021-01-10,2021-01-17,2021-01-24,2021-01-31,2021-02-07,2021-02-14,2021-02-21,2021-02-28,2021-03-07,2021-03-14,2021-03-21,2021-03-28,2021-04-04,2021-04-11,2021-04-18,2021-04-25,2021-05-02,2021-05-09,2021-05-16,2021-05-23,2021-05-30,2021-06-06,2021-06-13,2021-06-20,2021-06-27,2021-07-04,2021-07-11,2021-07-18,2021-07-25,2021-08-01,2021-08-08,2021-08-15,2021-08-22,2021-08-29,2021-09-05,2021-09-12,2021-09-19,2021-09-26,2021-10-03,2021-10-10,2021-10-17,2021-10-24,2021-10-31,2021-11-07,2021-11-14,2021-11-21,2021-11-28,2021-12-05,2021-12-12,2021-12-19,2021-12-26,2022-01-02,2022-01-09,2022-01-16,2022-01-23,2022-01-30,2022-02-06,2022-02-13,2022-02-20,2022-02-27,2022-03-06,2022-03-13,2022-03-20,2022-03-27,2022-04-03,2022-04-10,2022-04-17,2022-04-24
0,0.0,15.25,0.0,0.0,8.75,0.0,27.0,35.5,4.0,40.0,24.25,31.5,0.0,18.25,0.0,38.0,4.0,31.25,32.0,43.75,62.75,99.5,29.25,16.5,30.25,26.75,4.0,10.5,0.0,13.75,0.0,4.25,0.0,0.0,13.5,0.0,4.25,11.0,0.0,11.25,16.5,5.25,22.25,34.25,18.5,12.25,64.5,9.25,17.5,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.0,0.0,7.5,0.0,22.0,14.25,39.0,19.75,15.75,0.0,29.5,30.75,8.25,5.75,0.0,17.5,7.5,6.5,47.0,43.5,65.25,58.25,76.25,8.25,39.0,3.0,3.5,15.25,0.0,0.0,14.75,8.5,0.0,0.0,0.0,12.75,12.75,12.0,0.0,0.0,0.0,7.5,16.75,29.75,17.0,10.0,16.75,21.5,0.0,23.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.0,13.75,0.0,0.0,8.25,0.0,34.25,44.5,6.75,37.75,28.25,40.5,0.0,13.0,19.25,28.75,32.0,20.5,45.25,42.75,66.0,75.0,48.25,45.5,22.0,11.75,9.5,12.75,0.0,24.5,0.0,4.5,0.0,0.0,11.0,0.0,18.0,4.5,0.0,8.0,30.75,17.75,28.0,14.5,23.0,13.0,50.75,4.75,13.75,0.0,7.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.0,0.0,0.0,0.0,5.25,0.0,25.75,23.25,0.0,21.25,29.0,32.75,0.0,12.75,4.5,19.25,29.25,27.75,50.25,26.75,62.25,81.75,32.5,32.25,27.75,25.25,5.25,4.0,0.0,18.75,0.0,13.5,0.0,0.0,14.0,0.0,4.25,4.25,0.0,4.25,25.0,18.5,19.25,33.75,27.75,0.0,29.5,7.25,19.0,0.0,18.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.0,0.0,23.0,0.0,19.5,11.75,32.25,41.5,68.0,0.0,46.75,22.0,16.0,19.0,0.0,50.0,0.0,4.25,45.0,57.0,74.75,71.75,53.75,21.5,51.75,5.25,6.0,14.75,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,4.75,5.0,0.0,0.0,5.25,17.5,13.5,14.25,43.75,34.0,34.75,40.75,6.5,42.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.0,7.0,0.0,0.0,14.5,0.0,41.5,23.5,5.0,40.25,10.75,30.0,0.0,17.25,18.75,33.5,40.5,28.5,32.25,36.75,74.75,65.25,50.0,49.5,20.75,18.0,9.5,6.25,0.0,31.0,0.0,5.0,0.0,0.0,21.75,0.0,5.0,9.75,0.0,11.5,7.25,17.25,57.0,14.0,34.0,13.0,70.25,13.25,19.0,0.0,21.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0.0,6.75,0.0,0.0,3.75,0.0,57.75,28.25,15.0,24.75,17.0,20.5,2.75,9.0,10.5,45.0,30.75,28.5,44.0,24.75,96.75,46.5,65.0,42.75,14.75,26.0,13.75,12.75,0.0,37.25,0.0,3.0,0.0,0.0,4.75,0.0,12.25,4.75,0.0,11.25,13.5,11.75,28.25,29.0,15.25,4.25,43.0,17.25,14.5,3.75,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.0,0.0,0.0,0.0,15.0,0.0,44.5,22.0,38.0,0.0,15.75,23.75,6.25,15.5,0.0,20.5,0.0,7.5,43.25,74.5,85.5,39.75,98.5,43.0,40.0,5.25,0.0,15.5,0.0,0.0,13.25,0.0,0.0,6.0,0.0,8.5,9.0,8.5,0.0,0.0,0.0,14.0,0.0,23.75,37.75,17.25,22.25,23.0,0.0,41.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.0,6.5,0.0,0.0,19.25,12.0,59.0,44.0,21.5,16.75,19.0,24.25,9.5,10.25,11.0,39.25,20.5,4.25,59.5,35.5,70.0,49.0,53.5,44.0,30.75,17.75,6.25,14.25,0.0,17.0,10.5,10.25,0.0,0.0,11.25,5.5,0.0,5.5,0.0,0.0,5.25,6.5,21.0,37.75,28.0,23.25,57.0,8.25,7.25,27.0,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,0.0,5.0,5.5,34.75,0.0,32.0,37.0,50.0,7.75,31.25,17.75,18.0,10.5,3.75,23.25,7.25,15.75,48.5,42.25,55.0,63.75,84.0,31.75,32.0,34.75,18.75,16.75,4.25,0.0,6.75,7.75,0.0,11.5,0.0,3.75,10.5,12.5,0.0,4.5,0.0,3.75,9.0,12.75,17.25,12.25,11.25,14.75,11.25,41.25,0.0,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,0.0,5.0,0.0,42.25,0.0,33.0,47.25,57.0,0.0,37.0,27.0,14.0,15.25,0.0,28.75,3.25,4.25,69.0,55.25,62.25,66.5,83.75,28.5,39.25,22.75,10.25,16.75,0.0,0.0,6.75,3.5,0.0,11.5,0.0,3.75,10.5,12.5,0.0,0.0,5.75,3.75,15.75,21.25,31.5,13.5,0.0,29.5,7.0,42.5,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,5.5,6.5,0.0,12.0,10.75,53.75,22.75,26.75,22.75,25.0,27.75,9.5,14.75,3.5,24.25,11.5,11.75,47.25,48.25,53.0,91.0,71.75,17.5,30.25,12.5,9.0,9.0,0.0,3.75,0.0,8.5,0.0,5.5,4.0,5.25,4.25,8.5,0.0,8.25,14.75,13.0,22.5,23.25,46.0,20.0,44.75,18.25,0.0,18.25,15.5,11.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,0.0,4.25,0.0,12.0,7.25,27.25,40.0,37.0,14.0,13.75,18.75,2.75,23.0,4.5,38.75,8.75,16.0,48.75,32.0,67.25,80.25,76.0,35.0,20.75,22.25,14.5,9.25,0.0,13.0,12.5,0.0,0.0,0.0,5.25,0.0,5.5,3.0,0.0,4.25,5.5,8.75,15.75,35.0,33.5,15.75,23.0,13.0,21.0,8.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,0.0,7.5,0.0,31.75,11.0,23.0,17.0,31.25,0.0,26.0,43.25,12.75,13.5,0.0,29.25,3.25,4.5,47.0,69.5,78.75,49.25,52.25,33.0,30.5,10.0,9.75,7.0,0.0,0.0,16.5,10.0,0.0,4.5,0.0,3.75,3.5,4.0,0.0,0.0,15.0,14.75,10.0,26.0,37.0,26.0,17.75,12.0,16.5,26.75,0.0,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,0.0,0.0,0.0,26.0,0.0,27.25,43.75,43.75,0.0,25.5,24.5,12.75,11.25,0.0,43.5,8.5,3.75,64.25,67.5,55.75,63.75,84.5,12.25,30.25,7.75,13.25,12.5,0.0,0.0,7.25,4.5,0.0,10.25,0.0,9.75,8.75,4.25,0.0,0.0,13.25,8.0,22.5,47.0,47.75,19.75,11.75,16.0,22.5,50.25,0.0,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,34.75,0.0,0.0,16.75,0.0,55.75,36.5,7.0,46.25,32.5,23.25,0.0,10.75,12.0,27.0,27.0,24.0,41.0,27.5,63.5,78.0,22.25,35.25,38.25,10.0,16.5,11.25,0.0,10.5,0.0,3.5,0.0,0.0,4.75,0.0,7.5,8.25,0.0,3.5,9.0,26.25,27.75,22.0,20.5,22.0,20.25,6.25,10.75,0.0,10.0,26.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,6.25,5.25,0.0,11.0,0.0,36.25,31.75,7.0,19.5,29.75,43.75,0.0,21.25,9.75,55.25,43.75,45.0,41.0,38.0,69.25,58.75,59.0,22.75,8.25,8.25,8.25,11.75,0.0,33.25,3.5,6.25,0.0,0.0,9.5,3.75,10.0,16.25,0.0,11.25,27.5,20.25,26.5,42.25,46.75,5.0,29.25,8.5,14.5,9.25,21.75,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,7.0,0.0,0.0,27.25,0.0,9.5,30.25,0.0,36.0,28.0,51.75,0.0,18.25,19.75,50.5,50.5,23.75,31.0,38.75,62.0,88.0,35.75,53.0,48.75,32.0,11.0,5.75,0.0,23.5,0.0,3.5,0.0,0.0,8.5,0.0,6.25,11.0,0.0,6.25,9.0,14.75,26.25,32.25,18.5,20.5,63.75,11.0,0.0,0.0,26.75,11.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,0.0,0.0,29.0,18.25,14.0,37.5,6.0,54.25,12.5,15.5,16.5,17.0,0.0,31.0,17.5,23.5,31.25,30.0,90.75,36.0,23.5,74.5,16.0,28.75,68.25,29.5,0.0,6.5,0.0,0.0,26.5,13.25,18.0,0.0,6.5,6.25,0.0,0.0,19.75,0.0,0.0,0.0,22.0,18.75,8.0,8.5,24.0,38.25,8.0,16.75,8.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,0.0,0.0,0.0,4.0,13.5,28.25,16.0,35.5,0.0,33.5,13.5,11.0,15.25,0.0,19.5,2.75,10.0,35.5,39.25,74.5,88.5,57.25,26.5,37.5,0.0,3.0,11.25,0.0,0.0,3.25,5.5,0.0,5.75,0.0,3.0,9.0,0.0,0.0,0.0,0.0,5.75,8.0,25.0,41.0,19.25,7.0,32.0,0.0,44.75,0.0,6.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,23.5,0.0,0.0,0.0,0.0,15.25,41.0,3.25,17.25,19.5,33.5,0.0,12.75,21.75,51.75,21.75,45.5,19.5,17.25,45.25,98.75,33.25,49.0,23.5,30.0,4.0,0.0,0.0,14.5,0.0,9.75,0.0,0.0,7.0,0.0,3.5,0.0,0.0,11.25,19.0,17.25,34.25,44.5,34.5,10.0,59.5,23.5,14.75,0.0,42.5,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,0.0,0.0,5.25,0.0,12.0,30.25,3.75,24.75,11.0,17.5,0.0,15.5,7.0,26.75,22.75,23.5,28.75,20.0,64.25,93.75,33.75,33.5,27.0,8.0,0.0,12.0,0.0,24.25,0.0,0.0,0.0,0.0,4.25,0.0,4.0,12.25,0.0,4.0,15.5,17.75,20.5,27.5,13.0,0.0,61.0,7.0,16.75,0.0,19.75,15.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,0.0,9.0,9.5,3.25,39.0,4.5,21.75,10.25,14.5,10.5,18.0,0.0,21.75,0.0,26.5,44.0,46.5,68.25,13.75,5.25,59.75,32.0,40.0,44.5,32.25,0.0,6.5,8.0,0.0,7.75,7.5,4.75,0.0,12.25,13.0,0.0,0.0,21.5,0.0,0.0,0.0,26.5,3.75,5.75,25.0,40.0,26.0,19.25,8.5,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,5.75,0.0,24.0,6.5,50.75,12.25,32.75,10.75,23.75,24.5,9.0,10.25,0.0,14.5,12.5,41.25,57.75,71.0,64.5,71.5,56.75,17.75,44.5,17.25,24.0,11.25,5.5,0.0,7.75,14.75,0.0,10.5,0.0,14.5,4.0,0.0,0.0,0.0,0.0,4.25,0.0,11.25,42.0,10.5,22.75,34.0,10.5,40.5,0.0,12.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,,,4.75,8.25,11.25,24.5,0.0,73.25,15.25,9.25,10.75,8.75,0.0,8.75,9.75,36.25,36.0,36.75,80.0,39.75,11.75,61.5,32.25,47.0,32.75,26.25,0.0,18.5,15.0,0.0,11.75,3.75,7.0,0.0,10.5,25.75,0.0,0.0,16.5,0.0,0.0,0.0,17.25,4.75,20.5,8.0,37.25,8.0,16.25,29.75,15.75,0.0,27.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,0.0,8.25,0.0,15.0,40.0,15.5,41.0,21.25,30.75,0.0,19.5,5.75,75.75,21.75,21.75,31.25,29.5,69.25,59.25,48.5,28.75,20.0,20.75,0.0,3.75,0.0,28.0,0.0,6.5,0.0,0.0,17.0,0.0,10.25,6.75,0.0,6.75,15.5,17.0,45.75,23.5,32.0,8.75,51.75,25.0,16.5,0.0,29.5,21.25,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,,,,15.75,8.75,4.25,32.75,5.25,46.0,11.25,8.5,10.5,10.5,0.0,4.75,11.5,18.25,56.0,23.25,82.25,19.25,25.25,69.75,36.25,26.0,37.25,36.25,0.0,12.0,8.5,0.0,22.75,7.0,5.75,0.0,5.5,23.0,0.0,0.0,33.25,0.0,0.0,0.0,0.0,16.5,0.0,7.0,29.5,20.75,11.25,11.5,15.75,0.0,16.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,,,0.0,6.75,0.0,29.0,23.5,0.0,40.75,30.25,31.0,0.0,19.25,9.5,52.5,34.0,21.25,28.75,31.0,44.5,97.75,38.0,41.5,26.5,22.25,10.75,0.0,0.0,36.5,0.0,0.0,0.0,0.0,10.0,0.0,9.5,11.25,0.0,11.25,26.0,15.0,35.5,52.25,37.75,6.75,13.5,28.0,26.25,0.0,6.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,,,,0.0,18.25,0.0,30.25,26.75,36.5,0.0,21.75,24.0,6.0,11.25,0.0,14.75,2.75,5.75,41.0,46.75,68.75,48.5,65.25,19.25,26.0,18.75,12.25,15.0,0.0,0.0,8.0,0.0,0.0,13.25,0.0,8.75,11.5,9.0,0.0,0.0,9.5,3.75,10.75,18.25,34.0,6.25,11.75,30.25,10.25,42.75,0.0,6.0,0.0,10.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,,,,,8.75,0.0,44.5,25.75,2.25,23.25,23.0,21.0,0.0,20.25,13.25,35.5,21.5,27.75,38.0,25.0,53.0,97.25,40.5,34.25,28.0,10.75,6.5,16.0,0.0,12.25,0.0,12.75,0.0,0.0,4.0,0.0,8.75,0.0,0.0,13.0,14.0,15.0,34.75,17.0,35.5,8.0,24.5,30.5,33.0,0.0,16.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,,,,,12.0,14.5,44.5,4.5,46.75,6.5,4.0,3.75,4.0,0.0,13.25,16.25,19.0,15.5,27.25,91.75,23.75,27.75,72.25,34.75,43.25,9.75,39.75,0.0,15.25,0.0,0.0,16.5,0.0,10.25,0.0,13.25,3.0,0.0,0.0,7.5,0.0,0.0,0.0,11.5,22.0,15.0,7.0,28.5,21.25,16.25,19.25,0.0,0.0,5.0,25.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,,,,,13.5,0.0,31.75,33.25,4.75,25.25,14.25,33.0,0.0,9.75,18.75,53.5,39.5,9.0,33.75,42.5,83.25,71.75,43.75,44.0,37.0,22.25,4.75,0.0,0.0,24.5,0.0,11.25,0.0,0.0,11.5,0.0,0.0,10.0,0.0,5.25,18.25,15.75,21.0,29.5,13.0,8.0,48.5,29.25,20.5,0.0,26.25,13.25,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,,,,27.0,10.75,31.75,34.0,37.25,0.0,28.5,12.75,5.0,10.5,0.0,33.25,6.0,18.5,65.75,62.25,72.0,81.25,80.75,19.25,48.5,0.0,6.75,34.25,0.0,0.0,5.0,4.25,0.0,13.0,0.0,15.0,0.0,2.75,0.0,0.0,3.0,7.0,29.75,29.75,31.75,22.25,14.25,28.75,12.25,46.75,0.0,20.5,0.0,0.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,,,,,13.75,7.0,37.25,16.25,44.0,10.0,6.0,22.75,18.5,0.0,12.25,15.5,12.25,42.0,40.0,89.75,21.75,21.25,49.5,38.0,20.0,60.75,25.5,0.0,10.5,10.5,0.0,22.75,4.5,15.75,0.0,4.5,14.25,0.0,0.0,21.75,0.0,0.0,0.0,0.0,25.25,8.25,12.75,20.5,32.75,8.25,22.5,25.5,0.0,21.25,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,,,,,12.75,0.0,45.0,34.75,4.75,27.5,22.25,29.0,0.0,21.5,4.5,40.5,27.25,21.25,28.0,43.5,45.25,80.25,38.25,39.5,24.0,40.0,14.25,13.75,0.0,33.0,0.0,0.0,0.0,0.0,15.25,0.0,5.0,5.0,0.0,4.75,10.5,10.25,36.75,34.5,25.25,20.0,44.25,6.75,18.75,0.0,18.25,0.0,0.0,0.0,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,,,,,20.25,3.5,31.25,46.5,27.0,0.0,19.0,40.25,0.0,16.75,0.0,14.5,0.0,9.75,33.5,56.75,65.25,69.5,72.25,23.0,16.75,12.75,4.75,24.0,0.0,0.0,7.75,6.0,0.0,3.25,0.0,8.25,0.0,3.25,0.0,0.0,5.25,8.25,10.25,15.5,25.0,15.0,12.75,27.5,10.25,45.0,0.0,9.5,0.0,3.75,14.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,,,,,6.5,0.0,45.0,38.75,12.25,55.75,26.5,29.0,0.0,19.75,13.25,38.0,28.5,21.0,54.25,45.5,90.0,91.75,18.25,44.75,51.25,36.5,12.25,5.75,0.0,43.0,0.0,13.0,0.0,0.0,16.0,0.0,5.0,0.0,0.0,13.5,6.5,11.0,36.25,40.25,13.0,6.5,61.25,25.75,13.5,0.0,26.0,12.0,0.0,0.0,5.0,22.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,,,,,,0.0,39.75,38.5,17.0,46.5,26.5,23.75,0.0,19.75,17.75,51.5,23.75,21.0,68.25,44.75,95.0,84.25,12.75,40.0,42.0,41.5,17.0,5.75,0.0,38.25,0.0,18.0,0.0,0.0,11.25,0.0,0.0,0.0,0.0,13.5,12.25,21.25,23.5,26.5,6.25,6.5,53.75,19.0,13.5,0.0,19.75,5.5,0.0,0.0,0.0,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,,,,,,0.0,5.0,10.25,0.0,36.75,17.0,16.25,0.0,5.5,6.5,23.5,18.0,36.25,44.25,24.0,55.0,77.5,28.25,49.75,9.25,15.75,6.25,9.25,0.0,34.5,0.0,9.75,0.0,0.0,11.0,0.0,10.0,3.5,0.0,11.5,14.25,4.25,26.75,42.0,27.0,10.5,51.25,23.25,16.75,0.0,17.5,0.0,0.0,0.0,0.0,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,,,,,,0.0,32.0,36.25,29.5,11.75,23.0,24.0,4.25,23.25,0.0,13.25,18.25,26.5,62.0,77.0,80.75,64.0,80.5,28.0,16.75,10.5,5.75,9.25,0.0,6.0,3.75,8.5,0.0,4.75,6.0,4.75,4.5,0.0,0.0,6.5,22.75,4.25,18.75,21.75,40.5,27.0,40.25,32.5,18.0,35.0,0.0,14.5,0.0,11.25,15.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,,,,,,,44.5,0.0,35.0,3.75,5.0,8.25,11.5,0.0,2.5,12.5,16.0,27.25,27.5,86.25,13.0,20.25,79.5,32.25,19.5,39.75,28.75,0.0,9.75,12.75,0.0,25.0,4.25,3.25,0.0,8.25,16.5,0.0,0.0,3.0,0.0,0.0,0.0,16.25,10.75,12.25,5.0,12.5,26.25,12.0,0.0,9.0,0.0,29.75,13.5,0.0,14.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,,,,,,,47.0,7.25,54.5,3.25,7.0,16.0,5.0,0.0,11.0,19.5,22.0,41.5,42.0,92.0,28.25,26.25,83.0,33.25,39.25,37.5,23.75,0.0,5.5,10.5,0.0,45.5,0.0,12.0,0.0,0.0,7.25,0.0,0.0,4.0,0.0,0.0,0.0,5.0,30.0,4.5,11.75,19.5,34.25,14.75,12.0,9.25,0.0,26.0,20.5,0.0,8.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,,,,,34.0,17.75,56.0,0.0,17.75,35.0,5.5,12.25,0.0,24.5,5.5,13.0,73.0,57.25,83.75,60.25,60.75,19.25,45.25,13.75,9.5,4.5,0.0,0.0,10.75,3.75,0.0,6.5,0.0,10.5,15.0,3.75,0.0,0.0,5.5,10.5,14.0,21.0,39.75,21.25,10.25,14.75,11.75,55.25,0.0,0.0,0.0,4.75,6.25,6.25,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,27.25,29.25,18.75,16.0,22.0,32.0,0.0,23.75,17.0,33.0,25.25,42.5,41.25,31.75,79.0,71.0,34.0,19.5,37.25,17.5,6.0,18.25,0.0,13.75,0.0,4.75,0.0,0.0,5.25,0.0,6.0,11.75,0.0,0.0,17.25,14.75,20.0,22.25,37.75,10.5,56.5,11.25,25.5,0.0,14.5,11.75,0.0,0.0,0.0,3.25,16.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,,,,,,,26.5,15.5,50.75,3.5,17.25,11.25,12.0,0.0,26.75,10.0,26.25,22.75,16.75,89.5,26.0,18.25,71.5,48.25,32.0,59.0,33.25,0.0,33.25,6.0,0.0,9.5,4.0,7.25,0.0,10.25,21.0,0.0,0.0,9.25,0.0,0.0,0.0,16.0,21.25,7.0,8.25,60.5,19.5,8.75,5.0,21.0,0.0,36.5,23.5,0.0,13.0,23.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,,,,,,,30.75,25.25,15.75,0.0,29.75,13.75,11.0,10.75,0.0,22.75,3.75,3.75,59.75,50.75,64.5,68.0,71.25,20.5,30.5,7.5,8.25,11.0,0.0,0.0,12.25,0.0,0.0,5.0,0.0,8.0,0.0,8.75,0.0,0.0,0.0,12.5,5.75,11.25,25.75,11.0,5.75,16.75,10.5,19.75,0.0,0.0,0.0,5.0,11.5,0.0,8.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,,,,,,,,13.25,54.75,4.0,8.75,17.25,12.25,0.0,17.0,12.25,22.25,51.25,29.25,78.75,29.5,34.5,89.25,24.0,46.0,50.5,36.25,0.0,26.0,4.0,0.0,22.25,0.0,0.0,0.0,11.25,22.0,0.0,0.0,14.0,0.0,0.0,0.0,6.0,18.5,13.5,8.0,22.75,25.75,11.5,6.0,8.0,0.0,41.0,13.5,0.0,4.75,14.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,,,,,,,,31.25,20.5,0.0,21.75,10.25,11.75,8.0,0.0,19.0,0.0,8.0,50.25,56.5,76.5,61.75,62.0,16.0,31.5,8.5,4.25,20.75,0.0,0.0,8.0,0.0,0.0,5.0,0.0,3.75,0.0,8.75,0.0,0.0,5.5,8.0,5.75,4.75,26.75,17.25,0.0,19.25,10.5,32.0,0.0,6.0,0.0,0.0,17.0,0.0,13.5,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,,,,,,,,27.75,20.75,0.0,26.0,22.25,7.75,12.0,0.0,18.75,3.75,7.75,51.0,40.5,80.5,76.75,67.5,20.5,31.25,8.5,4.0,20.5,0.0,0.0,8.25,0.0,0.0,0.0,0.0,3.75,4.0,4.25,0.0,0.0,10.0,8.25,5.5,16.5,37.5,17.0,5.75,19.0,10.25,33.25,0.0,6.0,0.0,0.0,17.0,0.0,18.25,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
