,2020-03-01,2020-03-08,2020-03-15,2020-03-22,2020-03-29,2020-04-05,2020-04-12,2020-04-19,2020-04-26,2020-05-03,2020-05-10,2020-05-17,2020-05-24,2020-05-31,2020-06-07,2020-06-14,2020-06-21,2020-06-28,2020-07-05,2020-07-12,2020-07-19,2020-07-26,2020-08-02,2020-08-09,2020-08-16,2020-08-23,2020-08-30,2020-09-06,2020-09-13,2020-09-20,2020-09-27,2020-10-04,2020-10-11,2020-10-18,2020-10-25,2020-11-01,2020-11-08,2020-11-15,2020-11-22,2020-11-29,2020-12-06,2020-12-13,2020-12-20,2020-12-27,2021-01-03,2021-01-10,2021-01-17,2021-01-24,2021-01-31,2021-02-07,2021-02-14,2021-02-21,2021-02-28,2021-03-07,2021-03-14,2021-03-21,2021-03-28,2021-04-04,2021-04-11,2021-04-18,2021-04-25,2021-05-02,2021-05-09,2021-05-16,2021-05-23,2021-05-30,2021-06-06,2021-06-13,2021-06-20,2021-06-27,2021-07-04,2021-07-11,2021-07-18,2021-07-25,2021-08-01,2021-08-08,2021-08-15,2021-08-22,2021-08-29,2021-09-05,2021-09-12,2021-09-19,2021-09-26,2021-10-03,2021-10-10,2021-10-17,2021-10-24,2021-10-31,2021-11-07,2021-11-14,2021-11-21,2021-11-28,2021-12-05,2021-12-12,2021-12-19,2021-12-26,2022-01-02,2022-01-09,2022-01-16,2022-01-23,2022-01-30,2022-02-06,2022-02-13,2022-02-20,2022-02-27,2022-03-06,2022-03-13,2022-03-20,2022-03-27,2022-04-03,2022-04-10,2022-04-17,2022-04-24,2022-05-01,2022-05-08,2022-05-15,2022-05-22,2022-05-29,2022-06-05,2022-06-12,2022-06-19,2022-06-26,2022-07-03,2022-07-10,2022-07-17,2022-07-24,2022-07-31,2022-08-07,2022-08-14,2022-08-21,2022-08-28,2022-09-04,2022-09-11,2022-09-18,2022-09-25,2022-10-02,2022-10-09,2022-10-16,2022-10-23,2022-10-30,2022-11-06,2022-11-13,2022-11-20,2022-11-27,2022-12-04,2022-12-11,2022-12-18,2022-12-25
81,,,,,,,,,,,,,,0.0,13.75,0.0,0.0,15.75,94.75,20.5,23.0,25.0,21.5,7.0,6.75,29.25,37.0,0.0,0.0,8.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.75,0.0,0.0,0.0,0.0,35.25,37.25,36.25,0.0,0.0,0.0,8.5,0.0,36.0,21.75,8.0,0.0,24.5,6.0,12.5,0.0,8.5,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,,,,,,,,,,,,,,10.5,0.0,0.0,27.75,0.0,25.75,37.75,35.75,71.75,16.75,23.75,8.25,5.0,8.0,0.0,16.5,0.0,14.75,0.0,0.0,20.5,0.0,5.25,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.25,65.5,0.0,0.0,23.75,49.75,20.5,0.0,28.0,10.25,0.0,25.25,15.0,7.0,25.75,17.0,30.75,18.75,16.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,,,,,,,,,,,,,,,10.75,0.0,0.0,47.25,38.25,13.0,28.25,11.0,32.0,37.5,24.75,36.0,36.75,0.0,0.0,33.0,9.25,0.0,0.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,0.0,0.0,0.0,0.0,46.75,46.5,15.25,0.0,0.0,0.0,38.75,0.0,77.0,45.75,12.5,25.5,16.5,52.5,14.25,0.0,12.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,,,,,,,,,,,,,,,0.0,18.25,11.75,74.0,42.25,43.25,53.75,31.0,25.0,0.0,8.25,23.75,0.0,37.0,20.0,11.75,0.0,0.0,8.25,12.0,16.75,25.25,0.0,32.75,0.0,0.0,0.0,0.0,0.0,0.0,15.5,0.0,15.75,0.0,0.0,0.0,15.5,0.0,0.0,0.0,0.0,39.25,25.75,0.0,0.0,0.0,18.75,7.5,19.75,0.0,19.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,,,,,,,,,,,,,,,21.0,0.0,0.0,8.5,32.5,28.0,24.25,35.5,35.25,38.75,10.25,19.25,20.25,0.0,0.0,24.25,21.0,0.0,0.0,28.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.25,0.0,0.0,0.0,0.0,61.75,10.75,17.0,0.0,0.0,0.0,13.0,0.0,86.25,45.5,13.75,0.0,24.75,12.5,57.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,,,,,,,,,,,,,,,0.0,0.0,0.0,32.0,51.5,21.75,32.0,21.5,0.0,31.5,27.25,12.25,41.25,0.0,0.0,21.0,20.5,0.0,0.0,21.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.5,52.25,15.5,0.0,0.0,0.0,21.25,0.0,76.5,33.75,22.25,20.0,16.5,16.0,35.5,0.0,20.25,0.0,0.0,19.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,,,,,,,,,,,,,,,0.0,0.0,46.5,0.0,14.5,39.25,78.5,61.25,65.75,32.0,14.5,8.5,8.0,0.0,36.5,0.0,7.25,0.0,0.0,14.25,0.0,16.5,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,49.25,0.0,10.0,43.25,21.0,9.25,9.25,16.0,13.0,0.0,16.25,7.5,12.25,16.5,0.0,16.0,16.5,35.5,0.0,12.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,,,,,,,,,,,,,,,0.0,8.5,20.5,66.0,23.25,69.5,42.25,56.5,56.5,44.0,25.0,28.5,0.0,53.25,25.25,0.0,0.0,0.0,18.75,0.0,32.0,12.5,0.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,28.25,0.0,0.0,0.0,0.0,8.75,30.75,0.0,0.0,0.0,19.0,12.0,31.75,0.0,31.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,,,,,,,,,,,,,,,,0.0,0.0,23.0,53.0,40.5,44.5,11.25,21.5,31.5,46.25,31.25,41.25,0.0,0.0,21.0,38.5,0.0,0.0,42.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.5,54.75,15.5,0.0,0.0,0.0,43.0,0.0,70.25,25.0,13.25,20.0,8.25,25.5,45.0,0.0,20.25,0.0,0.0,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,,,,,,,,,,,,,,,,0.0,11.75,57.25,37.0,69.5,22.75,56.5,37.75,34.75,38.25,23.5,0.0,47.25,25.25,0.0,0.0,0.0,22.25,13.25,37.0,12.5,0.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,43.25,0.0,0.0,0.0,0.0,12.5,11.25,0.0,0.0,0.0,10.75,12.0,35.5,0.0,34.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,,,,,,,,,,,,,,,,0.0,0.0,25.0,80.25,43.5,46.75,36.75,48.0,45.75,41.0,41.0,38.75,0.0,0.0,0.0,11.75,0.0,0.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,0.0,0.0,0.0,0.0,57.0,39.25,11.75,0.0,0.0,0.0,0.0,0.0,46.0,0.0,23.75,0.0,30.5,18.75,11.25,0.0,8.5,0.0,0.0,20.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,,,,,,,,,,,,,,,,8.25,8.5,29.0,33.0,83.25,24.25,66.0,25.0,0.0,57.0,22.25,0.0,24.25,11.5,10.5,0.0,0.0,42.0,14.25,20.75,12.5,0.0,8.75,0.0,0.0,0.0,0.0,0.0,0.0,16.25,0.0,28.25,0.0,0.0,0.0,37.5,0.0,0.0,0.0,0.0,33.75,10.5,0.0,0.0,0.0,29.25,0.0,23.5,0.0,34.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,,,,,,,,,,,,,,,,0.0,0.0,15.75,43.5,21.75,0.0,37.75,13.5,37.0,45.0,7.0,17.5,0.0,0.0,0.0,32.0,0.0,0.0,35.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.25,0.0,0.0,0.0,0.0,71.75,57.75,7.25,0.0,0.0,0.0,0.0,0.0,47.75,56.5,6.25,6.25,18.75,16.5,16.5,0.0,11.5,0.0,0.0,29.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,,,,,,,,,,,,,,,,0.0,0.0,29.25,61.75,0.0,32.5,12.25,18.75,56.25,22.0,21.5,57.75,0.0,0.0,16.25,16.25,0.0,0.0,30.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,34.75,22.5,37.5,0.0,0.0,0.0,0.0,0.0,26.5,56.75,12.75,7.5,27.25,27.0,11.0,0.0,0.0,0.0,0.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,,,,,,,,,,,,,,,,,0.0,9.0,37.0,15.5,39.5,36.25,43.5,81.0,12.5,8.75,35.5,0.0,0.0,0.0,31.75,0.0,0.0,30.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,56.0,53.25,7.75,0.0,0.0,0.0,10.25,0.0,51.0,18.5,0.0,19.75,13.5,33.75,36.5,0.0,32.75,0.0,0.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,,,,,,,,,,,,,,,,,31.0,62.25,45.0,50.5,30.25,66.5,23.25,21.0,44.25,44.5,0.0,12.5,11.5,19.5,0.0,0.0,33.0,21.25,12.75,21.5,0.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,12.75,0.0,12.75,0.0,0.0,0.0,28.5,0.0,0.0,0.0,0.0,42.75,25.0,0.0,0.0,0.0,9.25,20.75,50.75,0.0,32.5,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,,,,,,,,,,,,,,,,,0.0,11.75,43.5,0.0,16.75,35.25,18.5,36.5,16.0,19.25,31.75,0.0,0.0,35.0,7.75,0.0,0.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.75,0.0,0.0,0.0,0.0,58.5,31.5,0.0,0.0,0.0,0.0,9.75,0.0,98.75,58.25,12.5,18.5,39.75,14.25,23.0,0.0,11.25,0.0,0.0,18.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,,,,,,,,,,,,,,,,,33.75,40.75,35.75,73.5,44.75,0.0,44.75,13.5,0.0,52.0,9.5,12.0,8.0,12.0,0.0,0.0,12.25,10.0,0.0,0.0,9.5,20.25,0.0,0.0,0.0,0.0,0.0,0.0,32.25,25.0,43.5,0.0,0.0,0.0,0.0,0.0,0.0,10.75,9.5,45.25,10.0,0.0,0.0,8.75,7.75,19.5,20.75,0.0,8.5,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,,,,,,,,,,,,,,,,,0.0,9.0,76.25,10.5,42.0,40.5,0.0,25.75,25.75,25.5,17.75,0.0,0.0,9.5,15.25,0.0,0.0,22.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.25,0.0,0.0,0.0,0.0,20.5,85.0,0.0,0.0,0.0,0.0,0.0,0.0,34.5,50.75,0.0,9.25,8.5,17.0,22.5,0.0,8.25,0.0,0.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,,,,,,,,,,,,,,,,0.0,12.0,48.25,11.75,34.5,76.5,23.5,43.0,63.5,20.5,39.25,0.0,0.0,21.0,0.0,0.0,0.0,21.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0,0.0,42.5,26.75,25.25,0.0,0.0,0.0,0.0,0.0,53.25,20.75,0.0,9.5,9.25,30.25,10.0,0.0,11.75,0.0,0.0,19.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,,,,,,,,,,,,,,,,,7.75,80.75,8.5,75.0,41.5,39.75,8.75,23.75,42.5,41.25,0.0,53.25,12.0,10.75,0.0,0.0,36.0,12.25,30.25,21.5,0.0,11.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.25,62.25,0.0,0.0,0.0,19.0,11.5,39.75,0.0,27.75,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,,,,,,,,,,,,,,,,,0.0,0.0,36.25,12.5,21.0,28.0,35.5,52.0,38.75,0.0,43.75,0.0,0.0,17.75,15.0,0.0,0.0,30.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,0.0,0.0,0.0,0.0,58.25,29.5,8.75,0.0,0.0,0.0,13.5,0.0,39.75,56.0,19.25,19.0,13.5,13.5,18.75,0.0,11.25,0.0,0.0,17.25,0.0,33.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,,,,,,,,,,,,,,,,,,0.0,17.75,19.75,35.75,19.75,29.25,46.0,32.25,7.0,37.5,0.0,0.0,18.25,15.0,0.0,0.0,37.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,0.0,0.0,0.0,0.0,49.5,37.5,8.75,0.0,0.0,0.0,22.5,0.0,54.0,50.0,19.75,19.0,7.75,7.5,25.25,0.0,11.25,0.0,0.0,18.0,0.0,34.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,,,,,,,,,,,,,,,,,,0.0,10.25,69.5,37.0,90.0,57.25,17.75,20.0,9.75,8.0,0.0,26.0,0.0,0.0,0.0,0.0,17.5,0.0,0.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.75,60.5,0.0,12.0,58.25,0.0,9.25,42.25,9.0,30.25,0.0,23.0,18.5,25.0,9.75,9.0,32.25,0.0,41.75,0.0,7.75,0.0,15.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,,,,,,,,,,,,,,,,,,10.25,19.5,69.0,16.5,65.75,56.75,27.0,29.75,0.0,8.0,0.0,16.5,0.0,9.25,0.0,0.0,17.5,0.0,0.0,8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.75,35.5,25.0,0.0,58.25,0.0,9.25,30.5,9.0,39.0,9.75,10.75,9.0,15.75,0.0,17.5,23.25,0.0,41.75,0.0,25.25,0.0,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,,,,,,,,,,,,,,,,,,11.75,23.0,71.0,28.5,65.75,46.0,17.75,23.25,0.0,8.0,0.0,16.5,0.0,0.0,0.0,0.0,29.5,12.25,0.0,8.75,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.75,51.25,0.0,0.0,58.25,14.75,9.25,30.5,9.0,20.25,25.0,13.5,9.0,15.75,0.0,11.0,23.25,11.5,41.75,23.5,7.75,0.0,26.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,,,,,,,,,,,,,,,,,,10.25,70.75,9.75,43.75,0.0,33.25,17.75,52.5,0.0,20.25,0.0,0.0,28.5,9.25,0.0,0.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5,74.0,11.25,0.0,0.0,0.0,9.75,0.0,51.75,39.75,23.5,0.0,18.75,28.0,25.5,0.0,19.75,0.0,0.0,45.25,0.0,17.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,,,,,,,,,,,,,,,,,,19.75,21.5,44.75,77.5,61.25,25.0,16.5,10.5,10.0,18.0,0.0,20.0,0.0,17.0,0.0,9.75,22.0,10.25,26.0,9.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,23.5,0.0,0.0,49.0,26.25,18.25,14.0,7.25,16.25,20.5,29.5,8.5,16.5,21.5,14.25,8.75,17.75,18.0,0.0,10.5,0.0,15.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,,,,,,,,,,,,,,,,,,19.0,52.25,0.0,20.0,22.25,40.0,0.0,36.0,19.0,27.25,0.0,0.0,18.5,8.75,0.0,0.0,27.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,47.5,11.0,0.0,0.0,0.0,10.75,0.0,19.0,27.25,0.0,8.75,33.0,25.0,8.5,0.0,8.5,0.0,0.0,0.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,,,,,,,,,,,,,,,,,,22.0,23.5,44.25,33.0,76.75,39.5,7.25,10.5,9.75,7.0,10.0,30.0,0.0,0.0,0.0,10.0,7.5,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.75,38.75,0.0,0.0,28.5,34.5,16.0,8.0,0.0,14.5,12.0,29.5,6.25,6.25,6.5,6.5,12.75,29.25,0.0,11.25,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,,,,,,,,,,,,,,,,,,0.0,13.0,18.5,74.0,51.25,27.25,30.25,12.5,5.75,11.75,0.0,27.5,0.0,14.5,0.0,0.0,0.0,0.0,16.25,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,21.0,0.0,7.25,0.0,16.25,0.0,7.25,17.25,33.5,0.0,30.5,12.25,5.5,31.75,0.0,19.25,9.0,7.0,0.0,13.75,0.0,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,,,,,,,,,,,,,,,,,,0.0,13.0,5.0,68.0,78.75,32.5,11.75,7.25,4.75,0.0,0.0,23.5,0.0,19.0,0.0,0.0,0.0,0.0,15.0,12.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.25,61.75,0.0,19.25,52.25,19.25,5.5,8.5,5.5,15.75,0.0,32.75,11.75,7.0,28.5,11.25,0.0,14.0,23.0,0.0,0.0,0.0,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,,,,,,,,,,,,,,,,,,,37.0,45.0,51.0,52.25,37.0,17.0,46.75,47.75,8.75,0.0,24.5,12.75,8.5,0.0,22.5,0.0,12.75,0.0,0.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,16.25,22.5,32.75,0.0,10.75,10.75,15.0,10.25,10.0,0.0,8.25,37.25,60.75,8.0,0.0,8.0,7.5,8.5,22.5,10.0,12.5,0.0,0.0,18.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,,,,,,,,,,,,,,,,,,0.0,9.5,54.5,90.5,89.75,73.25,11.75,28.5,9.0,5.75,0.0,13.75,0.0,10.5,0.0,0.0,16.25,0.0,0.0,5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,46.75,0.0,22.75,42.25,21.75,30.0,0.0,17.0,24.75,0.0,46.25,23.0,7.25,16.5,31.0,21.25,18.5,29.5,0.0,5.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,,,,,,,,,,,,,,,,,,,86.5,12.75,19.25,15.5,24.0,45.75,21.0,9.0,34.75,0.0,0.0,0.0,0.0,0.0,0.0,13.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.5,17.25,23.0,0.0,0.0,0.0,10.0,0.0,14.75,46.75,13.75,14.5,34.25,11.25,19.25,0.0,26.75,0.0,0.0,32.0,0.0,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,,,,,,,,,,,,,,,,,,,50.5,23.5,37.25,0.0,23.25,8.5,21.25,58.0,17.0,0.0,35.25,12.25,0.0,0.0,23.75,12.75,0.0,0.0,0.0,11.75,0.0,0.0,0.0,0.0,0.0,0.0,15.5,0.0,24.5,0.0,15.25,16.5,0.0,14.25,24.5,0.0,20.75,33.25,51.25,8.5,0.0,11.25,19.75,0.0,20.25,0.0,0.0,8.0,0.0,18.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,,,,,,,,,,,,,,,,,,,21.75,31.5,44.0,35.25,24.25,10.25,23.25,25.0,0.0,8.5,24.0,20.25,0.0,0.0,22.5,21.25,0.0,0.0,0.0,8.25,0.0,0.0,0.0,0.0,0.0,0.0,15.5,0.0,0.0,0.0,15.25,16.5,0.0,14.25,14.5,0.0,12.25,12.5,43.75,0.0,0.0,11.25,21.25,0.0,22.0,0.0,21.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,,,,,,,,,,,,,,,,,,,31.5,16.25,19.5,10.25,28.75,30.25,7.5,23.75,16.0,0.0,2.75,9.0,12.75,0.0,0.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.25,0.0,0.0,0.0,0.0,59.5,36.75,9.25,3.75,3.5,0.0,10.0,0.0,26.25,19.5,20.5,0.0,9.0,12.0,2.5,2.5,9.75,3.25,0.0,7.0,0.0,14.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,,,,,,,,,,,,,,,,,,,34.0,36.0,60.0,58.5,15.25,8.0,18.25,36.75,8.0,18.5,9.5,0.0,14.5,0.0,7.75,26.75,19.0,10.5,7.0,7.75,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,32.5,0.0,10.5,18.25,0.0,8.0,0.0,0.0,25.0,35.25,8.75,14.75,6.25,20.25,9.0,14.25,16.25,0.0,9.5,22.25,0.0,7.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,,,,,,,,,,,,,,,,,,,30.75,36.75,56.5,30.75,27.0,15.5,20.75,20.5,0.0,20.25,16.25,19.0,0.0,0.0,30.0,3.0,0.0,13.5,2.75,9.75,0.0,0.0,0.0,0.0,0.0,0.0,13.5,12.75,20.25,0.0,0.0,29.25,23.75,11.0,0.0,0.0,12.0,0.0,10.0,0.0,0.0,8.75,0.0,19.0,28.75,13.5,9.75,0.0,0.0,20.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,,,,,,,,,,,,,,,,,,,25.25,28.0,37.25,65.75,30.25,54.25,27.0,17.75,36.0,0.0,0.0,8.5,17.5,0.0,0.0,38.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.75,48.75,22.25,0.0,0.0,0.0,9.75,0.0,69.5,55.0,0.0,16.75,17.75,35.25,17.0,0.0,27.5,0.0,0.0,15.75,0.0,26.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,,,,,,,,,,,,,,,,,,,55.25,0.0,20.25,36.75,55.0,30.0,21.5,30.0,22.25,0.0,0.0,21.5,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.75,0.0,0.0,0.0,0.0,65.25,75.25,26.25,0.0,0.0,0.0,35.0,0.0,49.75,51.25,12.5,0.0,45.5,16.5,34.0,0.0,9.25,0.0,0.0,17.25,0.0,26.25,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
