,2020-03-01,2020-03-08,2020-03-15,2020-03-22,2020-03-29,2020-04-05,2020-04-12,2020-04-19,2020-04-26,2020-05-03,2020-05-10,2020-05-17,2020-05-24,2020-05-31,2020-06-07,2020-06-14,2020-06-21,2020-06-28,2020-07-05,2020-07-12,2020-07-19,2020-07-26,2020-08-02,2020-08-09,2020-08-16,2020-08-23,2020-08-30,2020-09-06,2020-09-13,2020-09-20,2020-09-27,2020-10-04,2020-10-11,2020-10-18,2020-10-25,2020-11-01,2020-11-08,2020-11-15,2020-11-22,2020-11-29,2020-12-06,2020-12-13,2020-12-20,2020-12-27,2021-01-03,2021-01-10,2021-01-17,2021-01-24,2021-01-31,2021-02-07,2021-02-14,2021-02-21,2021-02-28,2021-03-07,2021-03-14,2021-03-21,2021-03-28,2021-04-04,2021-04-11,2021-04-18,2021-04-25,2021-05-02,2021-05-09,2021-05-16,2021-05-23,2021-05-30,2021-06-06,2021-06-13,2021-06-20
58,,,,,,,,,,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,72.25,26.0,12.25,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.75,0.0,13.5,0.0,60.5,,,,,,,,,
59,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,44.75,0.0,0.0,0.0,43.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,39.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.25,0.0,0.0,74.75,0.0,0.0,0.0,0.0,,,,,,,,
60,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.75,0.0,0.0,0.0,0.0,16.75,0.0,63.75,44.0,36.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,45.25,0.0,0.0,19.75,0.0,0.0,0.0,0.0,37.5,0.0,,,,,,,,
61,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,67.0,0.0,0.0,20.25,0.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,40.5,0.0,0.0,43.0,0.0,0.0,0.0,0.0,19.25,0.0,,,,,,,,
62,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.5,0.0,0.0,46.0,0.0,0.0,20.25,0.0,40.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,69.75,0.0,0.0,18.25,0.0,0.0,0.0,0.0,19.25,0.0,,,,,,,,
63,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.25,0.0,0.0,41.0,0.0,83.25,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,18.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,,,,,,,,
64,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.25,0.0,0.0,0.0,0.0,46.25,0.0,12.25,0.0,0.0,0.0,13.25,0.0,0.0,0.0,0.0,20.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.25,0.0,0.0,67.25,12.5,0.0,0.0,0.0,11.25,0.0,,,,,,,,
65,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.25,0.0,0.0,50.0,0.0,62.25,0.0,25.5,36.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,0.0,38.0,41.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
66,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,0.0,0.0,0.0,0.0,20.25,0.0,0.0,48.25,22.0,0.0,22.5,0.0,0.0,57.5,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,21.75,0.0,0.0,17.75,32.5,0.0,0.0,0.0,54.5,0.0,0.0,,,,,,,
67,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,38.25,0.0,22.0,0.0,38.25,61.25,0.0,0.0,0.0,0.0,0.0,0.0,22.75,37.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.75,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
68,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,37.75,0.0,41.25,68.5,60.5,0.0,46.5,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.5,0.0,0.0,,,,,,,
69,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.75,0.0,0.0,51.25,0.0,25.0,0.0,50.75,53.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.75,0.0,0.0,40.25,0.0,0.0,0.0,0.0,0.0,,,,,,,
70,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.25,0.0,0.0,0.0,0.0,36.25,0.0,21.75,46.75,63.25,0.0,23.75,0.0,0.0,22.5,0.0,72.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,44.5,0.0,0.0,0.0,40.75,0.0,0.0,,,,,,,
71,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.75,0.0,0.0,66.0,0.0,0.0,0.0,19.25,13.75,0.0,0.0,0.0,0.0,0.0,0.0,34.75,35.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
72,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,41.25,0.0,54.5,0.0,42.0,60.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.75,0.0,41.25,73.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
73,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5,0.0,0.0,0.0,0.0,21.0,0.0,22.0,25.0,56.5,0.0,0.0,0.0,0.0,17.5,0.0,22.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,25.0,0.0,0.0,20.0,66.75,0.0,0.0,0.0,39.75,0.0,0.0,0.0,,,,,,
74,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,21.0,0.0,22.0,25.0,56.5,0.0,0.0,0.0,0.0,17.5,0.0,22.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,25.0,0.0,0.0,20.0,66.75,0.0,0.0,0.0,39.75,0.0,0.0,0.0,,,,,,
75,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,41.0,0.0,43.0,25.0,76.25,0.0,25.0,0.0,0.0,17.5,0.0,45.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,49.0,0.0,0.0,42.5,70.75,0.0,0.0,0.0,60.0,0.0,0.0,0.0,,,,,,
76,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,60.25,0.0,36.5,0.0,41.25,59.25,0.0,0.0,0.0,0.0,0.0,0.0,20.0,35.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
77,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.75,0.0,0.0,30.75,0.0,12.0,0.0,30.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,19.75,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,21.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
78,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,30.75,0.0,32.5,37.25,11.0,0.0,23.25,0.0,0.0,33.0,0.0,30.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.5,59.0,0.0,0.0,0.0,10.75,0.0,0.0,0.0,,,,,,
79,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,86.0,0.0,19.0,0.0,64.5,32.5,0.0,0.0,0.0,0.0,0.0,0.0,20.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.75,0.0,39.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
80,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.25,0.0,0.0,0.0,0.0,29.0,0.0,21.25,21.5,0.0,0.0,20.5,0.0,0.0,42.25,0.0,12.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,11.25,46.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,,,,,
81,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,43.0,0.0,42.75,0.0,22.25,44.5,0.0,0.0,0.0,0.0,0.0,0.0,19.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.75,0.0,0.0,47.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
82,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.75,0.0,0.0,0.0,0.0,10.25,0.0,33.25,20.25,11.25,0.0,24.25,0.0,0.0,20.75,0.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,36.25,0.0,0.0,0.0,17.25,0.0,0.0,0.0,0.0,,,,,
83,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,55.25,0.0,67.75,0.0,13.75,39.25,0.0,0.0,0.0,0.0,0.0,0.0,19.25,12.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.25,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
84,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.25,0.0,0.0,49.25,0.0,34.0,0.0,39.25,62.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,30.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.25,0.0,30.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
85,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,0.0,0.0,80.0,0.0,29.25,0.0,13.5,61.0,0.0,0.0,0.0,0.0,0.0,0.0,22.75,10.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,22.75,55.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
86,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.25,0.0,64.0,26.5,66.0,0.0,0.0,0.0,0.0,0.0,38.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,0.0,0.0,0.0,14.0,0.0,36.75,38.0,0.0,0.0,0.0,0.0,,,,
87,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,62.75,0.0,0.0,51.75,0.0,75.75,0.0,34.25,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.5,0.0,35.25,23.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
88,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,44.75,0.0,0.0,0.0,0.0,20.0,0.0,0.0,44.25,11.0,0.0,64.25,0.0,0.0,31.75,0.0,19.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.25,0.0,35.5,0.0,0.0,37.5,54.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
89,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,40.25,0.0,40.0,0.0,23.5,23.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.75,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
90,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,21.25,46.25,18.5,0.0,58.0,0.0,0.0,34.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.5,0.0,62.0,0.0,0.0,39.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
91,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,75.5,0.0,90.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,38.75,30.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,0.0,38.5,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
92,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,35.75,55.0,84.0,0.0,0.0,0.0,0.0,0.0,21.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,25.0,0.0,0.0,0.0,25.0,57.5,0.0,0.0,0.0,0.0,0.0,,,
93,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.25,0.0,44.5,32.0,0.0,0.0,25.75,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,0.0,14.5,0.0,0.0,12.75,33.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.25,,,
94,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,75.75,0.0,65.5,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.75,30.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
95,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,24.5,0.0,0.0,0.0,0.0,21.5,0.0,11.5,37.25,10.5,0.0,24.0,0.0,0.0,11.25,0.0,11.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,0.0,25.75,0.0,0.0,0.0,12.5,0.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0,0.0,61.5,,,
96,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,32.25,0.0,0.0,37.5,0.0,58.25,0.0,46.0,12.75,0.0,0.0,0.0,0.0,0.0,0.0,54.25,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.75,0.0,0.0,64.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
97,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,20.0,0.0,34.5,12.5,21.75,0.0,36.5,0.0,0.0,20.25,0.0,35.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.25,0.0,0.0,0.0,0.0,44.75,11.5,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,56.0,,,
98,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,44.5,0.0,0.0,35.0,0.0,73.0,0.0,11.75,85.5,0.0,0.0,0.0,0.0,0.0,0.0,22.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.25,0.0,13.5,46.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
99,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.25,41.25,25.0,38.25,20.0,40.5,0.0,21.0,0.0,0.0,20.25,0.0,22.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,22.25,0.0,14.25,0.0,65.0,0.0,0.0,0.0,40.5,14.0,0.0,0.0,0.0,0.0,24.25,,,
100,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,71.25,0.0,55.25,0.0,19.5,54.25,0.0,0.0,0.0,0.0,0.0,0.0,20.75,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.75,0.0,20.75,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
101,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,38.75,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,37.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.5,0.0,68.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.25,,
102,,,,,,,,,,,,,,,,,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,23.25,0.0,35.25,43.5,21.75,0.0,0.0,0.0,0.0,64.5,0.0,12.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.25,37.0,0.0,0.0,0.0,33.25,0.0,0.0,0.0,0.0,0.0,44.75,0.0,,
103,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,41.75,0.0,25.0,0.0,55.75,41.25,0.0,0.0,0.0,0.0,0.0,0.0,13.5,16.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,24.5,41.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.75,,
104,,,,,,,,,,,,,,,,,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,28.5,0.0,12.0,63.0,26.75,0.0,0.0,0.0,0.0,11.5,0.0,29.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.25,0.0,40.0,0.0,0.0,17.25,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.25,0.0,,
105,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,42.5,0.0,21.0,0.0,0.0,24.25,0.0,0.0,0.0,0.0,0.0,0.0,18.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,65.5,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.25,,
106,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,31.0,0.0,0.0,51.5,0.0,62.25,0.0,24.5,63.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.25,0.0,14.75,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.75,,
107,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,55.25,0.0,0.0,25.0,0.0,0.0,41.75,0.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,32.25,23.25,0.0,0.0,0.0,20.75,0.0,0.0,0.0,0.0,0.0,48.0,0.0,,
108,,,,,,,,,,,,,,,,,,0.0,0.0,59.25,0.0,0.0,0.0,0.0,30.25,0.0,19.25,48.0,29.75,0.0,24.25,0.0,0.0,57.5,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,0.0,22.5,0.0,0.0,20.25,13.0,0.0,0.0,0.0,27.25,0.0,0.0,0.0,0.0,0.0,11.5,0.0,0.0,
109,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,40.75,0.0,0.0,66.25,0.0,45.0,0.0,27.75,50.25,0.0,0.0,0.0,0.0,0.0,0.0,12.25,30.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.75,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,0.0,
110,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,55.5,0.0,0.0,77.5,0.0,45.0,0.0,27.75,51.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,30.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.75,0.0,13.75,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.25,0.0,
111,,,,,,,,,,,,,,,,,,0.0,0.0,35.25,0.0,0.0,0.0,13.0,10.75,46.5,40.0,13.5,9.5,0.0,0.0,0.0,0.0,32.75,0.0,32.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,0.0,0.0,0.0,0.0,20.25,51.25,0.0,13.0,0.0,50.75,31.75,0.0,0.0,0.0,0.0,11.5,12.5,0.0,
112,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,46.5,44.0,38.5,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.75,0.0,38.25,0.0,13.0,0.0,46.75,67.5,0.0,0.0,0.0,0.0,0.0,46.5,11.25,
113,,,,,,,,,,,,,,,,,,0.0,0.0,57.0,0.0,0.0,0.0,25.0,0.0,0.0,42.5,13.75,11.0,0.0,0.0,0.0,0.0,30.5,0.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,24.75,18.25,0.0,0.0,0.0,0.0,28.5,23.25,0.0,0.0,0.0,0.0,43.25,22.5,0.0,
114,,,,,,,,,,,,,,,,,,0.0,0.0,30.0,15.0,0.0,0.0,25.0,29.5,12.25,0.0,48.0,34.25,0.0,0.0,0.0,0.0,25.75,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,18.25,27.0,0.0,0.0,0.0,23.75,0.0,0.0,0.0,0.0,0.0,37.5,11.75,0.0,
115,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,29.25,0.0,0.0,74.75,0.0,59.5,0.0,54.5,37.25,0.0,0.0,0.0,0.0,0.0,0.0,13.5,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,0.0,44.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.75,0.0,
116,,,,,,,,,,,,,,,,,,0.0,0.0,47.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.25,41.75,0.0,0.0,0.0,0.0,20.25,0.0,24.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,21.75,0.0,0.0,0.0,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,
117,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,25.0,0.0,0.0,68.75,0.0,68.5,0.0,19.5,67.75,0.0,0.0,0.0,0.0,0.0,0.0,40.75,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.25,0.0,59.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.75,0.0,
