,2020-03-01,2020-03-08,2020-03-15,2020-03-22,2020-03-29,2020-04-05,2020-04-12,2020-04-19,2020-04-26,2020-05-03,2020-05-10,2020-05-17,2020-05-24,2020-05-31,2020-06-07,2020-06-14,2020-06-21,2020-06-28,2020-07-05,2020-07-12,2020-07-19,2020-07-26,2020-08-02,2020-08-09,2020-08-16,2020-08-23,2020-08-30,2020-09-06,2020-09-13,2020-09-20,2020-09-27,2020-10-04,2020-10-11,2020-10-18,2020-10-25,2020-11-01,2020-11-08,2020-11-15,2020-11-22,2020-11-29,2020-12-06,2020-12-13,2020-12-20,2020-12-27,2021-01-03,2021-01-10,2021-01-17,2021-01-24,2021-01-31,2021-02-07,2021-02-14,2021-02-21,2021-02-28,2021-03-07,2021-03-14,2021-03-21,2021-03-28,2021-04-04,2021-04-11,2021-04-18,2021-04-25,2021-05-02,2021-05-09,2021-05-16,2021-05-23,2021-05-30,2021-06-06,2021-06-13,2021-06-20,2021-06-27,2021-07-04,2021-07-11,2021-07-18,2021-07-25,2021-08-01,2021-08-08,2021-08-15,2021-08-22,2021-08-29,2021-09-05,2021-09-12,2021-09-19,2021-09-26,2021-10-03,2021-10-10,2021-10-17,2021-10-24,2021-10-31,2021-11-07,2021-11-14,2021-11-21,2021-11-28,2021-12-05,2021-12-12,2021-12-19,2021-12-26,2022-01-02,2022-01-09,2022-01-16,2022-01-23,2022-01-30,2022-02-06,2022-02-13,2022-02-20
45,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.25,32.0,50.0,0.0,0.0,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,69.75,0.0,0.0,10.75,0.0,0.0,52.25,0.0,0.0,0.0,0.0,0.0,23.25,91.25,0.0,12.75,47.5,15.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,,,,,,,,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,9.75,0.0,0.0,0.0,0.0,0.0,28.5,0.0,0.0,0.0,11.0,0.0,9.0,0.0,0.0,47.0,20.25,0.0,21.5,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,0.0,0.0,66.5,7.75,79.75,34.75,34.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,,,,,,,,0.0,50.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,21.25,32.25,0.0,0.0,0.0,25.0,23.5,0.0,87.75,0.0,12.75,63.0,13.0,0.0,24.25,0.0,0.0,0.0,0.0,15.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.75,0.0,0.0,0.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,,,,,,,,0.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.25,33.25,45.5,0.0,47.25,0.0,0.0,0.0,31.25,0.0,0.0,50.0,0.0,0.0,34.0,0.0,0.0,25.75,0.0,0.0,15.0,0.0,25.0,0.0,25.75,0.0,41.75,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,43.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.25,19.5,17.25,0.0,0.0,0.0,0.0,30.0,27.0,0.0,0.0,0.0,30.25,0.0,0.0,33.0,13.5,14.25,0.0,51.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,74.5,0.0,0.0,68.0,0.0,0.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,,,,,,,,,73.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5,0.0,0.0,14.75,26.5,0.0,37.0,0.0,0.0,0.0,0.0,36.0,42.25,0.0,0.0,0.0,45.5,20.25,41.5,0.0,0.0,0.0,0.0,43.75,0.0,0.0,0.0,34.25,0.0,40.75,0.0,0.0,0.0,0.0,0.0,0.0,36.5,0.0,0.0,0.0,18.25,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,,,,,,,,,18.75,0.0,0.0,0.0,12.25,0.0,0.0,0.0,0.0,20.25,13.75,0.0,0.0,0.0,32.25,27.75,0.0,0.0,0.0,0.0,18.0,36.0,0.0,39.5,0.0,65.25,67.5,36.0,0.0,0.0,13.5,0.0,43.5,0.0,25.0,0.0,34.75,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,35.25,11.5,25.0,0.0,0.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.75,54.5,9.25,0.0,0.0,0.0,0.0,22.5,0.0,0.0,0.0,0.0,34.0,0.0,0.0,12.75,25.0,0.0,0.0,15.75,0.0,0.0,26.5,0.0,0.0,0.0,0.0,0.0,23.5,72.75,0.0,10.5,45.25,11.75,0.0,11.75,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,,,,,,,,,58.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.75,12.25,12.75,9.0,9.25,0.0,0.0,0.0,42.75,30.25,0.0,25.0,0.0,28.25,35.75,25.5,0.0,24.75,0.0,0.0,53.5,0.0,39.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.25,0.0,0.0,0.0,31.5,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,,,,,,,,,32.5,0.0,0.0,0.0,0.0,12.25,0.0,0.0,0.0,21.5,0.0,0.0,51.75,28.5,14.0,11.5,12.5,0.0,0.0,12.75,24.0,19.0,0.0,15.0,0.0,13.25,32.5,34.25,0.0,20.25,15.75,0.0,14.75,15.25,40.0,0.0,64.25,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,60.75,0.0,13.5,15.25,12.0,78.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,,,,,,,,,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,0.0,0.0,66.75,42.5,14.0,11.5,23.75,0.0,0.0,0.0,36.25,19.0,0.0,15.0,0.0,0.0,33.0,21.5,0.0,34.0,0.0,0.0,30.0,0.0,40.0,0.0,48.75,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,11.25,65.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,34.25,20.75,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,37.0,0.0,0.0,39.75,0.0,12.25,0.0,36.5,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,11.25,16.75,0.0,27.5,80.25,22.5,0.0,24.25,72.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.75,0.0,0.0,0.0,37.75,0.0,0.0,8.25,0.0,0.0,0.0,49.0,43.25,0.0,43.5,0.0,32.5,33.0,21.25,0.0,32.75,0.0,0.0,0.0,0.0,11.5,0.0,14.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,41.75,90.5,64.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,34.5,25.0,22.25,29.5,0.0,0.0,0.0,0.0,31.5,32.75,0.0,48.0,0.0,20.5,12.5,21.75,0.0,0.0,0.0,0.0,15.5,0.0,23.5,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,63.5,57.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,6.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,15.75,0.0,0.0,0.0,0.0,0.0,11.0,30.0,0.0,0.0,0.0,25.25,0.0,0.0,11.75,52.75,21.5,0.0,8.75,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,12.0,100.0,0.0,6.0,55.25,0.0,0.0,0.0,58.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.25,0.0,24.5,20.5,12.0,0.0,0.0,0.0,36.25,0.0,0.0,23.75,0.0,11.5,26.25,26.75,0.0,13.0,0.0,0.0,15.5,0.0,14.25,0.0,39.75,0.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,64.25,0.0,0.0,0.0,48.25,33.5,59.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.75,0.0,0.0,0.0,12.5,12.0,10.5,0.0,0.0,0.0,0.0,37.25,12.0,0.0,37.5,0.0,12.5,0.0,0.0,0.0,48.25,0.0,0.0,25.0,0.0,54.75,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,18.5,45.5,53.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.25,0.0,0.0,0.0,12.5,35.0,10.5,0.0,0.0,0.0,0.0,12.25,0.0,0.0,25.0,0.0,12.5,24.5,0.0,0.0,58.75,0.0,0.0,50.0,0.0,38.5,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,57.75,0.0,0.0,0.0,39.0,34.0,41.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,10.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.25,18.0,34.5,0.0,0.0,0.0,0.0,10.25,9.25,0.0,0.0,0.0,10.0,0.0,0.0,32.0,56.0,36.25,0.0,37.0,0.0,0.0,58.25,0.0,0.0,0.0,0.0,0.0,22.5,49.5,0.0,9.25,20.5,10.25,0.0,26.5,34.0,19.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.25,0.0,0.0,14.0,15.5,0.0,10.25,18.75,0.0,0.0,0.0,25.0,9.0,0.0,46.0,0.0,12.5,26.75,37.75,0.0,27.25,0.0,0.0,33.0,0.0,58.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,20.25,84.25,11.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,11.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.25,57.0,18.0,0.0,0.0,0.0,0.0,10.5,20.75,0.0,0.0,0.0,21.0,0.0,0.0,33.5,23.0,23.75,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,11.5,86.25,0.0,0.0,33.75,0.0,0.0,10.0,18.5,10.75,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,0.0,0.0,15.25,48.0,45.75,21.25,17.75,0.0,0.0,0.0,46.75,45.75,0.0,26.75,0.0,12.75,14.5,41.75,0.0,15.25,0.0,0.0,16.0,0.0,25.0,0.0,50.0,0.0,30.75,0.0,0.0,0.0,0.0,0.0,0.0,38.75,0.0,0.0,0.0,25.5,65.5,50.0,0.0,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,45.75,23.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.25,0.0,0.0,0.0,40.0,34.75,0.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.75,66.5,0.0,23.25,39.0,12.5,0.0,21.0,45.25,10.75,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.75,0.0,0.0,14.0,0.0,57.25,28.5,10.25,0.0,0.0,0.0,58.75,33.25,0.0,48.5,0.0,0.0,51.25,14.0,0.0,13.25,0.0,0.0,14.25,0.0,31.5,0.0,13.5,0.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,46.75,46.25,32.25,0.0,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,,,,,,,,,,,,0.0,0.0,0.0,0.0,11.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.75,55.75,23.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.25,0.0,0.0,0.0,52.75,17.5,0.0,16.5,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,23.25,37.0,25.5,0.0,31.0,30.0,10.75,10.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,29.25,0.0,0.0,29.0,15.0,37.5,11.0,12.0,0.0,0.0,0.0,47.0,13.0,0.0,26.0,0.0,12.25,40.0,27.0,0.0,27.75,0.0,0.0,30.75,0.0,48.0,0.0,27.25,0.0,33.75,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,47.5,81.75,49.25,0.0,37.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,,,,,,,,,,,,0.0,0.0,0.0,0.0,13.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.25,32.0,19.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.75,0.0,0.0,51.5,25.0,68.25,0.0,0.0,0.0,0.0,27.5,0.0,0.0,0.0,0.0,0.0,50.5,89.5,0.0,42.25,45.25,40.25,0.0,24.75,84.0,24.5,10.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,,,,,,,,,,,,0.0,0.0,0.0,0.0,45.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.25,76.0,23.75,0.0,0.0,0.0,0.0,24.5,13.75,0.0,0.0,0.0,37.0,0.0,0.0,37.5,47.5,0.0,0.0,27.25,0.0,0.0,55.25,0.0,0.0,0.0,0.0,0.0,38.0,52.75,0.0,32.25,37.5,12.75,0.0,10.75,31.5,13.5,18.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,25.25,0.0,22.25,0.0,0.0,0.0,55.25,23.75,0.0,58.25,0.0,12.25,13.25,35.5,0.0,13.5,0.0,0.0,29.0,0.0,29.75,0.0,33.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,59.75,0.0,0.0,0.0,62.5,39.25,48.0,0.0,51.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,12.0,12.25,23.0,0.0,0.0,0.0,69.0,11.75,0.0,57.5,0.0,14.5,0.0,21.75,0.0,0.0,0.0,0.0,29.0,0.0,32.5,0.0,33.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,59.75,0.0,0.0,0.0,39.5,39.25,35.75,0.0,64.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,,,,,,,,,,,,,0.0,0.0,0.0,34.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,65.5,23.75,0.0,0.0,0.0,0.0,14.25,13.75,0.0,0.0,0.0,26.0,0.0,0.0,37.0,57.5,0.0,0.0,41.25,0.0,0.0,54.25,0.0,0.0,0.0,0.0,0.0,36.75,52.75,0.0,32.75,47.0,12.75,0.0,20.5,40.75,23.75,8.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,,,,,,,,,,,,,0.0,0.0,0.0,29.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,46.5,0.0,0.0,0.0,0.0,0.0,22.0,44.0,0.0,0.0,0.0,29.25,0.0,0.0,45.25,45.75,25.0,0.0,0.0,0.0,0.0,33.25,0.0,0.0,0.0,0.0,0.0,0.0,73.5,0.0,26.25,46.5,38.75,0.0,20.5,43.5,19.75,19.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,,,,,,,,,,,,,20.5,34.75,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,17.5,0.0,0.0,19.25,0.0,0.0,8.0,17.0,0.0,32.5,11.75,0.0,11.0,0.0,31.25,0.0,0.0,43.25,0.0,9.25,25.5,0.0,0.0,0.0,0.0,0.0,15.5,0.0,0.0,71.0,0.0,47.5,14.0,10.75,29.5,35.5,25.25,0.0,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,,,,,,,,,,,,,37.25,44.0,0.0,0.0,0.0,0.0,26.75,0.0,0.0,0.0,0.0,0.0,32.25,0.0,0.0,0.0,12.75,0.0,11.25,13.0,0.0,36.75,11.0,0.0,12.0,0.0,0.0,0.0,0.0,52.5,0.0,29.75,13.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,86.25,0.0,23.75,0.0,55.0,24.25,10.75,21.0,0.0,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,63.5,0.0,0.0,28.75,9.75,13.0,0.0,27.5,0.0,0.0,0.0,37.75,9.25,0.0,56.5,0.0,12.5,27.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,11.75,0.0,38.0,0.0,28.25,0.0,0.0,0.0,0.0,0.0,0.0,22.5,0.0,0.0,0.0,44.75,66.5,12.0,0.0,22.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,,,,,,,,,,,,,0.0,0.0,0.0,16.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.25,43.5,17.0,0.0,0.0,0.0,0.0,19.5,26.25,0.0,0.0,0.0,0.0,0.0,0.0,17.75,51.0,0.0,0.0,33.75,0.0,0.0,60.25,0.0,0.0,0.0,0.0,0.0,10.75,86.5,0.0,15.5,73.25,32.5,0.0,6.5,24.75,9.5,10.0,0.0,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,29.25,0.0,0.0,28.25,27.25,39.0,0.0,23.25,0.0,0.0,0.0,40.75,24.0,0.0,54.0,0.0,12.75,38.5,42.75,0.0,14.0,0.0,0.0,30.25,0.0,15.75,0.0,0.0,0.0,51.5,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,50.0,24.0,26.0,0.0,35.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,56.75,40.25,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,27.75,0.0,0.0,34.25,14.75,29.0,0.0,26.25,0.0,0.0,70.5,0.0,0.0,0.0,0.0,0.0,11.75,50.0,0.0,9.0,58.25,0.0,0.0,19.75,34.0,32.0,14.0,0.0,11.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,23.25,0.0,0.0,54.25,49.25,0.0,0.0,23.25,0.0,0.0,0.0,11.25,0.0,0.0,13.25,0.0,13.75,46.25,28.0,0.0,36.0,0.0,0.0,0.0,0.0,25.0,0.0,14.75,0.0,15.75,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,43.25,32.5,0.0,42.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,41.5,37.5,0.0,0.0,0.0,0.0,11.0,11.75,0.0,0.0,0.0,22.75,0.0,0.0,46.75,12.25,12.5,0.0,26.25,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,11.75,75.0,0.0,18.75,55.75,0.0,0.0,19.75,20.25,32.0,0.0,0.0,11.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,,,,,,,,,,,,,,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,19.25,0.0,0.0,0.0,0.0,0.0,12.0,17.5,0.0,0.0,0.0,9.0,0.0,0.0,3.75,4.0,29.0,0.0,32.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,42.25,0.0,18.75,50.0,33.75,0.0,23.75,46.25,11.25,11.25,0.0,11.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,36.0,0.0,0.0,12.75,35.75,21.25,8.75,10.25,0.0,0.0,0.0,0.0,10.75,0.0,69.25,0.0,23.75,22.5,11.75,0.0,12.5,0.0,0.0,42.0,0.0,44.75,0.0,22.75,0.0,15.75,0.0,0.0,0.0,0.0,0.0,0.0,38.25,0.0,0.0,0.0,50.5,67.0,42.75,0.0,32.5,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,,,,,,,,,,,,,,0.0,0.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.75,51.75,19.5,0.0,0.0,0.0,0.0,9.75,0.0,0.0,0.0,0.0,12.5,0.0,0.0,10.75,22.5,41.5,0.0,0.0,0.0,0.0,68.75,0.0,0.0,0.0,0.0,0.0,24.75,72.25,0.0,21.0,36.75,22.5,0.0,0.0,50.0,32.75,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,,,,,,,,,,,,,,31.5,0.0,0.0,0.0,0.0,14.75,0.0,0.0,0.0,0.0,0.0,30.25,0.0,0.0,0.0,34.5,0.0,24.0,13.25,0.0,73.0,11.25,25.0,35.5,0.0,26.25,0.0,0.0,25.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,28.5,0.0,0.0,50.5,0.0,57.75,27.25,0.0,22.75,20.5,33.25,0.0,12.0,34.0,34.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,35.0,18.25,0.0,0.0,0.0,0.0,7.5,28.25,0.0,0.0,0.0,20.0,0.0,0.0,11.5,12.0,12.75,0.0,22.75,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,18.25,21.5,31.0,0.0,36.25,25.0,19.75,17.0,0.0,18.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,,,,,,,,,,,,,,,0.0,0.0,0.0,13.75,0.0,0.0,50.75,26.5,19.5,27.75,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,24.5,25.0,34.25,0.0,29.25,0.0,0.0,14.75,0.0,15.0,0.0,13.25,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,58.25,0.0,0.0,0.0,29.5,51.25,42.75,0.0,37.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,,,,,,,,,,,,,,,0.0,0.0,0.0,28.0,0.0,0.0,66.0,41.0,20.0,12.0,22.0,0.0,0.0,0.0,37.5,44.0,0.0,24.25,0.0,32.75,37.0,26.0,0.0,48.75,0.0,0.0,44.75,0.0,14.25,0.0,22.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,51.5,0.0,0.0,0.0,11.25,74.5,55.5,0.0,11.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,,,,,,,,,,,,,,,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,36.0,31.0,0.0,0.0,0.0,0.0,23.0,10.5,0.0,0.0,0.0,9.25,0.0,0.0,19.75,50.75,13.5,0.0,32.0,0.0,0.0,54.25,0.0,0.0,0.0,0.0,0.0,0.0,41.75,0.0,0.0,31.5,25.75,0.0,30.75,79.5,0.0,13.5,0.0,10.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,15.75,0.0,0.0,21.25,27.5,0.0,0.0,0.0,25.5,31.25,0.0,45.75,0.0,13.5,41.25,15.25,0.0,38.5,0.0,0.0,0.0,0.0,40.25,0.0,33.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,22.25,0.0,0.0,0.0,24.0,72.25,41.25,0.0,24.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,,,,,,,,,,,,,,,0.0,0.0,0.0,27.0,0.0,0.0,27.5,12.25,12.75,21.5,10.25,0.0,0.0,0.0,61.25,36.75,0.0,63.0,0.0,0.0,51.5,12.25,0.0,12.75,0.0,0.0,14.5,0.0,15.25,0.0,13.75,0.0,15.25,0.0,0.0,0.0,0.0,0.0,0.0,51.5,0.0,0.0,0.0,35.25,33.5,36.75,0.0,34.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,,,,,,,,,,,,,,,0.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.5,49.25,28.0,0.0,0.0,0.0,0.0,7.75,42.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,32.5,12.5,0.0,12.25,0.0,0.0,59.25,0.0,0.0,0.0,0.0,0.0,22.5,80.0,0.0,7.25,78.5,31.75,0.0,18.5,36.25,10.75,10.75,0.0,0.0,19.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
